row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L5:I1+I2+I3+I8:T6,,simulate_imu_prior,0.948520896025002,,,,
R4:L5:I1+I2+I3+I8:T6,,cpu_golden,25.15322983599617,,,,
R4:L5:I1+I2+I3+I8:T6,,torch_gpu,2.551530516007915,0,1,2.551530516007915,2.551530516007915
R4:L5:I1+I2+I3+I8:T8,,simulate_imu_prior,0.5296955969824921,,,,
R4:L5:I1+I2+I3+I8:T8,,cpu_golden,25.26833578100195,,,,
R4:L5:I1+I2+I3+I8:T8,,torch_gpu,2.726198269985616,0,1,2.726198269985616,2.726198269985616
