version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,56.19611207978656,137.66816119680811,78.4562512691472,29.36160511024452,46.39877992970469,,,,,-1.0000000000000007,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,217.22706305088255,1535.6961304251372,522.1065382175794,2148.145903852142,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,68.29730073075717,154.75392236771623,83.22284999731595,33.8317297680602,59.344499700255255,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
