row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S02,simulate_imu_prior,L0:I0,0.1128209250000509,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S02,build_track_tensors,L0:I0,0.3797887360001368,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S02,cpu_golden,,0.1323202509997827,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S02,torch_gpu,,0.4093809070000134,0.0,1.0,0.4093809070000134,0.4093809070000134,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S02,simulate_imu_prior,L2:I3,0.5116975549999552,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S02,build_track_tensors,L2:I3,0.0842829839998557,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S02,cpu_golden,,0.3297950649998711,,,,,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S02,torch_gpu,,0.1408519050000904,0.0,1.0,0.1408519050000904,0.1408519050000904,agreement_0000,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S02,simulate_imu_prior,L8:I1+I2+I3+I8,0.5369354760000533,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S02,build_track_tensors,L8:I1+I2+I3+I8,0.2873047730004145,,,,,agreement_0001,cuda:0,phase4_GPU_RAW_ALLL_S02_5090D_DUALLANE_20260606T221157Z_agreement_0001_cuda0
