row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L4:I1+I2+I3+I8:T6,simulate_imu_prior,0.6452181820059195,,,,
R2:L4:I1+I2+I3+I8:T6,cpu_golden,30.113719007000327,,,,
R2:L4:I1+I2+I3+I8:T6,torch_gpu,2.891993059020024,0,1,2.891993059020024,2.891993059020024
R2:L4:I1+I2+I3+I8:T8,simulate_imu_prior,0.9611142100184225,,,,
R2:L4:I1+I2+I3+I8:T8,cpu_golden,27.162902936979663,,,,
R2:L4:I1+I2+I3+I8:T8,torch_gpu,2.650421369005926,0,1,2.650421369005926,2.650421369005926
