version,label,meaning,tag_delay_mm,autopos_rms,autopos_p95,static_n,static_median,static_p95,static_max,roto_n,roto_deltaR_mean,roto_deltaR_rms,roto_abs_deltaR_median,roto_abs_deltaR_p95,roto_turn_center_median,roto_turn_center_p95
v4-io,V4-io,Huber bounded-delay inter-anchor,0.0,187.87117863914486,483.0474323132214,0,,,,,,,,,,
