version,eval_set,rms,p50_abs,p75_abs,p95_abs,max_abs
v4-io,all1000,187.87117863914486,22.313169347426538,48.49527945396471,483.0474323132214,583.8876309638588
v4-io,solve,187.87117863914486,22.313169347426538,48.49527945396471,483.0474323132214,583.8876309638588
