row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L11:I7:T6,simulate_imu_prior,0.5569387690047733,,,,
R4:L11:I7:T6,cpu_golden,20.732991796001443,,,,
R4:L11:I7:T6,torch_gpu,2.2540115490119206,0,1,2.2540115490119206,2.2540115490119206
R4:L11:I7:T8,simulate_imu_prior,0.5920948169950861,,,,
R4:L11:I7:T8,cpu_golden,20.963561689000926,,,,
R4:L11:I7:T8,torch_gpu,2.1864745000057155,0,1,2.1864745000057155,2.1864745000057155
R4:L11:I8:T6,simulate_imu_prior,0.585486324998783,,,,
R4:L11:I8:T6,cpu_golden,21.103382841989514,,,,
R4:L11:I8:T6,torch_gpu,2.168494511002791,0,1,2.168494511002791,2.168494511002791
R4:L11:I8:T8,simulate_imu_prior,0.6416260940022767,,,,
R4:L11:I8:T8,cpu_golden,20.72829797300801,,,,
R4:L11:I8:T8,torch_gpu,2.1063600530033,0,1,2.1063600530033,2.1063600530033
