pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5921.442193875084,5921.999999999999,-0.5578061249152597,0.5578061249152597
A-C,12730.608340745044,12729.524375743164,1.0839650018806424,1.0839650018806424
A-D,8112.586101370974,8111.999999999999,0.5861013709745748,0.5861013709745748
A-E,1315.766842945446,1315.620164126612,0.14667881883383416,0.14667881883383416
A-F,5968.271544774253,5968.0,0.27154477425301593,0.27154477425301593
A-G,12673.676546660376,12674.0,-0.32345333962439327,0.32345333962439327
A-H,8379.773195276282,8380.94290375204,-1.1697084757579432,1.1697084757579432
B-C,9209.270144299886,9209.428934010151,-0.15878971026540967,0.15878971026540967
B-D,7477.939902516586,7477.891970802919,0.0479317136669124,0.0479317136669124
B-E,6171.728657117373,6171.532224532225,0.19643258514770423,0.19643258514770423
B-F,1128.360934412145,1128.4289340101523,-0.0679995980071908,0.0679995980071908
B-G,9207.79652407325,9208.219512195123,-0.4229881218725495,0.4229881218725495
B-H,7714.511205883717,7714.000000000001,0.5112058837157747,0.5112058837157747
C-D,5841.955300987847,5842.467775467776,-0.5124744799286418,0.5124744799286418
C-E,12881.029082403727,12881.94290375204,-0.913821348312922,0.913821348312922
C-F,9345.610192493557,9345.547511312217,0.06268118133993994,0.06268118133993994
C-G,1272.8622652470397,1272.8554455445544,0.006819702485245216,0.006819702485245216
C-H,5874.957366735538,5874.530275229357,0.42709150618065905,0.42709150618065905
D-E,8248.279397936498,8249.0,-0.7206020635021559,0.7206020635021559
D-F,7570.043514474639,7570.0,0.043514474638868705,0.043514474638868705
D-G,5821.847728250781,5821.423529411764,0.4241988390167535,0.4241988390167535
D-H,1126.013385085656,1126.0,0.013385085655954754,0.013385085655954754
E-F,5973.398945467288,5973.441379310346,-0.04243384305755171,0.04243384305755171
E-G,12693.59029997676,12693.086792452832,0.5035075239284197,0.5035075239284197
E-H,8339.016182911713,8338.0,1.0161829117132584,1.0161829117132584
F-G,9189.299370718085,9189.0,0.29937071808490145,0.29937071808490145
F-H,7643.228071674184,7643.616040955632,-0.38796928144802223,0.38796928144802223
G-H,5611.991982589231,5612.5,-0.5080174107688435,0.5080174107688435
