host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,0,2765,2765,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,1,2546,2546,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,2,2592,2592,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,3,2967,2967,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,4,3234,3234,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,5,3085,3085,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,6,3033,3033,100,1,O,100,0,640,8
8.5e-05,1777915272.499505,4326,,BSF66F,,f,0,7,0,3275,28,0,T,100,0,640,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,0,2778,2778,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,1,2536,2536,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,2,2572,2572,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,3,2995,2995,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,4,3257,3257,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,5,3096,3096,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,6,3007,3007,100,1,O,92,0,671,8
0.097604,1777915272.597024,4327,,BSF66F,,f,0,7,3268,3268,37,1,O,92,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,0,2753,2753,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,1,2556,2556,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,2,2604,2604,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,3,2776,2776,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,4,3254,3254,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,5,3058,3058,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,6,2992,2992,100,1,O,100,0,671,8
0.202762,1777915272.702182,4328,,BSF66F,,f,0,7,0,3268,33,0,T,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,0,2820,2820,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,1,2579,2579,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,2,2630,2630,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,3,2775,2775,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,4,3228,3228,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,5,3093,3093,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,6,3026,3026,100,1,O,100,0,671,8
0.300094,1777915272.799514,4329,,BSF66F,,f,0,7,0,3268,30,0,T,100,0,671,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,0,2799,2799,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,1,2536,2536,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,2,2606,2606,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,3,2946,2946,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,4,3252,3252,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,5,3068,3068,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,6,3004,3004,100,1,O,92,0,43701,8
0.455667,1777915272.955088,4330,,BSF66F,,f,0,7,3287,3287,36,1,O,92,0,43701,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,0,2781,2781,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,1,2544,2544,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,2,2573,2573,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,3,2889,2889,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,4,3289,3289,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,5,3138,3138,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,6,3026,3026,100,1,O,100,0,671,8
0.495001,1777915272.994421,4331,,BSF66F,,f,0,7,0,3287,33,0,T,100,0,671,8
0.600114,1777915273.099534,4332,,BSF66F,,f,0,0,2816,2816,100,1,O,100,0,671,8
0.600114,1777915273.099534,4332,,BSF66F,,f,0,1,2580,2580,100,1,O,100,0,671,8
