row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R2:L0:I0:T6,S01,simulate_imu_prior,L0:I0,0.1199463869997998,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S01,build_track_tensors,L0:I0,0.3923664369995094,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S01,cpu_golden,,0.1493556519999401,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L0:I0:T6,S01,torch_gpu,,0.4939795909995155,0.0,1.0,0.4939795909995155,0.4939795909995155,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,simulate_imu_prior,L2:I3,0.6012653150000915,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,build_track_tensors,L2:I3,0.1035530110002582,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,cpu_golden,,0.3137077020001015,,,,,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R2:L2:I3:T6,S01,torch_gpu,,0.1627117389998602,0.0,1.0,0.1627117389998602,0.1627117389998602,agreement_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0000_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,simulate_imu_prior,L8:I1+I2+I3+I8,0.7506412469992938,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,build_track_tensors,L8:I1+I2+I3+I8,0.2756190010004502,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,cpu_golden,,0.1252783289992294,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L8:I1+I2+I3+I8:T8,S01,torch_gpu,,0.4895827700001973,0.0,1.0,0.4895827700001973,0.4895827700001973,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,simulate_imu_prior,L14:I1+I2+I3+I8,0.5309591340001134,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,build_track_tensors,L14:I1+I2+I3+I8,0.0847725519997766,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,cpu_golden,,0.5396512429997529,,,,,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S01,torch_gpu,,0.1725581760001659,0.0,1.0,0.1725581760001659,0.1725581760001659,agreement_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_agreement_0001_cuda0
R2:L0:I0:T6,S01,load_imu_prior_cache,L0:I0,0.0063545969996994,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S01,build_track_tensors,L0:I0,14.556043720000162,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S01,torch_gpu,,8.77837832500063,0.0,1.0,8.77837832500063,8.77837832500063,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S01,torch_gpu,,12.273227022000356,0.0,1.0,12.273227022000356,12.273227022000356,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S01,simulate_imu_prior,L0:I1,0.2023177540004326,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S01,build_track_tensors,L0:I1,18.6885013659994,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S01,torch_gpu,,8.185255847999542,0.0,1.0,8.185255847999542,8.185255847999542,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I1:T8,S01,torch_gpu,,11.07659443600005,0.0,1.0,11.07659443600005,11.07659443600005,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S01,simulate_imu_prior,L0:I3,0.1517876970001452,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S01,build_track_tensors,L0:I3,17.328222801000265,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T6,S01,torch_gpu,,6.684826823999174,0.0,1.0,6.684826823999174,6.684826823999174,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I3:T8,S01,torch_gpu,,11.74962078200042,0.0,1.0,11.74962078200042,11.74962078200042,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S01,simulate_imu_prior,L0:I4,0.2000166359994182,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S01,build_track_tensors,L0:I4,17.74733294500038,,,,,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T6,S01,torch_gpu,,1.6838735749997795,0.0,1.0,1.6838735749997795,1.6838735749997795,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I4:T8,S01,torch_gpu,,4.488148510999963,0.0,1.0,4.488148510999963,4.488148510999963,partial_raw_0000,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0000_cuda0
R2:L0:I7:T6,S01,simulate_imu_prior,L0:I7,0.3625974659998974,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I7:T6,S01,build_track_tensors,L0:I7,14.896883348999836,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I7:T6,S01,torch_gpu,,8.57162080099988,0.0,1.0,8.57162080099988,8.57162080099988,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I7:T8,S01,torch_gpu,,11.931817695999598,0.0,1.0,11.931817695999598,11.931817695999598,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T6,S01,simulate_imu_prior,L0:I8,0.0897450160000516,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T6,S01,build_track_tensors,L0:I8,16.3786535750005,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T6,S01,torch_gpu,,1.2846611580007448,0.0,1.0,1.2846611580007448,1.2846611580007448,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I8:T8,S01,torch_gpu,,3.202385568999489,0.0,1.0,3.202385568999489,3.202385568999489,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T6,S01,simulate_imu_prior,L0:I1+I3+I7,0.105618986999616,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T6,S01,build_track_tensors,L0:I1+I3+I7,15.542489063000176,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T6,S01,torch_gpu,,6.132824288999473,0.0,1.0,6.132824288999473,6.132824288999473,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I3+I7:T8,S01,torch_gpu,,2.5484556230003363,0.0,1.0,2.5484556230003363,2.5484556230003363,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T6,S01,simulate_imu_prior,L0:I1+I2+I3+I8,0.1300606560007509,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T6,S01,build_track_tensors,L0:I1+I2+I3+I8,17.09970605200033,,,,,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T6,S01,torch_gpu,,9.370329416999994,0.0,1.0,9.370329416999994,9.370329416999994,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L0:I1+I2+I3+I8:T8,S01,torch_gpu,,7.690242614999988,0.0,1.0,7.690242614999988,7.690242614999988,partial_raw_0001,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0001_cuda0
R2:L1:I0:T6,S01,simulate_imu_prior,L1:I0,0.7982424939991688,,,,,partial_raw_0002,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0002_cuda0
R2:L1:I0:T6,S01,build_track_tensors,L1:I0,15.47120519500004,,,,,partial_raw_0002,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0002_cuda0
R2:L1:I0:T6,S01,torch_gpu,,12.549802322000687,0.0,1.0,12.549802322000687,12.549802322000687,partial_raw_0002,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0002_cuda0
R2:L1:I0:T8,S01,torch_gpu,,10.018183576999943,0.0,1.0,10.018183576999943,10.018183576999943,partial_raw_0002,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0002_cuda0
R2:L1:I1:T6,S01,simulate_imu_prior,L1:I1,0.6294271529995967,,,,,partial_raw_0002,cuda:0,phase4_BALANCE_CUDA_R2_S01_5090D_20260606T221157Z_partial_raw_0002_cuda0
