version,eval_set,n,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,median_distance_to_array_centroid_mm,median_scale_bias_expected_mm
v4-io-commonmode,all8,24,58.48496130548402,142.19452706572275,77.45376875381129,35.67063617421384,43.45569941688011,743.71828715619,7.275260582930261
