version,eval_set,method,n_tags,err_3d_median_mm,err_3d_p95_mm,err_3d_rms_mm,err_horizontal_median_mm,err_vertical_median_mm,range_median_min_mm,range_median_max_mm,range_p95_min_mm,range_p95_max_mm,det,scale,note
v4-io-commonmode,all8,A_tag_cloud_fit_WRONG_circular,24,53.52622253267806,119.18968226987627,70.56869917485714,24.253535087030016,41.27337313703265,,,,,-1.0,1.0,WRONG for accuracy: transform fitted to tag truth; included only to show circular optimism.
v4-io-commonmode,all8,B_centroid_only_WRONG_underdetermined,24,,,,,,214.3193172799847,1478.8370835343828,506.1200248815683,2092.558961735978,,1.0,"WRONG for accuracy: centroid fixes translation only; rotation/reflection remain free, so error is a range."
v4-io-commonmode,all8,C_anchor_locked_OFFICIAL,24,58.48496130548402,142.19452706572275,77.45376875381127,35.67063617421384,43.45569941688011,,,,,,1.0,"CORRECT: transform fitted from anchors only, reflection allowed, no scale."
