experiment_id,deployability,description,track_count,capture_count,sample_err3d_n,sample_err3d_p50_mm,sample_err3d_p90_mm,sample_err3d_p95_mm,sample_err3d_rmse_mm,sample_err_horizontal_xz_n,sample_err_horizontal_xz_p50_mm,sample_err_horizontal_xz_p90_mm,sample_err_horizontal_xz_p95_mm,sample_err_horizontal_xz_rmse_mm,sample_err_vertical_y_n,sample_err_vertical_y_p50_mm,sample_err_vertical_y_p90_mm,sample_err_vertical_y_p95_mm,sample_err_vertical_y_rmse_mm,trackmedian_err3d_p50_mm,trackmedian_err3d_p95_mm,trackmedian_err3d_rmse_mm,trackmedian_horizontal_xz_p95_mm,trackmedian_vertical_y_p95_mm,trackmedian_turn_center_abs_error_3d_mm,trackmedian_turn_center_abs_error_xz_mm,trackmedian_turn_center_abs_error_y_mm,trackmedian_radius_error_abs_mm,trackmedian_circle_thickness_rms_mm,trackmedian_circle_thickness_p95_mm,imu_only_endpoint_drift_3d_trackmedian_mm,imu_only_endpoint_drift_xz_trackmedian_mm,imu_only_drift_rate_3d_trackmedian_mm_s,uwb_update_accept_rate_trackmedian,uwb_innovation_nis_trackmedian,uwb_innovation_nis_p95_trackmedian,raw_range_ge4_ratio_trackmedian,raw_range_full8_ratio_trackmedian,capture_pair_count,legacy_deltaR_error_rms_mm,legacy_abs_deltaR_error_median_mm,legacy_abs_deltaR_error_p95_mm,A,L,I,T,kind,seed_id,experiment_uid,U,P,R
X_A0_L11_I0_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,13292.417093882541,49376.213037375346,59449.86482099618,27953.28868915805,40661,8736.08426675748,40670.29778503966,52160.68873309045,23012.848354381742,40661,3907.277402513092,28422.406819189073,37548.82331142533,15868.05467464872,14619.482293895115,52669.09916830757,25968.19190545131,39637.24438251641,27388.014757317353,68150.72679416856,66199.16444841072,5259.581241141798,58480.895532847295,526.6113252085062,1037.0085865345745,58825.771434290116,43394.68470400118,490.45402421640256,nan,nan,nan,nan,nan,17,164404.72771738758,108045.43187948524,309630.12471015326,A0,L11,I0,T11,imu_only,S00,X_A0_L11_I0_T11__S00,,,
X_A0_L11_I0_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,13294.026543285736,49376.60553383595,59438.93524066309,27953.270554838964,40661,8734.50899746565,40670.215059308466,52163.397307123116,23012.83401739374,40661,3906.109570580942,28422.66626741077,37548.941038812016,15868.043521490368,14619.937346054485,52669.107689804834,25968.178124704813,39641.780287226255,27387.960933836745,68184.8986762581,66210.76815908005,5259.440466317852,58495.74742071387,525.7028088471541,1035.1098529757996,58825.771434290116,43394.68470400118,490.45402421640256,nan,nan,nan,nan,nan,17,164705.14484612306,108378.49171619982,310875.67658315337,A0,L11,I0,T12,imu_only,S00,X_A0_L11_I0_T12__S00,,,
X_A0_L11_I1_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,8206.118642583424,33269.811206334314,41583.47327901026,18794.02530779243,40661,6652.3492461570395,27021.172584601267,36082.13491609032,15887.712576301645,40661,2971.2355303482786,16224.662063650401,21580.324965956275,10039.719934478697,8629.964999530242,36945.56314585039,17334.634168016717,24273.27029517971,16171.10372172901,42912.51297122691,42668.506683038395,3687.0996146452403,41607.48744308164,470.20932311673033,889.1652558178193,41317.81135160882,26957.644142266505,344.62797304869787,nan,nan,nan,nan,nan,17,74374.67633306631,29082.551916418073,149584.00700972366,A0,L11,I1,T11,imu_only,S00,X_A0_L11_I1_T11__S00,,,
X_A0_L11_I1_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,8205.555743342895,33270.235388660105,41582.135749165776,18794.012636097483,40661,6653.080926126033,27023.106746215915,36081.67803107978,15887.702030550026,40661,2972.426757603633,16222.669703818981,21582.355617843576,10039.712901983225,8629.821331678577,36945.40642585827,17334.62045860636,24273.223875991593,16171.774599261127,43014.00649697841,42770.63317455028,3687.8086858917777,41800.13571135794,468.29172495934574,885.3721633645281,41317.81135160882,26957.644142266505,344.62797304869787,nan,nan,nan,nan,nan,17,74476.35841747739,29332.03356266072,149682.4321454152,A0,L11,I1,T12,imu_only,S00,X_A0_L11_I1_T12__S00,,,
X_A0_L11_I2_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,6700.360510947366,27448.317471838105,34494.60450770874,15792.893882942217,40661,4905.96776403369,21679.535489065107,27285.36410626875,12436.24780507129,40661,2284.406776859639,16876.814664993097,23317.74103743619,9734.2302073011,7830.874780161785,28167.80083360193,14428.911164525747,22454.19261440223,13516.25548399836,30938.862652571588,30938.63618006771,3403.4807528874708,27991.52628607972,450.44613383790625,846.2985066815905,30644.62245767336,24653.22348632417,255.59778624499023,nan,nan,nan,nan,nan,17,59133.448279467164,35932.93383730724,113860.1939808684,A0,L11,I2,T11,imu_only,S00,X_A0_L11_I2_T11__S00,,,
X_A0_L11_I2_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,6700.57845235908,27444.83696104265,34495.29613789757,15792.882496739527,40661,4905.650583023783,21677.932532971638,27281.301130781405,12436.239176879479,40661,2284.081289100797,16875.67603401935,23316.51356480294,9734.222757430081,7831.312407170934,28167.10349978047,14428.902675755597,22454.33356778147,13517.095460772682,30984.192023403564,30983.971999914924,3403.5816371909473,28036.130745871757,448.406668740149,842.5812746492087,30644.62245767336,24653.22348632417,255.59778624499023,nan,nan,nan,nan,nan,17,59214.35245602001,35981.93152522313,114000.1448488911,A0,L11,I2,T12,imu_only,S00,X_A0_L11_I2_T12__S00,,,
X_A0_L11_I3_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,4486.482616807246,19623.603189473946,24736.26505684121,11350.750372155942,40661,3027.9607726810377,15417.430397494933,21756.023097566616,9314.225461963742,40661,1924.2043516025246,11216.275700816645,15238.173634261231,6487.275087022636,4725.893047058384,21373.329749878958,10167.816083377842,13437.661413908952,10488.930114132389,11554.636060516901,11360.361204307663,2314.039980549132,10701.114675189243,477.0656967769975,958.1810740925032,23590.13209674799,15485.988161453235,196.76987475304952,nan,nan,nan,nan,nan,17,42102.40558066365,13446.767976056071,94251.74035017636,A0,L11,I3,T11,imu_only,S00,X_A0_L11_I3_T11__S00,,,
X_A0_L11_I3_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,4487.561037363234,19624.035010012816,24737.376907006423,11350.741304405728,40661,3029.391922386879,15416.628476526295,21753.100401776996,9314.217457637114,40661,1924.4332942594488,11216.505893222056,15237.029684529325,6487.270713589057,4726.172633986469,21373.475530135747,10167.80445068411,13438.19203763893,10488.038994616003,11565.25632829086,11361.758919896436,2314.132777710133,10708.87569802867,475.5771104670372,953.7793052182142,23590.13209674799,15485.988161453235,196.76987475304952,nan,nan,nan,nan,nan,17,42152.92619253608,13415.940781819314,94402.07466765416,A0,L11,I3,T12,imu_only,S00,X_A0_L11_I3_T12__S00,,,
X_A0_L11_I4_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,5361.914230339158,21103.279287783913,26178.288722839017,12118.920028418524,40661,3501.1011894956823,17076.671423476557,21542.265072066617,9626.824768832936,40661,1850.4956094740628,12001.602945398323,17452.89009390857,7361.5533364493385,5797.703627252918,23360.56779952971,11195.169978420636,18194.91810440609,10251.123928584286,24205.405007477682,23945.140046761706,2293.317653959024,23446.142740953095,430.8749783232864,827.7526065814709,26071.714993530746,20269.808925837322,217.46494451364538,nan,nan,nan,nan,nan,17,28996.76775062339,23826.732528280794,47436.675423029395,A0,L11,I4,T11,imu_only,S00,X_A0_L11_I4_T11__S00,,,
X_A0_L11_I4_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,5363.225909318345,21103.429400944395,26175.096038462747,12118.911921077308,40661,3500.5409557203143,17070.85640688213,21542.36457197171,9626.818337494798,40661,1850.4189570936053,11999.408134840896,17453.249060045964,7361.5484001467785,5798.93810364988,23360.650899037348,11195.162006355322,18194.36297098922,10250.494688971974,24248.94814742708,24004.360281760954,2292.54591850328,23507.54506013693,430.0443017075546,825.8207071623438,26071.714993530746,20269.808925837322,217.46494451364538,nan,nan,nan,nan,nan,17,29026.77563275012,23885.988554094674,47475.51614041759,A0,L11,I4,T12,imu_only,S00,X_A0_L11_I4_T12__S00,,,
X_A0_L11_I5_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,3975.2402836958363,16442.821795663287,21573.09327182354,9728.942546024711,40661,2888.342889029761,14126.893484843009,18340.894779711252,8248.820239882209,40661,1728.7345317084873,9012.101328219309,11977.359023101948,5158.419109956019,4407.250576957636,16060.230680200071,7983.292526112788,14462.06733227061,7983.324228683651,11669.431764115954,10891.683481864442,2193.212935606108,10033.93616199768,503.42814865092566,944.0990393100533,18253.53658963387,16009.882590151377,152.2522646879563,nan,nan,nan,nan,nan,17,30394.23030139758,13601.859407640364,53498.49930210704,A0,L11,I5,T11,imu_only,S00,X_A0_L11_I5_T11__S00,,,
X_A0_L11_I5_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,3975.8613336158123,16442.007762906724,21576.30134276077,9728.936574206771,40661,2889.0667180796086,14126.921362631276,18339.776966065558,8248.81521767021,40661,1728.241884643926,9014.937164248375,11976.383498930752,5158.41587792905,4407.96440145969,16060.786799807818,7983.288404662606,14461.850149619915,7982.354698906584,11697.283776187296,10921.85858264024,2194.286173987891,10066.427368810848,502.1687031437617,941.4458598641306,18253.53658963387,16009.882590151377,152.2522646879563,nan,nan,nan,nan,nan,17,30467.04718810946,13633.600419964165,53608.716994847215,A0,L11,I5,T12,imu_only,S00,X_A0_L11_I5_T12__S00,,,
X_A0_L11_I6_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,4950.64941207703,19863.656049398942,26386.32826882613,11887.845228384034,40661,3281.7719334512135,14676.20196926602,20099.317574558354,8960.643861168306,40661,1959.7455755564667,12951.416433020928,17258.790128054883,7812.024434634072,5459.440955092499,18249.488378408052,9102.22375088006,13319.24327461757,10463.723899682678,12041.539769675179,11856.65360031047,2926.72914619198,9655.39207838236,472.36478700511793,899.6520575289935,20227.247965933337,14788.796433811745,168.58891173216256,nan,nan,nan,nan,nan,17,36557.900732470225,20141.333881110426,62074.13817925585,A0,L11,I6,T11,imu_only,S00,X_A0_L11_I6_T11__S00,,,
X_A0_L11_I6_T12,imu_only_diagnostic_screening,Phase4 L11 single-I T12.,34,17,40661,4951.633799036996,19866.39369404577,26387.711109761745,11887.838090229625,40661,3282.6613639325637,14674.579610361705,20100.111670423415,8960.638522333984,40661,1959.4432625109698,12949.76922572474,17258.123338159177,7812.019696056749,5459.574767749051,18248.338019212493,9102.219372760022,13318.8809995105,10465.210219652252,12062.510050392502,11894.580260734741,2927.584933030928,9671.493635632229,470.99698883154895,896.7604543251243,20227.247965933337,14788.796433811745,168.58891173216256,nan,nan,nan,nan,nan,17,36621.152721162005,20203.15290364129,62150.682286908166,A0,L11,I6,T12,imu_only,S00,X_A0_L11_I6_T12__S00,,,
X_A0_L11_I7_T11,imu_only_diagnostic_screening,Phase4 L11 single-I T11.,34,17,40661,6185.447264118381,26634.96291483175,33375.979444183824,14914.089365843603,40661,4235.231002094787,21005.40721295242,27325.790626657883,12017.93239698348,40661,1916.9920087197982,14718.931701040128,20590.970042573666,8831.72477571081,6938.118380457093,27115.317603618147,13363.916796712661,20127.320757116344,13127.215197612659,20719.78777696448,20646.21813840021,2337.9286314038427,16251.808827878345,470.8653832269227,876.8412086383867,30450.0065628328,22315.424468705372,253.9230787441127,nan,nan,nan,nan,nan,17,61078.865619042284,15175.969081576148,124698.89189649177,A0,L11,I7,T11,imu_only,S00,X_A0_L11_I7_T11__S00,,,
