host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
0.000148,1782251761.110552,1507,,BS955A,,f,0,0,3918,3918,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,1,1187,1187,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,2,2946,2946,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,3,4235,4235,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,4,3790,3790,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,5,1180,1180,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,6,2851,2851,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.000148,1782251761.110552,1507,,BS955A,,f,0,7,3838,3838,66,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,0,3943,3943,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,1,1206,1206,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,2,2919,2919,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,3,4238,4238,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,4,3921,3921,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,5,1210,1210,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,6,2892,2892,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.102474,1782251761.212878,1508,,BS955A,,f,0,7,0,3838,57,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.207516,1782251761.31792,1509,,BS955A,,f,0,0,3925,3925,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.207516,1782251761.31792,1509,,BS955A,,f,0,1,1202,1202,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.207516,1782251761.31792,1509,,BS955A,,f,0,2,2907,2907,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.207516,1782251761.31792,1509,,BS955A,,f,0,3,4212,4212,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.207516,1782251761.31792,1509,,BS955A,,f,0,4,3953,3953,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.207516,1782251761.31792,1509,,BS955A,,f,0,5,1267,1267,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
