pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,1669.437516589155,1668.0,1.4375165891549386,1.4375165891549386
A-C,3704.3716475031833,3705.6941176470586,-1.3224701438753073,1.3224701438753073
A-D,4498.889132567991,4498.40099009901,0.4881424689801861,0.4881424689801861
A-E,1437.4208810120153,1436.5764705882352,0.8444104237801184,0.8444104237801184
A-F,2161.112440182878,2161.0,0.11244018287789004,0.11244018287789004
A-G,4236.75166986398,4238.0,-1.2483301360198311,1.2483301360198311
A-H,4719.0705754607825,4717.471451876019,1.5991235847632197,1.5991235847632197
B-C,3234.1262792924895,3235.0,-0.8737207075105289,0.8737207075105289
B-D,4853.209959291279,4848.5,4.7099592912791195,4.7099592912791195
B-E,2313.488652296601,2317.0,-3.511347703399224,3.511347703399224
B-F,1431.2268363073408,1434.0,-2.773163692659182,2.773163692659182
B-G,3733.9724788663543,3736.0,-2.0275211336456778,2.0275211336456778
B-H,5168.233691879006,5169.741654571842,-1.5079626928363723,1.5079626928363723
C-D,2350.671680210861,2351.9999999999995,-1.3283197891387317,1.3283197891387317
C-E,3859.6493417853026,3858.939449541284,0.709892244018647,0.709892244018647
C-F,3541.962978749378,3540.0,1.9629787493781805,1.9629787493781805
C-G,1475.123117593018,1473.796658371845,1.326459221172854,1.326459221172854
C-H,2912.440663089706,2910.5,1.9406630897060495,1.9406630897060495
D-E,4575.085454629758,4578.458405545927,-3.3729509161694295,3.3729509161694295
D-F,5116.056174448901,5117.0,-0.9438255510985982,0.9438255510985982
D-G,2971.564361646107,2972.0,-0.4356383538929549,0.4356383538929549
D-H,1476.044386801867,1476.0,0.0443868018669491,0.0443868018669491
E-F,1792.2160807939472,1791.0,1.2160807939471852,1.2160807939471852
E-G,3875.319031804507,3873.260633484163,2.0583983203441676,2.0583983203441676
E-H,4334.832236089863,4333.973610331274,0.8586257585884596,0.8586257585884596
F-G,3453.2901068186097,3452.5827586206897,0.7073481979200551,0.7073481979200551
F-H,5022.583218198947,5024.567837338262,-1.9846191393144181,1.9846191393144181
G-H,2785.6508049232075,2786.0,-0.3491950767925118,0.3491950767925118
