version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v1-old,all1000,A-B,3007.088,2930.337184790465,-76.75081520953518,76.75081520953518
v1-old,all1000,A-C,5537.676,5498.624215134173,-39.05178486582736,39.05178486582736
v1-old,all1000,A-D,4676.4445,4688.371998000129,11.927498000129162,11.927498000129162
v1-old,all1000,A-E,1463.483,1497.6895178951543,34.20651789515432,34.20651789515432
v1-old,all1000,A-F,3196.3945,3192.7441236339946,-3.6503763660052755,3.6503763660052755
v1-old,all1000,A-G,5759.797,5778.554450306572,18.757450306572537,18.757450306572537
v1-old,all1000,A-H,4858.948,4830.76870000866,-28.179299991340486,28.179299991340486
v1-old,all1000,B-C,4571.0895,4530.355118656832,-40.734381343168025,40.734381343168025
v1-old,all1000,B-D,5439.381,5435.980617323009,-3.400382676991285,3.400382676991285
v1-old,all1000,B-E,3214.588,3231.0829313086483,16.49493130864812,16.49493130864812
v1-old,all1000,B-F,1442.35,1429.6240601477846,-12.725939852215333,12.725939852215333
v1-old,all1000,B-G,5006.028,4983.8449849370345,-22.18301506296575,22.18301506296575
v1-old,all1000,B-H,5659.838,5679.818353178009,19.980353178008954,19.980353178008954
v1-old,all1000,C-D,3127.2775,2963.493690740593,-163.783809259407,163.783809259407
v1-old,all1000,C-E,5670.7815,5692.672759946183,21.8912599461828,21.8912599461828
v1-old,all1000,C-F,4803.5415,4716.550415593152,-86.99108440684813,86.99108440684813
v1-old,all1000,C-G,1733.8835,1561.8502524458747,-172.03324755412518,172.03324755412518
v1-old,all1000,C-H,3455.9555,3457.217517668254,1.262017668253975,1.262017668253975
v1-old,all1000,D-E,5099.0235,5032.391792087496,-66.63170791250468,66.63170791250468
v1-old,all1000,D-F,5592.5365,5617.233399180767,24.696899180767105,24.696899180767105
v1-old,all1000,D-G,3276.221,3283.2271114862183,7.006111486218288,7.006111486218288
v1-old,all1000,D-H,1528.5645,1626.7135760599379,98.1490760599379,98.1490760599379
v1-old,all1000,E-F,2791.712,2791.1019606702657,-0.6100393297342634,0.6100393297342634
v1-old,all1000,E-G,5604.9755,5569.237835310572,-35.73766468942722,35.73766468942722
v1-old,all1000,E-H,4572.044,4678.978390316899,106.93439031689923,106.93439031689923
v1-old,all1000,F-G,4657.457,4704.793308123515,47.336308123514755,47.336308123514755
v1-old,all1000,F-H,5454.796,5444.073798709603,-10.722201290397606,10.722201290397606
v1-old,all1000,G-H,2940.7725,2989.427369537569,48.654869537569084,48.654869537569084
