event_id,node,mode,status,onset_s,end_s,state_classification,lock_release,max_position_excursion_m,max_velocity_mps,recovery_settling_s,false_persistent_platform_transition,post_event_shift_m,reinitializations
E015,BSF8BC4,I1,LOCAL_FRAME_CONTROL,759.0,760.0,,,,0.00274611343763,,,,
E015,BSF8BC4,H2,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF8BC4,H3,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF8BC4,H5,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF8BC4,S1,OK,759.0,760.0,STATIONARY_LOCK,0,0.00800346329694,0.0009419131409,0.0,0,0.0364185056191,0
E015,BSF1120,B0,INPUT_RESPONSE,759.0,760.0,,,0.118910167129,,,,,
E015,BSF1120,I0,LOCAL_FRAME_CONTROL,759.0,760.0,,,,78.7455004441,,,,
E015,BSF1120,I1,LOCAL_FRAME_CONTROL,759.0,760.0,,,,0.00280608420156,,,,
E015,BSF1120,H2,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF1120,H3,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF1120,H5,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF1120,S1,OK,759.0,760.0,STATIONARY_LOCK,0,0.0185898335936,0.000650797570507,0.0,0,0.025523893366,0
E015,BSF31CC,B0,INPUT_RESPONSE,759.0,760.0,,,0.0916586004386,,,,,
E015,BSF31CC,I0,LOCAL_FRAME_CONTROL,759.0,760.0,,,,58.219656065,,,,
E015,BSF31CC,I1,LOCAL_FRAME_CONTROL,759.0,760.0,,,,0.000422005716495,,,,
E015,BSF31CC,H2,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF31CC,H3,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF31CC,H5,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSF31CC,S1,OK,759.0,760.0,STATIONARY_LOCK,0,0.0234677007763,0.00224825932609,0.0,0,0.0733313843823,0
E015,BSFAA61,B0,INPUT_RESPONSE,759.0,760.0,,,0.172603299422,,,,,
E015,BSFAA61,I0,LOCAL_FRAME_CONTROL,759.0,760.0,,,,92.5062731013,,,,
E015,BSFAA61,I1,LOCAL_FRAME_CONTROL,759.0,760.0,,,,0.00208146321737,,,,
E015,BSFAA61,H2,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFAA61,H3,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFAA61,H5,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFAA61,S1,OK,759.0,760.0,STATIONARY_LOCK,0,0.0422780413211,0.00228937816911,0.0,0,0.0218164070385,0
E015,BSFB165,B0,INPUT_RESPONSE,759.0,760.0,,,0.0702253456872,,,,,
E015,BSFB165,I0,LOCAL_FRAME_CONTROL,759.0,760.0,,,,134.034688043,,,,
E015,BSFB165,I1,LOCAL_FRAME_CONTROL,759.0,760.0,,,,0.00268486209362,,,,
E015,BSFB165,H2,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFB165,H3,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFB165,H5,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFB165,S1,OK,759.0,760.0,STATIONARY_LOCK,0,0.00451126080272,0.000821234486234,0.0,0,0.0155397227647,0
E015,BSFEC35,B0,INPUT_RESPONSE,759.0,760.0,,,0.0738569185773,,,,,
E015,BSFEC35,I0,LOCAL_FRAME_CONTROL,759.0,760.0,,,,295.436249391,,,,
E015,BSFEC35,I1,LOCAL_FRAME_CONTROL,759.0,760.0,,,,0.00243730357389,,,,
E015,BSFEC35,H2,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFEC35,H3,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFEC35,H5,BLOCKED_FRAME_BINDING,759.0,760.0,,,,,,,,
E015,BSFEC35,S1,OK,759.0,760.0,STATIONARY_LOCK,0,0.0102948796535,0.00157726873136,0.0,0,0.00949775280268,0
E016,BSF3C79,B0,INPUT_RESPONSE,775.0,776.0,,,0.103533163566,,,,,
E016,BSF3C79,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,129.124423593,,,,
E016,BSF3C79,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00408175747221,,,,
E016,BSF3C79,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF3C79,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF3C79,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF3C79,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0682109277981,0.510997747937,0.0,0,0.015612702934,0
E016,BSFC2CC,B0,INPUT_RESPONSE,775.0,776.0,,,0.131603133922,,,,,
E016,BSFC2CC,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,130.554433607,,,,
E016,BSFC2CC,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00688445874135,,,,
E016,BSFC2CC,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFC2CC,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFC2CC,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFC2CC,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.12870864726,0.407929148453,0.0,0,0.170628133698,0
E016,BSF44AD,B0,INPUT_RESPONSE,775.0,776.0,,,0.225033278815,,,,,
E016,BSF44AD,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,72.3240862122,,,,
E016,BSF44AD,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00230267867463,,,,
E016,BSF44AD,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF44AD,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF44AD,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF44AD,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0122787080704,0.00193671753442,0.0,0,0.0305980081828,0
E016,BSF6C53,B0,INPUT_RESPONSE,775.0,776.0,,,0.205195200568,,,,,
E016,BSF6C53,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,75.0853683821,,,,
E016,BSF6C53,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00156683756558,,,,
E016,BSF6C53,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF6C53,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF6C53,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF6C53,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.00803331706479,0.00155427405158,0.0,0,0.0205613934802,0
E016,BSF8BC4,B0,INPUT_RESPONSE,775.0,776.0,,,0.0811792633255,,,,,
E016,BSF8BC4,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,75.2532990927,,,,
E016,BSF8BC4,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00266721309669,,,,
E016,BSF8BC4,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF8BC4,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF8BC4,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF8BC4,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0204255649918,0.00280780924588,0.0,0,0.0156121534224,0
E016,BSF1120,B0,INPUT_RESPONSE,775.0,776.0,,,0.132360987486,,,,,
E016,BSF1120,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,82.9985572623,,,,
E016,BSF1120,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00308279194052,,,,
E016,BSF1120,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF1120,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF1120,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF1120,S1,OK,775.0,776.0,STATIONARY_LOCK,0,7.11356234324e-08,2.65238731496e-07,0.0,0,0.0148595232954,0
E016,BSF31CC,B0,INPUT_RESPONSE,775.0,776.0,,,0.236486355274,,,,,
E016,BSF31CC,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,60.8851693696,,,,
E016,BSF31CC,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.000664283322596,,,,
E016,BSF31CC,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF31CC,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF31CC,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSF31CC,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0289107529699,0.00278886785665,0.0,0,0.0289367370011,0
E016,BSFAA61,B0,INPUT_RESPONSE,775.0,776.0,,,0.145695578766,,,,,
E016,BSFAA61,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,93.6452623622,,,,
E016,BSFAA61,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00213648573932,,,,
E016,BSFAA61,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFAA61,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFAA61,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFAA61,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0142355316515,0.00244573113868,0.0,0,0.0195736002278,0
E016,BSFB165,B0,INPUT_RESPONSE,775.0,776.0,,,0.0979618204346,,,,,
E016,BSFB165,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,141.578248367,,,,
E016,BSFB165,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00264477303041,,,,
E016,BSFB165,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFB165,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFB165,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFB165,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0171707346916,0.00305588084484,0.0,0,0.0358372260396,0
E016,BSFEC35,B0,INPUT_RESPONSE,775.0,776.0,,,0.100189111985,,,,,
E016,BSFEC35,I0,LOCAL_FRAME_CONTROL,775.0,776.0,,,,308.198422262,,,,
E016,BSFEC35,I1,LOCAL_FRAME_CONTROL,775.0,776.0,,,,0.00217817981827,,,,
E016,BSFEC35,H2,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFEC35,H3,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFEC35,H5,BLOCKED_FRAME_BINDING,775.0,776.0,,,,,,,,
E016,BSFEC35,S1,OK,775.0,776.0,STATIONARY_LOCK,0,0.0040912798118,0.00274071221904,0.0,0,0.00568921109802,0
E017,BSF3C79,B0,INPUT_RESPONSE,831.0,832.0,,,0.0998815922072,,,,,
E017,BSF3C79,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,148.869116717,,,,
E017,BSF3C79,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00444630759134,,,,
E017,BSF3C79,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF3C79,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF3C79,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF3C79,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.0724152129916,0.344943078663,0.0,0,0.0321562791911,0
E017,BSFC2CC,B0,INPUT_RESPONSE,831.0,832.0,,,0.124816547552,,,,,
E017,BSFC2CC,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,155.248119236,,,,
E017,BSFC2CC,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00800754219151,,,,
E017,BSFC2CC,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFC2CC,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFC2CC,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFC2CC,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.12520653331,0.690074747158,0.0,0,0.257742978089,0
E017,BSF44AD,B0,INPUT_RESPONSE,831.0,832.0,,,0.122797912071,,,,,
E017,BSF44AD,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,84.5305238635,,,,
E017,BSF44AD,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00269511030357,,,,
E017,BSF44AD,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF44AD,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF44AD,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF44AD,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.0331196402256,0.00420490420806,0.0,0,0.0449153876048,0
E017,BSF6C53,B0,INPUT_RESPONSE,831.0,832.0,,,0.282754697554,,,,,
E017,BSF6C53,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,84.4703387007,,,,
E017,BSF6C53,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00195655383285,,,,
E017,BSF6C53,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF6C53,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF6C53,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF6C53,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.00575945986142,0.00111120969661,0.0,0,0.0296470017253,0
E017,BSF8BC4,B0,INPUT_RESPONSE,831.0,832.0,,,0.075147126493,,,,,
E017,BSF8BC4,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,81.1275324828,,,,
E017,BSF8BC4,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00257412136849,,,,
E017,BSF8BC4,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF8BC4,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF8BC4,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF8BC4,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.00200242613987,0.0010429557077,0.0,0,0.016572303119,0
E017,BSF1120,B0,INPUT_RESPONSE,831.0,832.0,,,0.0964715547478,,,,,
E017,BSF1120,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,99.7407584077,,,,
E017,BSF1120,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.0037595928524,,,,
E017,BSF1120,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF1120,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF1120,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF1120,S1,OK,831.0,832.0,STATIONARY_LOCK,0,3.93862402903e-06,2.05139529175e-06,0.0,0,0.00923037598062,0
E017,BSF31CC,B0,INPUT_RESPONSE,831.0,832.0,,,0.10768632387,,,,,
E017,BSF31CC,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,71.2675740869,,,,
E017,BSF31CC,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00107138832948,,,,
E017,BSF31CC,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF31CC,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF31CC,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSF31CC,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.000604721557747,0.000314960458057,0.0,0,0.0427203388724,0
E017,BSFAA61,B0,INPUT_RESPONSE,831.0,832.0,,,0.165379529299,,,,,
E017,BSFAA61,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,97.6801016877,,,,
E017,BSFAA61,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.0011316535195,,,,
E017,BSFAA61,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFAA61,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFAA61,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFAA61,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.000962216784995,0.000501240246291,0.0,0,0.0604520602541,0
E017,BSFB165,B0,INPUT_RESPONSE,831.0,832.0,,,0.164651677484,,,,,
E017,BSFB165,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,168.332875804,,,,
E017,BSFB165,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.00304885387737,,,,
E017,BSFB165,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFB165,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFB165,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFB165,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.0449829555262,0.00662806601506,0.0,0,0.0198239532996,0
E017,BSFEC35,B0,INPUT_RESPONSE,831.0,832.0,,,0.0841884150049,,,,,
E017,BSFEC35,I0,LOCAL_FRAME_CONTROL,831.0,832.0,,,,353.821591117,,,,
E017,BSFEC35,I1,LOCAL_FRAME_CONTROL,831.0,832.0,,,,0.0027149830708,,,,
E017,BSFEC35,H2,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFEC35,H3,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFEC35,H5,BLOCKED_FRAME_BINDING,831.0,832.0,,,,,,,,
E017,BSFEC35,S1,OK,831.0,832.0,STATIONARY_LOCK,0,0.0161105940019,0.00172100816593,0.0,0,0.0150149378145,0
E019,BSF3C79,B0,INPUT_RESPONSE,881.0,882.0,,,0.113161000181,,,,,
E019,BSF3C79,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,168.360253637,,,,
E019,BSF3C79,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00951625439985,,,,
E019,BSF3C79,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF3C79,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF3C79,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF3C79,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.10779032457,0.449582843795,0.0,0,0.0522391017288,0
E019,BSFC2CC,B0,INPUT_RESPONSE,881.0,882.0,,,0.159192377109,,,,,
E019,BSFC2CC,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,181.238042862,,,,
E019,BSFC2CC,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.0108400209979,,,,
E019,BSFC2CC,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFC2CC,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFC2CC,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFC2CC,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.125056811938,0.620737503798,0.0,0,0.0939388993784,0
E019,BSF44AD,B0,INPUT_RESPONSE,881.0,882.0,,,0.129508896812,,,,,
E019,BSF44AD,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,96.7505545361,,,,
E019,BSF44AD,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00767934120993,,,,
E019,BSF44AD,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF44AD,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF44AD,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF44AD,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.0161016943556,0.00291519931396,0.0,0,0.0225378289749,0
E019,BSF6C53,B0,INPUT_RESPONSE,881.0,882.0,,,0.260440167235,,,,,
E019,BSF6C53,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,92.5752272535,,,,
E019,BSF6C53,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00195867391397,,,,
E019,BSF6C53,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF6C53,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF6C53,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF6C53,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.0140143431284,0.00121230554778,0.0,0,0.0170968110387,0
E019,BSF8BC4,B0,INPUT_RESPONSE,881.0,882.0,,,0.054397471372,,,,,
E019,BSF8BC4,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,86.362626815,,,,
E019,BSF8BC4,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00808241426915,,,,
E019,BSF8BC4,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF8BC4,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF8BC4,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF8BC4,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.000725963972768,0.000191729613072,0.0,0,0.0135524836998,0
E019,BSF1120,B0,INPUT_RESPONSE,881.0,882.0,,,0.0978928229049,,,,,
E019,BSF1120,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,116.695624332,,,,
E019,BSF1120,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00734967851205,,,,
E019,BSF1120,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF1120,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF1120,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF1120,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.0412869851405,0.00398953851297,0.0,0,0.0369565626562,0
E019,BSF31CC,B0,INPUT_RESPONSE,881.0,882.0,,,0.674541668826,,,,,
E019,BSF31CC,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,80.9011038536,,,,
E019,BSF31CC,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00801298427393,,,,
E019,BSF31CC,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF31CC,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF31CC,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSF31CC,S1,OK,881.0,882.0,STATIONARY_LOCK,0,1.04944837814,1.66613257136,0.0,0,0.252043050439,0
E019,BSFAA61,B0,INPUT_RESPONSE,881.0,882.0,,,0.169466514976,,,,,
E019,BSFAA61,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,102.232534908,,,,
E019,BSFAA61,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.00217431760727,,,,
E019,BSFAA61,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFAA61,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFAA61,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFAA61,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.0113357791615,0.00126789916249,0.0,0,0.0369122796636,0
E019,BSFB165,B0,INPUT_RESPONSE,881.0,882.0,,,0.129381381691,,,,,
E019,BSFB165,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,189.685361735,,,,
E019,BSFB165,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.0049906821747,,,,
E019,BSFB165,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFB165,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFB165,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFB165,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.0188530668893,0.00367260834425,0.0,0,0.0102865295462,0
E019,BSFEC35,B0,INPUT_RESPONSE,881.0,882.0,,,0.068798081633,,,,,
E019,BSFEC35,I0,LOCAL_FRAME_CONTROL,881.0,882.0,,,,395.114543478,,,,
E019,BSFEC35,I1,LOCAL_FRAME_CONTROL,881.0,882.0,,,,0.0803611012154,,,,
E019,BSFEC35,H2,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFEC35,H3,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFEC35,H5,BLOCKED_FRAME_BINDING,881.0,882.0,,,,,,,,
E019,BSFEC35,S1,OK,881.0,882.0,STATIONARY_LOCK,0,0.00909898311829,0.0063103816481,0.0,0,0.0183810890828,0
E020,BSF3C79,B0,INPUT_RESPONSE,893.0,894.0,,,0.115791207123,,,,,
E020,BSF3C79,I0,LOCAL_FRAME_CONTROL,893.0,894.0,,,,173.309415231,,,,
E020,BSF3C79,I1,LOCAL_FRAME_CONTROL,893.0,894.0,,,,0.00461325713176,,,,
E020,BSF3C79,H2,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSF3C79,H3,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSF3C79,H5,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSF3C79,S1,OK,893.0,894.0,STATIONARY_LOCK,0,0.0142031702177,0.00015596624671,0.0,0,0.0237433579427,0
E020,BSFC2CC,B0,INPUT_RESPONSE,893.0,894.0,,,0.316183792184,,,,,
E020,BSFC2CC,I0,LOCAL_FRAME_CONTROL,893.0,894.0,,,,187.989746099,,,,
E020,BSFC2CC,I1,LOCAL_FRAME_CONTROL,893.0,894.0,,,,0.00830163854956,,,,
E020,BSFC2CC,H2,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSFC2CC,H3,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSFC2CC,H5,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSFC2CC,S1,OK,893.0,894.0,STATIONARY_LOCK,0,0.332359563377,0.889761279396,0.0,0,0.0938619793964,0
E020,BSF44AD,B0,INPUT_RESPONSE,893.0,894.0,,,0.136739761305,,,,,
E020,BSF44AD,I0,LOCAL_FRAME_CONTROL,893.0,894.0,,,,99.8923198276,,,,
E020,BSF44AD,I1,LOCAL_FRAME_CONTROL,893.0,894.0,,,,0.00267506933747,,,,
E020,BSF44AD,H2,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSF44AD,H3,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
E020,BSF44AD,H5,BLOCKED_FRAME_BINDING,893.0,894.0,,,,,,,,
