sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-05T14:20:14.985461+00:00,0,0.0,150.0,11264.0,45.0,10.68
2026-06-05T14:20:14.985483+00:00,1,0.0,10.0,11264.0,49.0,9.53
2026-06-05T14:20:30.022023+00:00,0,0.0,150.0,11264.0,51.0,80.7
2026-06-05T14:20:30.022043+00:00,1,0.0,10.0,11264.0,46.0,9.24
2026-06-05T14:20:45.053858+00:00,0,0.0,150.0,11264.0,53.0,80.23
2026-06-05T14:20:45.053881+00:00,1,0.0,10.0,11264.0,43.0,9.15
2026-06-05T14:21:00.086648+00:00,0,27.0,822.0,11264.0,53.0,64.59
2026-06-05T14:21:00.086668+00:00,1,0.0,234.0,11264.0,46.0,57.41
2026-06-05T14:21:15.118041+00:00,0,0.0,1046.0,11264.0,52.0,61.23
2026-06-05T14:21:15.118062+00:00,1,0.0,906.0,11264.0,48.0,57.72
2026-06-05T14:21:30.148375+00:00,0,0.0,1046.0,11264.0,51.0,55.24
2026-06-05T14:21:30.148396+00:00,1,0.0,906.0,11264.0,46.0,13.08
2026-06-05T14:21:45.180506+00:00,0,20.0,598.0,11264.0,51.0,61.15
2026-06-05T14:21:45.180539+00:00,1,5.0,682.0,11264.0,48.0,73.22
2026-06-05T14:22:00.210453+00:00,0,0.0,150.0,11264.0,47.0,11.24
2026-06-05T14:22:00.210474+00:00,1,0.0,10.0,11264.0,51.0,75.92
2026-06-05T14:22:15.240563+00:00,0,0.0,150.0,11264.0,44.0,10.48
2026-06-05T14:22:15.240585+00:00,1,0.0,10.0,11264.0,52.0,77.34
2026-06-05T14:22:30.270100+00:00,0,0.0,822.0,11264.0,48.0,60.47
2026-06-05T14:22:30.270119+00:00,1,0.0,234.0,11264.0,50.0,58.01
2026-06-05T14:22:45.306577+00:00,0,0.0,1046.0,11264.0,49.0,60.76
2026-06-05T14:22:45.306598+00:00,1,0.0,820.0,11264.0,53.0,74.85
2026-06-05T14:23:00.341187+00:00,0,0.0,822.0,11264.0,50.0,60.86
2026-06-05T14:23:00.341205+00:00,1,27.0,906.0,11264.0,53.0,78.82
2026-06-05T14:23:15.375950+00:00,0,9.0,822.0,11264.0,48.0,60.28
2026-06-05T14:23:15.375972+00:00,1,0.0,458.0,11264.0,51.0,58.49
2026-06-05T14:23:30.405728+00:00,0,0.0,374.0,11264.0,45.0,10.96
2026-06-05T14:23:30.405750+00:00,1,0.0,10.0,11264.0,51.0,58.29
2026-06-05T14:23:45.448873+00:00,0,0.0,374.0,11264.0,49.0,60.48
2026-06-05T14:23:45.448892+00:00,1,0.0,10.0,11264.0,46.0,9.52
2026-06-05T14:24:00.482702+00:00,0,0.0,598.0,11264.0,49.0,60.84
2026-06-05T14:24:00.482722+00:00,1,0.0,458.0,11264.0,49.0,73.03
2026-06-05T14:24:15.513271+00:00,0,0.0,822.0,11264.0,50.0,60.84
2026-06-05T14:24:15.513291+00:00,1,0.0,906.0,11264.0,52.0,73.41
2026-06-05T14:24:30.546943+00:00,0,0.0,822.0,11264.0,50.0,60.94
2026-06-05T14:24:30.546963+00:00,1,0.0,906.0,11264.0,51.0,58.27
2026-06-05T14:24:45.584033+00:00,0,0.0,598.0,11264.0,46.0,11.52
2026-06-05T14:24:45.584053+00:00,1,0.0,458.0,11264.0,52.0,74.87
2026-06-05T14:25:00.614712+00:00,0,0.0,150.0,11264.0,48.0,60.29
2026-06-05T14:25:00.614734+00:00,1,25.0,234.0,11264.0,53.0,78.66
2026-06-05T14:25:15.646004+00:00,0,33.0,598.0,11264.0,49.0,62.85
2026-06-05T14:25:15.646024+00:00,1,0.0,10.0,11264.0,54.0,77.78
2026-06-05T14:25:30.675246+00:00,0,0.0,598.0,11264.0,49.0,60.66
2026-06-05T14:25:30.675267+00:00,1,21.0,234.0,11264.0,50.0,59.74
2026-06-05T14:25:45.705134+00:00,0,0.0,1046.0,11264.0,49.0,60.65
2026-06-05T14:25:45.705157+00:00,1,0.0,682.0,11264.0,53.0,74.85
