row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s,chunk_id,gpu_device,child_run_id
R4:L14:I1+I2+I3+I8:T8,S03,cpu_golden,0.1991309619916137,,,,,agreement_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_agreement_0001_cuda0
R4:L14:I1+I2+I3+I8:T8,S03,torch_gpu,0.3467115530220326,0.0,1.0,0.3467115530220326,0.3467115530220326,agreement_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_agreement_0001_cuda0
R2:L0:I0:T6,S03,simulate_imu_prior,0.099176862015156,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S03,cpu_golden,20.58623067798908,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0000_cuda0
R2:L0:I0:T6,S03,torch_gpu,2.100671638996573,0.0,1.0,2.100671638996573,2.100671638996573,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S03,simulate_imu_prior,0.1258755740127526,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S03,cpu_golden,31.29465701500885,,,,,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0000_cuda0
R2:L0:I0:T8,S03,torch_gpu,3.074513449013466,0.0,1.0,3.074513449013466,3.074513449013466,partial_raw_0000,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0000_cuda0
R2:L0:I1:T6,S03,simulate_imu_prior,0.1465677939995657,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0001_cuda0
R2:L0:I1:T6,S03,cpu_golden,19.36504781199619,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0001_cuda0
R2:L0:I1:T6,S03,torch_gpu,2.874550034001004,0.0,1.0,2.874550034001004,2.874550034001004,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0001_cuda0
R2:L0:I1:T8,S03,simulate_imu_prior,0.1533479589852504,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0001_cuda0
R2:L0:I1:T8,S03,cpu_golden,24.956578968995014,,,,,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0001_cuda0
R2:L0:I1:T8,S03,torch_gpu,2.06926831099554,0.0,1.0,2.06926831099554,2.06926831099554,partial_raw_0001,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0001_cuda0
R2:L0:I3:T6,S03,simulate_imu_prior,0.1570873669988941,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0002_cuda1
R2:L0:I3:T6,S03,cpu_golden,31.00440532399807,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0002_cuda1
R2:L0:I3:T6,S03,torch_gpu,2.810134986008052,0.0,1.0,2.810134986008052,2.810134986008052,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0002_cuda1
R2:L0:I3:T8,S03,simulate_imu_prior,0.1225119180162437,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0002_cuda1
R2:L0:I3:T8,S03,cpu_golden,26.708427834993927,,,,,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0002_cuda1
R2:L0:I3:T8,S03,torch_gpu,2.1973549379908945,0.0,1.0,2.1973549379908945,2.1973549379908945,partial_raw_0002,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0002_cuda1
R2:L0:I4:T6,S03,simulate_imu_prior,0.1150403310020919,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0003_cuda1
R2:L0:I4:T6,S03,cpu_golden,29.54122459399514,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0003_cuda1
R2:L0:I4:T6,S03,torch_gpu,3.3364912850083783,0.0,1.0,3.3364912850083783,3.3364912850083783,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0003_cuda1
R2:L0:I4:T8,S03,simulate_imu_prior,0.1643059460038785,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0003_cuda1
R2:L0:I4:T8,S03,cpu_golden,27.66350097098621,,,,,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0003_cuda1
R2:L0:I4:T8,S03,torch_gpu,2.9385131369926967,0.0,1.0,2.9385131369926967,2.9385131369926967,partial_raw_0003,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0003_cuda1
R2:L0:I7:T6,S03,simulate_imu_prior,0.1009232040087226,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0004_cuda1
R2:L0:I7:T6,S03,cpu_golden,25.300907121010823,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0004_cuda1
R2:L0:I7:T6,S03,torch_gpu,2.4025329599971883,0.0,1.0,2.4025329599971883,2.4025329599971883,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0004_cuda1
R2:L0:I7:T8,S03,simulate_imu_prior,0.1021461240015924,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0004_cuda1
R2:L0:I7:T8,S03,cpu_golden,20.943086740997387,,,,,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0004_cuda1
R2:L0:I7:T8,S03,torch_gpu,2.2772127889911644,0.0,1.0,2.2772127889911644,2.2772127889911644,partial_raw_0004,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0004_cuda1
R2:L0:I8:T6,S03,simulate_imu_prior,0.1053439130191691,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0005_cuda1
R2:L0:I8:T6,S03,cpu_golden,20.412013383989688,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0005_cuda1
R2:L0:I8:T6,S03,torch_gpu,2.987970273999963,0.0,1.0,2.987970273999963,2.987970273999963,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S03,simulate_imu_prior,0.151349408988608,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S03,cpu_golden,29.883658703998663,,,,,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0005_cuda1
R2:L0:I8:T8,S03,torch_gpu,2.6570548960007727,0.0,1.0,2.6570548960007727,2.6570548960007727,partial_raw_0005,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0005_cuda1
R2:L0:I1+I3+I7:T6,S03,simulate_imu_prior,0.1432587740127928,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,S03,cpu_golden,20.064029244997077,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T6,S03,torch_gpu,2.0879969210072886,0.0,1.0,2.0879969210072886,2.0879969210072886,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S03,simulate_imu_prior,0.1172057049989234,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S03,cpu_golden,20.6517179600196,,,,,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0006_cuda0
R2:L0:I1+I3+I7:T8,S03,torch_gpu,2.0645239599980414,0.0,1.0,2.0645239599980414,2.0645239599980414,partial_raw_0006,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0006_cuda0
R2:L0:I1+I2+I3+I8:T6,S03,simulate_imu_prior,0.1471658569935243,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T6,S03,cpu_golden,23.92378130499856,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T6,S03,torch_gpu,3.071472179988632,0.0,1.0,3.071472179988632,3.071472179988632,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S03,simulate_imu_prior,0.1448653889819979,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S03,cpu_golden,21.04998120700475,,,,,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0007_cuda0
R2:L0:I1+I2+I3+I8:T8,S03,torch_gpu,2.971100035996642,0.0,1.0,2.971100035996642,2.971100035996642,partial_raw_0007,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0007_cuda0
R2:L1:I0:T6,S03,simulate_imu_prior,0.9846359030052554,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0008_cuda0
R2:L1:I0:T6,S03,cpu_golden,23.94198931599385,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0008_cuda0
R2:L1:I0:T6,S03,torch_gpu,3.0029335629951674,0.0,1.0,3.0029335629951674,3.0029335629951674,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S03,simulate_imu_prior,0.9917815730150324,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S03,cpu_golden,21.060689309990263,,,,,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0008_cuda0
R2:L1:I0:T8,S03,torch_gpu,2.465151155978674,0.0,1.0,2.465151155978674,2.465151155978674,partial_raw_0008,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0008_cuda0
R2:L1:I1:T6,S03,simulate_imu_prior,0.9885524009878282,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0009_cuda0
R2:L1:I1:T6,S03,cpu_golden,20.13886831499985,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0009_cuda0
R2:L1:I1:T6,S03,torch_gpu,3.1167197810136718,0.0,1.0,3.1167197810136718,3.1167197810136718,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0009_cuda0
R2:L1:I1:T8,S03,simulate_imu_prior,0.9855271910200828,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0009_cuda0
R2:L1:I1:T8,S03,cpu_golden,30.222053025005152,,,,,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0009_cuda0
R2:L1:I1:T8,S03,torch_gpu,2.180829824996181,0.0,1.0,2.180829824996181,2.180829824996181,partial_raw_0009,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0009_cuda0
R2:L1:I3:T6,S03,simulate_imu_prior,1.0052495569980238,,,,,partial_raw_0010,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0010_cuda1
R2:L1:I3:T6,S03,cpu_golden,19.87656297397916,,,,,partial_raw_0010,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0010_cuda1
R2:L1:I3:T6,S03,torch_gpu,2.669617363979341,0.0,1.0,2.669617363979341,2.669617363979341,partial_raw_0010,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0010_cuda1
R2:L1:I3:T8,S03,simulate_imu_prior,0.552911987004336,,,,,partial_raw_0010,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0010_cuda1
R2:L1:I3:T8,S03,cpu_golden,20.400599962013075,,,,,partial_raw_0010,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0010_cuda1
R2:L1:I3:T8,S03,torch_gpu,2.022048515995266,0.0,1.0,2.022048515995266,2.022048515995266,partial_raw_0010,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0010_cuda1
R2:L1:I4:T6,S03,simulate_imu_prior,0.976204067992512,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0011_cuda1
R2:L1:I4:T6,S03,cpu_golden,27.285806123982184,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0011_cuda1
R2:L1:I4:T6,S03,torch_gpu,2.885415508004371,0.0,1.0,2.885415508004371,2.885415508004371,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S03,simulate_imu_prior,0.5618697589961812,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S03,cpu_golden,22.719085647986503,,,,,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0011_cuda1
R2:L1:I4:T8,S03,torch_gpu,2.245413102005841,0.0,1.0,2.245413102005841,2.245413102005841,partial_raw_0011,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0011_cuda1
R2:L1:I7:T6,S03,simulate_imu_prior,0.7034617709869053,,,,,partial_raw_0012,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0012_cuda0
R2:L1:I7:T6,S03,cpu_golden,20.50599959597457,,,,,partial_raw_0012,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0012_cuda0
R2:L1:I7:T6,S03,torch_gpu,2.182649831986055,0.0,1.0,2.182649831986055,2.182649831986055,partial_raw_0012,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0012_cuda0
R2:L1:I7:T8,S03,simulate_imu_prior,0.5688792860019021,,,,,partial_raw_0012,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0012_cuda0
R2:L1:I7:T8,S03,cpu_golden,29.96763035698677,,,,,partial_raw_0012,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0012_cuda0
R2:L1:I7:T8,S03,torch_gpu,2.2015310830029198,0.0,1.0,2.2015310830029198,2.2015310830029198,partial_raw_0012,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0012_cuda0
R2:L1:I8:T6,S03,simulate_imu_prior,0.787114348000614,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0013_cuda0
R2:L1:I8:T6,S03,cpu_golden,27.91662268197979,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0013_cuda0
R2:L1:I8:T6,S03,torch_gpu,2.895141943998169,0.0,1.0,2.895141943998169,2.895141943998169,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S03,simulate_imu_prior,0.98934693299816,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S03,cpu_golden,28.487373066018336,,,,,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0013_cuda0
R2:L1:I8:T8,S03,torch_gpu,3.0399111550068483,0.0,1.0,3.0399111550068483,3.0399111550068483,partial_raw_0013,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0013_cuda0
R2:L1:I1+I3+I7:T6,S03,simulate_imu_prior,0.5990180950029753,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T6,S03,cpu_golden,26.77345466101542,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T6,S03,torch_gpu,3.0306712230085395,0.0,1.0,3.0306712230085395,3.0306712230085395,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T8,S03,simulate_imu_prior,0.6100342249847017,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T8,S03,cpu_golden,20.72823007500847,,,,,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0014_cuda1
R2:L1:I1+I3+I7:T8,S03,torch_gpu,2.0992574720003176,0.0,1.0,2.0992574720003176,2.0992574720003176,partial_raw_0014,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0014_cuda1
R2:L1:I1+I2+I3+I8:T6,S03,simulate_imu_prior,0.6526685119897593,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,S03,cpu_golden,29.288154552981723,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T6,S03,torch_gpu,2.109305930993287,0.0,1.0,2.109305930993287,2.109305930993287,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S03,simulate_imu_prior,0.6287664379924536,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S03,cpu_golden,23.970924386987463,,,,,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0015_cuda1
R2:L1:I1+I2+I3+I8:T8,S03,torch_gpu,2.1418510699877515,0.0,1.0,2.1418510699877515,2.1418510699877515,partial_raw_0015,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0015_cuda1
R2:L2:I0:T6,S03,simulate_imu_prior,0.5735991819819901,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0016_cuda0
R2:L2:I0:T6,S03,cpu_golden,21.848452078003906,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0016_cuda0
R2:L2:I0:T6,S03,torch_gpu,2.0414537340111565,0.0,1.0,2.0414537340111565,2.0414537340111565,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0016_cuda0
R2:L2:I0:T8,S03,simulate_imu_prior,0.601373504003277,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0016_cuda0
R2:L2:I0:T8,S03,cpu_golden,25.82912295902497,,,,,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0016_cuda0
R2:L2:I0:T8,S03,torch_gpu,3.017422181990696,0.0,1.0,3.017422181990696,3.017422181990696,partial_raw_0016,cuda:0,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0016_cuda0
R2:L2:I1:T6,S03,simulate_imu_prior,0.9885375509911682,,,,,partial_raw_0017,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0017_cuda1
R2:L2:I1:T6,S03,cpu_golden,28.302874423010508,,,,,partial_raw_0017,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0017_cuda1
R2:L2:I1:T6,S03,torch_gpu,3.1431671509926677,0.0,1.0,3.1431671509926677,3.1431671509926677,partial_raw_0017,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0017_cuda1
R2:L2:I1:T8,S03,simulate_imu_prior,0.9744611770147458,,,,,partial_raw_0017,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0017_cuda1
R2:L2:I1:T8,S03,cpu_golden,23.66675236899755,,,,,partial_raw_0017,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0017_cuda1
R2:L2:I1:T8,S03,torch_gpu,3.0107849529886157,0.0,1.0,3.0107849529886157,3.0107849529886157,partial_raw_0017,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0017_cuda1
R2:L2:I3:T6,S03,simulate_imu_prior,1.008824523014482,,,,,partial_raw_0018,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0018_cuda1
R2:L2:I3:T6,S03,cpu_golden,21.44827071100008,,,,,partial_raw_0018,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0018_cuda1
R2:L2:I3:T6,S03,torch_gpu,3.0409433910099324,0.0,1.0,3.0409433910099324,3.0409433910099324,partial_raw_0018,cuda:1,phase4_GPUCPU_FULLFACTORY_S03_2x1080ti_20260605T142014Z_partial_raw_0018_cuda1
