host_elapsed_s,host_epoch_s,sweep,peer_name,anchor_id,raw_mm,range_mm,quality_percent,valid,status
0.0,85068.0,85068,BSCCF4,4,2921,2921,100,1,O
0.0,85068.0,85068,BSCCF4,5,2174,2174,100,1,O
0.0,85068.0,85068,BSCCF4,6,2905,2905,96,1,O
0.0,85068.0,85068,BSCCF4,7,2865,2865,100,1,O
0.0,85069.0,85069,BSCCF4,0,2886,2886,100,1,O
0.0,85069.0,85069,BSCCF4,1,2461,2461,96,1,O
0.0,85069.0,85069,BSCCF4,2,2911,2911,100,1,O
0.0,85069.0,85069,BSCCF4,3,3175,3175,100,1,O
0.0,85069.0,85069,BSCCF4,4,2919,2919,100,1,O
0.0,85069.0,85069,BSCCF4,5,2077,2077,100,1,O
0.0,85069.0,85069,BSCCF4,6,2876,2876,96,1,O
0.0,85069.0,85069,BSCCF4,7,2861,2861,100,1,O
0.0,85114.0,85114,BS9336,0,2746,2746,100,1,O
0.0,85114.0,85114,BS9336,1,2171,2171,100,1,O
0.0,85114.0,85114,BS9336,2,3342,3342,100,1,O
0.0,85114.0,85114,BS9336,3,3756,3756,100,1,O
0.0,85114.0,85114,BS9336,4,2553,2553,100,1,O
0.0,85114.0,85114,BS9336,5,2039,2039,100,1,O
0.0,85114.0,85114,BS9336,6,3351,3351,100,1,O
0.0,85114.0,85114,BS9336,7,3223,3223,95,1,O
0.0,86431.0,86431,BS955A,0,3320,3320,100,1,O
0.0,86431.0,86431,BS955A,1,2131,2131,100,1,O
0.0,86431.0,86431,BS955A,2,3001,3001,100,1,O
0.0,86431.0,86431,BS955A,3,3145,3145,100,1,O
0.0,86431.0,86431,BS955A,4,2668,2668,100,1,O
0.0,86431.0,86431,BS955A,5,2400,2400,96,1,O
0.0,86431.0,86431,BS955A,6,2976,2976,100,1,O
0.0,86431.0,86431,BS955A,7,3084,3084,96,1,O
0.0,86432.0,86432,BS955A,0,3209,3209,100,1,O
0.0,86432.0,86432,BS955A,1,2147,2147,100,1,O
0.0,86432.0,86432,BS955A,2,2972,2972,100,1,O
0.0,86432.0,86432,BS955A,3,3092,3092,100,1,O
0.0,86432.0,86432,BS955A,4,2711,2711,100,1,O
0.0,86432.0,86432,BS955A,5,2474,2474,96,1,O
0.0,86432.0,86432,BS955A,6,2983,2983,100,1,O
0.0,86432.0,86432,BS955A,7,0,3084,92,0,T
0.0,85115.0,85115,BS9336,0,2761,2761,100,1,O
0.0,85115.0,85115,BS9336,1,2206,2206,100,1,O
0.0,85115.0,85115,BS9336,2,3318,3318,100,1,O
0.0,85115.0,85115,BS9336,3,3720,3720,100,1,O
0.0,85115.0,85115,BS9336,4,2543,2543,100,1,O
0.0,85115.0,85115,BS9336,5,2042,2042,100,1,O
0.0,85115.0,85115,BS9336,6,3295,3295,100,1,O
0.0,85115.0,85115,BS9336,7,3251,3251,96,1,O
0.0,86433.0,86433,BS955A,0,3251,3251,100,1,O
0.0,86433.0,86433,BS955A,1,2132,2132,100,1,O
0.0,86433.0,86433,BS955A,2,2988,2988,100,1,O
0.0,86433.0,86433,BS955A,3,3072,3072,100,1,O
0.0,86433.0,86433,BS955A,4,2655,2655,100,1,O
0.0,86433.0,86433,BS955A,5,2412,2412,96,1,O
0.0,86433.0,86433,BS955A,6,2965,2965,100,1,O
0.0,86433.0,86433,BS955A,7,3109,3109,93,1,O
0.0,85116.0,85116,BS9336,0,2747,2747,100,1,O
0.0,85116.0,85116,BS9336,1,2242,2242,100,1,O
0.0,85116.0,85116,BS9336,2,3325,3325,100,1,O
0.0,85116.0,85116,BS9336,3,3776,3776,100,1,O
0.0,85116.0,85116,BS9336,4,2504,2504,100,1,O
0.0,85116.0,85116,BS9336,5,1989,1989,100,1,O
0.0,85116.0,85116,BS9336,6,3260,3260,100,1,O
0.0,85116.0,85116,BS9336,7,3266,3266,96,1,O
0.0,85070.0,85070,BSCCF4,0,2944,2944,100,1,O
0.0,85070.0,85070,BSCCF4,1,2486,2486,96,1,O
0.0,85070.0,85070,BSCCF4,2,2899,2899,100,1,O
0.0,85070.0,85070,BSCCF4,3,3079,3079,100,1,O
0.0,85070.0,85070,BSCCF4,4,2917,2917,100,1,O
0.0,85070.0,85070,BSCCF4,5,2229,2229,100,1,O
0.0,85070.0,85070,BSCCF4,6,2780,2780,96,1,O
0.0,85070.0,85070,BSCCF4,7,2892,2892,100,1,O
0.0,86434.0,86434,BS955A,0,3210,3210,100,1,O
0.0,86434.0,86434,BS955A,1,2142,2142,100,1,O
0.0,86434.0,86434,BS955A,2,3015,3015,100,1,O
0.0,86434.0,86434,BS955A,3,3103,3103,100,1,O
0.0,86434.0,86434,BS955A,4,2723,2723,100,1,O
0.0,86434.0,86434,BS955A,5,2373,2373,96,1,O
0.0,86434.0,86434,BS955A,6,2975,2975,100,1,O
0.0,86434.0,86434,BS955A,7,3066,3066,93,1,O
0.0,86435.0,86435,BS955A,0,3196,3196,100,1,O
0.0,86435.0,86435,BS955A,1,2132,2132,100,1,O
0.0,86435.0,86435,BS955A,2,2920,2920,100,1,O
0.0,86435.0,86435,BS955A,3,3124,3124,100,1,O
0.0,86435.0,86435,BS955A,4,2759,2759,100,1,O
0.0,86435.0,86435,BS955A,5,2410,2410,96,1,O
0.0,86435.0,86435,BS955A,6,2993,2993,100,1,O
0.0,86435.0,86435,BS955A,7,3087,3087,93,1,O
0.0,85071.0,85071,BSCCF4,0,2941,2941,100,1,O
0.0,85071.0,85071,BSCCF4,1,2400,2400,96,1,O
0.0,85071.0,85071,BSCCF4,2,2849,2849,100,1,O
0.0,85071.0,85071,BSCCF4,3,3137,3137,100,1,O
0.0,85071.0,85071,BSCCF4,4,2921,2921,100,1,O
0.0,85071.0,85071,BSCCF4,5,2206,2206,100,1,O
0.0,85071.0,85071,BSCCF4,6,2827,2827,96,1,O
0.0,85071.0,85071,BSCCF4,7,2847,2847,100,1,O
0.0,85072.0,85072,BSCCF4,0,2876,2876,100,1,O
0.0,85072.0,85072,BSCCF4,1,2461,2461,96,1,O
0.0,85072.0,85072,BSCCF4,2,2887,2887,100,1,O
0.0,85072.0,85072,BSCCF4,3,3153,3153,100,1,O
0.0,85072.0,85072,BSCCF4,4,2948,2948,100,1,O
0.0,85072.0,85072,BSCCF4,5,2197,2197,100,1,O
0.0,85072.0,85072,BSCCF4,6,2855,2855,96,1,O
0.0,85072.0,85072,BSCCF4,7,2847,2847,100,1,O
0.0,85117.0,85117,BS9336,0,2766,2766,100,1,O
0.0,85117.0,85117,BS9336,1,2246,2246,100,1,O
0.0,85117.0,85117,BS9336,2,3311,3311,100,1,O
0.0,85117.0,85117,BS9336,3,3745,3745,100,1,O
0.0,85117.0,85117,BS9336,4,2543,2543,100,1,O
0.0,85117.0,85117,BS9336,5,1959,1959,100,1,O
0.0,85117.0,85117,BS9336,6,3298,3298,100,1,O
0.0,85117.0,85117,BS9336,7,3260,3260,96,1,O
0.0,85073.0,85073,BSCCF4,0,2952,2952,100,1,O
0.0,85073.0,85073,BSCCF4,1,2408,2408,96,1,O
0.0,85073.0,85073,BSCCF4,2,2890,2890,100,1,O
0.0,85073.0,85073,BSCCF4,3,3170,3170,100,1,O
0.0,85073.0,85073,BSCCF4,4,2906,2906,100,1,O
0.0,85073.0,85073,BSCCF4,5,2175,2175,100,1,O
0.0,85073.0,85073,BSCCF4,6,2852,2852,96,1,O
0.0,85073.0,85073,BSCCF4,7,2921,2921,100,1,O
0.0,85074.0,85074,BSCCF4,0,2898,2898,100,1,O
0.0,85074.0,85074,BSCCF4,1,2402,2402,96,1,O
0.0,85074.0,85074,BSCCF4,2,2863,2863,100,1,O
0.0,85074.0,85074,BSCCF4,3,3138,3138,100,1,O
0.0,85074.0,85074,BSCCF4,4,2880,2880,100,1,O
0.0,85074.0,85074,BSCCF4,5,2136,2136,100,1,O
0.0,85074.0,85074,BSCCF4,6,2911,2911,96,1,O
0.0,85074.0,85074,BSCCF4,7,2891,2891,100,1,O
0.0,86436.0,86436,BS955A,0,3234,3234,100,1,O
0.0,86436.0,86436,BS955A,1,2146,2146,100,1,O
0.0,86436.0,86436,BS955A,2,2937,2937,100,1,O
0.0,86436.0,86436,BS955A,3,3122,3122,100,1,O
0.0,86436.0,86436,BS955A,4,2751,2751,100,1,O
0.0,86436.0,86436,BS955A,5,2423,2423,96,1,O
0.0,86436.0,86436,BS955A,6,2973,2973,100,1,O
0.0,86436.0,86436,BS955A,7,3039,3039,93,1,O
0.0,85118.0,85118,BS9336,0,2779,2779,100,1,O
0.0,85118.0,85118,BS9336,1,2198,2198,100,1,O
0.0,85118.0,85118,BS9336,2,3521,3521,100,1,O
0.0,85118.0,85118,BS9336,3,3777,3777,100,1,O
0.0,85118.0,85118,BS9336,4,2543,2543,100,1,O
0.0,85118.0,85118,BS9336,5,2011,2011,100,1,O
0.0,85118.0,85118,BS9336,6,3298,3298,100,1,O
0.0,85118.0,85118,BS9336,7,3298,3298,96,1,O
0.0,85119.0,85119,BS9336,0,2752,2752,100,1,O
0.0,85119.0,85119,BS9336,1,2178,2178,100,1,O
0.0,85119.0,85119,BS9336,2,3347,3347,100,1,O
0.0,85119.0,85119,BS9336,3,3760,3760,100,1,O
0.0,85119.0,85119,BS9336,4,2526,2526,100,1,O
0.0,85119.0,85119,BS9336,5,2028,2028,100,1,O
0.0,85119.0,85119,BS9336,6,3276,3276,100,1,O
0.0,85119.0,85119,BS9336,7,3400,3400,96,1,O
0.0,86437.0,86437,BS955A,0,3195,3195,100,1,O
0.0,86437.0,86437,BS955A,1,2128,2128,100,1,O
0.0,86437.0,86437,BS955A,2,2987,2987,100,1,O
0.0,86437.0,86437,BS955A,3,3086,3086,100,1,O
0.0,86437.0,86437,BS955A,4,2750,2750,100,1,O
0.0,86437.0,86437,BS955A,5,2391,2391,100,1,O
0.0,86437.0,86437,BS955A,6,2972,2972,100,1,O
0.0,86437.0,86437,BS955A,7,3114,3114,94,1,O
0.0,86438.0,86438,BS955A,0,3192,3192,100,1,O
0.0,86438.0,86438,BS955A,1,2129,2129,100,1,O
0.0,86438.0,86438,BS955A,2,2929,2929,100,1,O
0.0,86438.0,86438,BS955A,3,3062,3062,100,1,O
0.0,86438.0,86438,BS955A,4,2722,2722,100,1,O
0.0,86438.0,86438,BS955A,5,2387,2387,100,1,O
0.0,86438.0,86438,BS955A,6,2920,2920,100,1,O
0.0,86438.0,86438,BS955A,7,3103,3103,94,1,O
0.0,85075.0,85075,BSCCF4,0,2925,2925,100,1,O
0.0,85075.0,85075,BSCCF4,1,0,2402,94,0,T
0.0,85075.0,85075,BSCCF4,2,2893,2893,100,1,O
0.0,85075.0,85075,BSCCF4,3,3107,3107,100,1,O
0.0,85075.0,85075,BSCCF4,4,2854,2854,100,1,O
0.0,85075.0,85075,BSCCF4,5,2142,2142,100,1,O
0.0,85075.0,85075,BSCCF4,6,2811,2811,100,1,O
0.0,85075.0,85075,BSCCF4,7,2889,2889,100,1,O
0.0,85120.0,85120,BS9336,0,2752,2752,100,1,O
0.0,85120.0,85120,BS9336,1,2259,2259,100,1,O
0.0,85120.0,85120,BS9336,2,3305,3305,100,1,O
0.0,85120.0,85120,BS9336,3,3732,3732,100,1,O
0.0,85120.0,85120,BS9336,4,0,2526,96,0,T
0.0,85120.0,85120,BS9336,5,2026,2026,100,1,O
0.0,85120.0,85120,BS9336,6,3267,3267,100,1,O
0.0,85120.0,85120,BS9336,7,3308,3308,96,1,O
0.0,86439.0,86439,BS955A,0,3182,3182,100,1,O
0.0,86439.0,86439,BS955A,1,2099,2099,100,1,O
0.0,86439.0,86439,BS955A,2,2942,2942,100,1,O
0.0,86439.0,86439,BS955A,3,0,3062,94,0,T
0.0,86439.0,86439,BS955A,4,2752,2752,100,1,O
0.0,86439.0,86439,BS955A,5,2421,2421,100,1,O
0.0,86439.0,86439,BS955A,6,2946,2946,100,1,O
0.0,86439.0,86439,BS955A,7,3090,3090,94,1,O
0.0,85076.0,85076,BSCCF4,0,0,2925,94,0,T
0.0,85076.0,85076,BSCCF4,1,0,2402,88,0,T
0.0,85076.0,85076,BSCCF4,2,0,2893,94,0,T
0.0,85076.0,85076,BSCCF4,3,0,3107,94,0,T
0.0,85076.0,85076,BSCCF4,4,0,2854,94,0,T
0.0,85076.0,85076,BSCCF4,5,0,2142,94,0,T
0.0,85076.0,85076,BSCCF4,6,0,2811,94,0,T
0.0,85076.0,85076,BSCCF4,7,0,2889,94,0,T
0.0,86440.0,86440,BS955A,0,3223,3223,100,1,O
0.0,86440.0,86440,BS955A,1,2120,2120,100,1,O
0.0,86440.0,86440,BS955A,2,2936,2936,100,1,O
0.0,86440.0,86440,BS955A,3,3120,3120,95,1,O
0.0,86440.0,86440,BS955A,4,2715,2715,100,1,O
0.0,86440.0,86440,BS955A,5,2415,2415,100,1,O
0.0,86440.0,86440,BS955A,6,2971,2971,100,1,O
0.0,86440.0,86440,BS955A,7,3036,3036,95,1,O
0.0,85121.0,85121,BS9336,0,2744,2744,100,1,O
0.0,85121.0,85121,BS9336,1,2264,2264,100,1,O
0.0,85121.0,85121,BS9336,2,3316,3316,100,1,O
0.0,85121.0,85121,BS9336,3,3756,3756,100,1,O
0.0,85121.0,85121,BS9336,4,2540,2540,96,1,O
0.0,85121.0,85121,BS9336,5,1967,1967,100,1,O
0.0,85121.0,85121,BS9336,6,3273,3273,100,1,O
0.0,85121.0,85121,BS9336,7,3343,3343,96,1,O
0.0,85122.0,85122,BS9336,0,2786,2786,100,1,O
0.0,85122.0,85122,BS9336,1,2256,2256,100,1,O
0.0,85122.0,85122,BS9336,2,3367,3367,100,1,O
0.0,85122.0,85122,BS9336,3,3815,3815,100,1,O
0.0,85122.0,85122,BS9336,4,2552,2552,96,1,O
0.0,85122.0,85122,BS9336,5,2022,2022,100,1,O
0.0,85122.0,85122,BS9336,6,3310,3310,100,1,O
0.0,85122.0,85122,BS9336,7,3130,3130,96,1,O
0.0,85123.0,85123,BS9336,0,2738,2738,100,1,O
0.0,85123.0,85123,BS9336,1,2202,2202,100,1,O
0.0,85123.0,85123,BS9336,2,3319,3319,100,1,O
0.0,85123.0,85123,BS9336,3,3761,3761,100,1,O
0.0,85123.0,85123,BS9336,4,2510,2510,100,1,O
0.0,85123.0,85123,BS9336,5,2034,2034,100,1,O
0.0,85123.0,85123,BS9336,6,3292,3292,100,1,O
0.0,85123.0,85123,BS9336,7,3237,3237,100,1,O
0.0,85077.0,85077,BSCCF4,0,2945,2945,94,1,O
0.0,85077.0,85077,BSCCF4,1,2457,2457,89,1,O
0.0,85077.0,85077,BSCCF4,2,2905,2905,94,1,O
0.0,85077.0,85077,BSCCF4,3,3082,3082,94,1,O
0.0,85077.0,85077,BSCCF4,4,2878,2878,94,1,O
0.0,85077.0,85077,BSCCF4,5,2102,2102,94,1,O
0.0,85077.0,85077,BSCCF4,6,2833,2833,94,1,O
0.0,85077.0,85077,BSCCF4,7,2868,2868,94,1,O
0.0,85078.0,85078,BSCCF4,0,2936,2936,95,1,O
0.0,85078.0,85078,BSCCF4,1,2478,2478,90,1,O
0.0,85078.0,85078,BSCCF4,2,2874,2874,95,1,O
0.0,85078.0,85078,BSCCF4,3,3135,3135,95,1,O
0.0,85078.0,85078,BSCCF4,4,2883,2883,95,1,O
0.0,85078.0,85078,BSCCF4,5,2154,2154,95,1,O
0.0,85078.0,85078,BSCCF4,6,2785,2785,95,1,O
0.0,85078.0,85078,BSCCF4,7,2881,2881,95,1,O
0.0,85124.0,85124,BS9336,0,2782,2782,100,1,O
0.0,85124.0,85124,BS9336,1,2241,2241,100,1,O
0.0,85124.0,85124,BS9336,2,3325,3325,100,1,O
0.0,85124.0,85124,BS9336,3,3725,3725,100,1,O
0.0,85124.0,85124,BS9336,4,2574,2574,100,1,O
0.0,85124.0,85124,BS9336,5,2014,2014,100,1,O
0.0,85124.0,85124,BS9336,6,3281,3281,100,1,O
0.0,85124.0,85124,BS9336,7,3290,3290,100,1,O
0.0,86441.0,86441,BS955A,0,3236,3236,100,1,O
0.0,86441.0,86441,BS955A,1,2112,2112,100,1,O
0.0,86441.0,86441,BS955A,2,2932,2932,100,1,O
0.0,86441.0,86441,BS955A,3,3126,3126,95,1,O
0.0,86441.0,86441,BS955A,4,2694,2694,100,1,O
0.0,86441.0,86441,BS955A,5,2441,2441,100,1,O
0.0,86441.0,86441,BS955A,6,2998,2998,100,1,O
0.0,86441.0,86441,BS955A,7,3130,3130,95,1,O
0.0,86442.0,86442,BS955A,0,0,3236,95,0,T
0.0,86442.0,86442,BS955A,1,0,2112,95,0,T
0.0,86442.0,86442,BS955A,2,0,2932,95,0,T
0.0,86442.0,86442,BS955A,3,0,3126,90,0,T
0.0,86442.0,86442,BS955A,4,0,2694,95,0,T
0.0,86442.0,86442,BS955A,5,0,2441,95,0,T
0.0,86442.0,86442,BS955A,6,0,2998,95,0,T
0.0,86442.0,86442,BS955A,7,0,3130,90,0,T
0.0,86443.0,86443,BS955A,0,3246,3246,95,1,O
0.0,86443.0,86443,BS955A,1,2120,2120,95,1,O
0.0,86443.0,86443,BS955A,2,2980,2980,95,1,O
0.0,86443.0,86443,BS955A,3,3104,3104,91,1,O
0.0,86443.0,86443,BS955A,4,2708,2708,95,1,O
0.0,86443.0,86443,BS955A,5,2377,2377,95,1,O
0.0,86443.0,86443,BS955A,6,2938,2938,95,1,O
0.0,86443.0,86443,BS955A,7,3110,3110,91,1,O
0.0,85079.0,85079,BSCCF4,0,2919,2919,95,1,O
0.0,85079.0,85079,BSCCF4,1,2456,2456,90,1,O
0.0,85079.0,85079,BSCCF4,2,2900,2900,95,1,O
0.0,85079.0,85079,BSCCF4,3,3162,3162,95,1,O
0.0,85079.0,85079,BSCCF4,4,2875,2875,95,1,O
0.0,85079.0,85079,BSCCF4,5,2272,2272,95,1,O
0.0,85079.0,85079,BSCCF4,6,2797,2797,95,1,O
0.0,85079.0,85079,BSCCF4,7,2953,2953,95,1,O
0.0,85125.0,85125,BS9336,0,2760,2760,100,1,O
0.0,85125.0,85125,BS9336,1,2224,2224,100,1,O
0.0,85125.0,85125,BS9336,2,3309,3309,100,1,O
0.0,85125.0,85125,BS9336,3,3761,3761,100,1,O
0.0,85125.0,85125,BS9336,4,2542,2542,100,1,O
0.0,85125.0,85125,BS9336,5,1991,1991,100,1,O
0.0,85125.0,85125,BS9336,6,3257,3257,100,1,O
0.0,85125.0,85125,BS9336,7,3348,3348,100,1,O
0.0,85126.0,85126,BS9336,0,2770,2770,100,1,O
0.0,85126.0,85126,BS9336,1,2218,2218,100,1,O
0.0,85126.0,85126,BS9336,2,3340,3340,100,1,O
0.0,85126.0,85126,BS9336,3,3772,3772,100,1,O
0.0,85126.0,85126,BS9336,4,2533,2533,100,1,O
0.0,85126.0,85126,BS9336,5,2029,2029,100,1,O
0.0,85126.0,85126,BS9336,6,3257,3257,100,1,O
0.0,85126.0,85126,BS9336,7,3256,3256,100,1,O
0.0,86444.0,86444,BS955A,0,3194,3194,95,1,O
0.0,86444.0,86444,BS955A,1,2107,2107,95,1,O
0.0,86444.0,86444,BS955A,2,2966,2966,95,1,O
0.0,86444.0,86444,BS955A,3,3107,3107,91,1,O
0.0,86444.0,86444,BS955A,4,2705,2705,95,1,O
0.0,86444.0,86444,BS955A,5,2406,2406,95,1,O
0.0,86444.0,86444,BS955A,6,2976,2976,95,1,O
0.0,86444.0,86444,BS955A,7,3063,3063,91,1,O
0.0,85127.0,85127,BS9336,0,2771,2771,100,1,O
0.0,85127.0,85127,BS9336,1,2182,2182,100,1,O
0.0,85127.0,85127,BS9336,2,3367,3367,100,1,O
0.0,85127.0,85127,BS9336,3,3750,3750,100,1,O
0.0,85127.0,85127,BS9336,4,2521,2521,100,1,O
0.0,85127.0,85127,BS9336,5,2060,2060,100,1,O
0.0,85127.0,85127,BS9336,6,3323,3323,100,1,O
0.0,85127.0,85127,BS9336,7,3259,3259,100,1,O
0.0,85128.0,85128,BS9336,0,2764,2764,100,1,O
0.0,85128.0,85128,BS9336,1,2229,2229,100,1,O
0.0,85128.0,85128,BS9336,2,3401,3401,100,1,O
0.0,85128.0,85128,BS9336,3,3770,3770,100,1,O
0.0,85128.0,85128,BS9336,4,2519,2519,100,1,O
0.0,85128.0,85128,BS9336,5,1983,1983,100,1,O
0.0,85128.0,85128,BS9336,6,3310,3310,100,1,O
0.0,85128.0,85128,BS9336,7,3120,3120,100,1,O
0.0,85080.0,85080,BSCCF4,0,2936,2936,95,1,O
0.0,85080.0,85080,BSCCF4,1,2446,2446,90,1,O
0.0,85080.0,85080,BSCCF4,2,2871,2871,95,1,O
0.0,85080.0,85080,BSCCF4,3,3092,3092,95,1,O
0.0,85080.0,85080,BSCCF4,4,2954,2954,95,1,O
0.0,85080.0,85080,BSCCF4,5,2169,2169,95,1,O
0.0,85080.0,85080,BSCCF4,6,2805,2805,95,1,O
0.0,85080.0,85080,BSCCF4,7,2806,2806,95,1,O
0.0,86445.0,86445,BS955A,0,3192,3192,96,1,O
0.0,86445.0,86445,BS955A,1,2145,2145,96,1,O
0.0,86445.0,86445,BS955A,2,3023,3023,96,1,O
0.0,86445.0,86445,BS955A,3,3088,3088,92,1,O
0.0,86445.0,86445,BS955A,4,2693,2693,96,1,O
0.0,86445.0,86445,BS955A,5,2455,2455,96,1,O
0.0,86445.0,86445,BS955A,6,3043,3043,96,1,O
0.0,86445.0,86445,BS955A,7,3073,3073,92,1,O
0.0,85081.0,85081,BSCCF4,0,2941,2941,95,1,O
0.0,85081.0,85081,BSCCF4,1,2450,2450,91,1,O
0.0,85081.0,85081,BSCCF4,2,2895,2895,95,1,O
0.0,85081.0,85081,BSCCF4,3,3188,3188,95,1,O
0.0,85081.0,85081,BSCCF4,4,2890,2890,95,1,O
0.0,85081.0,85081,BSCCF4,5,2174,2174,95,1,O
0.0,85081.0,85081,BSCCF4,6,2779,2779,95,1,O
0.0,85081.0,85081,BSCCF4,7,2845,2845,95,1,O
0.0,85082.0,85082,BSCCF4,0,2907,2907,95,1,O
0.0,85082.0,85082,BSCCF4,1,2446,2446,91,1,O
0.0,85082.0,85082,BSCCF4,2,2871,2871,95,1,O
0.0,85082.0,85082,BSCCF4,3,3147,3147,95,1,O
0.0,85082.0,85082,BSCCF4,4,0,2890,91,0,T
0.0,85082.0,85082,BSCCF4,5,2117,2117,95,1,O
0.0,85082.0,85082,BSCCF4,6,0,2779,91,0,T
0.0,85082.0,85082,BSCCF4,7,2940,2940,95,1,O
0.0,85129.0,85129,BS9336,0,2780,2780,100,1,O
0.0,85129.0,85129,BS9336,1,2155,2155,100,1,O
0.0,85129.0,85129,BS9336,2,3305,3305,100,1,O
0.0,85129.0,85129,BS9336,3,3749,3749,100,1,O
0.0,85129.0,85129,BS9336,4,2531,2531,100,1,O
0.0,85129.0,85129,BS9336,5,2019,2019,100,1,O
0.0,85129.0,85129,BS9336,6,3279,3279,100,1,O
0.0,85129.0,85129,BS9336,7,3365,3365,100,1,O
0.0,86446.0,86446,BS955A,0,3153,3153,96,1,O
0.0,86446.0,86446,BS955A,1,2109,2109,96,1,O
0.0,86446.0,86446,BS955A,2,3002,3002,96,1,O
0.0,86446.0,86446,BS955A,3,3108,3108,92,1,O
0.0,86446.0,86446,BS955A,4,2720,2720,96,1,O
0.0,86446.0,86446,BS955A,5,2370,2370,96,1,O
0.0,86446.0,86446,BS955A,6,3006,3006,96,1,O
0.0,86446.0,86446,BS955A,7,3095,3095,92,1,O
0.0,85083.0,85083,BSCCF4,0,2948,2948,96,1,O
0.0,85083.0,85083,BSCCF4,1,2449,2449,92,1,O
0.0,85083.0,85083,BSCCF4,2,2867,2867,96,1,O
0.0,85083.0,85083,BSCCF4,3,3116,3116,96,1,O
0.0,85083.0,85083,BSCCF4,4,2889,2889,92,1,O
0.0,85083.0,85083,BSCCF4,5,2143,2143,96,1,O
0.0,85083.0,85083,BSCCF4,6,2914,2914,92,1,O
0.0,85083.0,85083,BSCCF4,7,0,2940,92,0,T
0.0,86447.0,86447,BS955A,0,3152,3152,96,1,O
0.0,86447.0,86447,BS955A,1,2080,2080,96,1,O
0.0,86447.0,86447,BS955A,2,3008,3008,96,1,O
0.0,86447.0,86447,BS955A,3,3098,3098,92,1,O
0.0,86447.0,86447,BS955A,4,2743,2743,96,1,O
0.0,86447.0,86447,BS955A,5,2412,2412,96,1,O
0.0,86447.0,86447,BS955A,6,2934,2934,96,1,O
0.0,86447.0,86447,BS955A,7,3039,3039,92,1,O
0.0,85130.0,85130,BS9336,0,2789,2789,100,1,O
0.0,85130.0,85130,BS9336,1,2222,2222,100,1,O
0.0,85130.0,85130,BS9336,2,3313,3313,100,1,O
0.0,85130.0,85130,BS9336,3,3752,3752,100,1,O
0.0,85130.0,85130,BS9336,4,2521,2521,100,1,O
0.0,85130.0,85130,BS9336,5,1992,1992,100,1,O
0.0,85130.0,85130,BS9336,6,3259,3259,100,1,O
0.0,85130.0,85130,BS9336,7,3350,3350,100,1,O
0.0,85084.0,85084,BSCCF4,0,2887,2887,96,1,O
0.0,85084.0,85084,BSCCF4,1,2419,2419,92,1,O
0.0,85084.0,85084,BSCCF4,2,2880,2880,96,1,O
0.0,85084.0,85084,BSCCF4,3,3126,3126,96,1,O
0.0,85084.0,85084,BSCCF4,4,2904,2904,92,1,O
0.0,85084.0,85084,BSCCF4,5,2225,2225,96,1,O
0.0,85084.0,85084,BSCCF4,6,2814,2814,92,1,O
0.0,85084.0,85084,BSCCF4,7,2876,2876,92,1,O
0.0,86448.0,86448,BS955A,0,3155,3155,96,1,O
0.0,86448.0,86448,BS955A,1,2252,2252,96,1,O
0.0,86448.0,86448,BS955A,2,2966,2966,96,1,O
0.0,86448.0,86448,BS955A,3,3097,3097,92,1,O
0.0,86448.0,86448,BS955A,4,2754,2754,96,1,O
0.0,86448.0,86448,BS955A,5,2359,2359,96,1,O
0.0,86448.0,86448,BS955A,6,2977,2977,96,1,O
0.0,86448.0,86448,BS955A,7,3158,3158,92,1,O
0.0,85085.0,85085,BSCCF4,0,2907,2907,96,1,O
0.0,85085.0,85085,BSCCF4,1,2433,2433,92,1,O
0.0,85085.0,85085,BSCCF4,2,2895,2895,96,1,O
0.0,85085.0,85085,BSCCF4,3,3185,3185,96,1,O
0.0,85085.0,85085,BSCCF4,4,2895,2895,92,1,O
0.0,85085.0,85085,BSCCF4,5,2032,2032,96,1,O
0.0,85085.0,85085,BSCCF4,6,2904,2904,92,1,O
0.0,85085.0,85085,BSCCF4,7,2823,2823,92,1,O
0.0,86449.0,86449,BS955A,0,3164,3164,96,1,O
0.0,86449.0,86449,BS955A,1,2078,2078,96,1,O
0.0,86449.0,86449,BS955A,2,2941,2941,96,1,O
0.0,86449.0,86449,BS955A,3,3150,3150,93,1,O
0.0,86449.0,86449,BS955A,4,2669,2669,96,1,O
0.0,86449.0,86449,BS955A,5,2400,2400,96,1,O
0.0,86449.0,86449,BS955A,6,3065,3065,96,1,O
0.0,86449.0,86449,BS955A,7,3164,3164,93,1,O
0.0,86450.0,86450,BS955A,0,3168,3168,96,1,O
0.0,86450.0,86450,BS955A,1,2106,2106,96,1,O
0.0,86450.0,86450,BS955A,2,2970,2970,96,1,O
0.0,86450.0,86450,BS955A,3,3096,3096,93,1,O
0.0,86450.0,86450,BS955A,4,2740,2740,96,1,O
0.0,86450.0,86450,BS955A,5,2407,2407,96,1,O
0.0,86450.0,86450,BS955A,6,3014,3014,96,1,O
0.0,86450.0,86450,BS955A,7,3103,3103,93,1,O
0.0,85086.0,85086,BSCCF4,0,0,2907,92,0,T
0.0,85086.0,85086,BSCCF4,1,2424,2424,92,1,O
0.0,85086.0,85086,BSCCF4,2,2895,2895,96,1,O
0.0,85086.0,85086,BSCCF4,3,3162,3162,96,1,O
0.0,85086.0,85086,BSCCF4,4,2914,2914,92,1,O
