row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S00,load_imu_prior_cache,L0:I0,0.023731771001621382,,,,
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,16.901544772001216,,,,
R2:L0:I0:T6,S00,torch_gpu,,13.7734880349999,0,1,13.7734880349999,13.7734880349999
R2:L0:I0:T8,S00,torch_gpu,,15.807559152999602,0,1,15.807559152999602,15.807559152999602
R2:L0:I1:T6,S00,simulate_imu_prior,L0:I1,0.08808151699849986,,,,
R2:L0:I1:T6,S00,build_track_tensors,L0:I1,11.954153057002259,,,,
R2:L0:I1:T6,S00,torch_gpu,,3.575203292999504,0,1,3.575203292999504,3.575203292999504
R2:L0:I1:T8,S00,torch_gpu,,2.3998233300007996,0,1,2.3998233300007996,2.3998233300007996
R2:L0:I3:T6,S00,simulate_imu_prior,L0:I3,0.10376098900087527,,,,
R2:L0:I3:T6,S00,build_track_tensors,L0:I3,12.11213845200109,,,,
R2:L0:I3:T6,S00,torch_gpu,,17.236739979998674,0,1,17.236739979998674,17.236739979998674
R2:L0:I3:T8,S00,torch_gpu,,8.526733023998531,0,1,8.526733023998531,8.526733023998531
R2:L0:I4:T6,S00,simulate_imu_prior,L0:I4,0.08377370699963649,,,,
R2:L0:I4:T6,S00,build_track_tensors,L0:I4,14.815843538999616,,,,
R2:L0:I4:T6,S00,torch_gpu,,14.239690112997778,0,1,14.239690112997778,14.239690112997778
R2:L0:I4:T8,S00,torch_gpu,,14.27105256899813,0,1,14.27105256899813,14.27105256899813
