version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_3d_std,circle_3d_rms,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,median_anchors,pct_ge7,pct_ge8
v5,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1801,464.98413298354023,54.50398157699969,145.94809716720317,90.12425379816933,155.782918788221,9.507595752055417,1297.4571738236032,2817.826661364781,-973.3856263328306,0.06730591226220552,0.15084364040115872,-0.9862637123635228,8.0,99.94447529150472,87.56246529705719
v5,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1800,594.6886189905537,64.41698693364017,122.79216717024978,80.53186677430313,138.66871639951822,5.4458658509720355,1301.6119753280068,2818.978818963276,-914.9861857934881,0.03518777139987537,-0.08814094064969502,0.9954863109683111,8.0,99.77777777777777,73.77777777777777
v5,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1800,461.8731860404193,76.07358200379912,141.6166833644675,92.6810460339132,160.83489719809143,19.28170528205804,1306.7419782343873,2757.0462614872417,-938.0166372385486,-0.08738447703248818,0.3184408736181571,0.9439064377273116,8.0,99.8888888888889,85.05555555555556
v5,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1801,585.6305775311074,80.53353068662132,121.11424495905034,80.61205716063455,145.51111578569086,17.111361413889703,1313.352849853829,2743.747594143124,-903.514014698537,0.012111258673097583,-0.29398047656389226,-0.9557346895517709,8.0,99.50027762354247,80.62187673514714
v5,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1800,463.0735236414023,63.840102924063665,125.56481397615383,83.27554127639111,140.89211174038513,22.818966314053032,1395.0079811999367,2738.7126158394617,-987.4432477395876,-0.2209612822561803,-0.31871778455144123,0.9217348238806677,8.0,100.0,86.61111111111111
v5,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1801,570.2745666351947,60.37267319751144,132.48757637456518,91.27495163302842,145.58951291876645,14.92896647350246,1403.3279172595246,2738.3724432128242,-913.7278021590038,0.2042518104697938,0.1570030041373509,-0.9662459596871069,8.0,99.7223764575236,78.67851193781232
v5,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1800,467.96340299593453,59.902609221076176,99.6498621854143,63.95684673562506,116.30009426290368,23.6943346310432,1450.8784311540664,2766.9865433558944,-1006.9858882673637,-0.0021749899764028596,-0.40185134863565136,0.9157023331947508,8.0,99.94444444444444,85.83333333333333
v5,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1801,594.5271287614536,60.40533805841046,115.19976198316256,75.8047096237245,130.07632540082824,19.619012613723417,1465.7389613115463,2746.581146672,-960.9624167237006,0.035788502394994065,0.33385139217300375,-0.9419460871198896,8.0,99.55580233203776,74.34758467518046
v5,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,456.77142489578193,69.4679193444917,156.99240913125857,95.73614009850374,171.7097420696666,14.225087952677768,1404.5283831272852,2694.4289582003603,-1013.6218055263555,0.22511254032820868,0.09853165331474134,0.9693378448621741,8.0,99.94444444444444,88.55555555555556
v5,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,577.4628398428918,58.01121928894874,114.00795901570436,73.97617557576072,127.91618312075714,13.692290726451004,1406.1815164772884,2711.4461842447063,-944.2527580104949,0.21577211217847547,0.09732830120497593,0.9715809782980485,8.0,99.66666666666667,70.94444444444444
v5,ID30,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,mid,BCGF,ok,1801,488.12943957620627,74.76683704940973,72.80232730502016,58.778477213815506,104.48613602772666,59.3015046475668,1494.3032358025137,2541.0938913757254,-882.2920279839261,0.09313139824531028,-0.8548073046362412,-0.5105203371085202,8.0,99.94447529150472,91.28262076624097
v5,ID30,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID30_20260513_172838,mid,BCGF,ok,1800,564.2493509950218,70.08728973660976,65.71679397182791,49.65918722299263,96.15025135096411,50.588071027592626,1511.2836350092252,2524.1725721184503,-861.8244771631812,0.10145198320659213,-0.7659115011466021,-0.63489138245436,7.0,99.66666666666667,48.5
v5,ID31,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,mid,CDHG,ok,1800,432.25076844041797,66.3411618749885,77.77352917416015,53.25201859940157,102.32431084137632,49.067883995876485,1548.3917269024398,2705.8723444328466,-957.0295001202713,-0.750789812871478,-0.08410873770982108,0.6551643893934345,8.0,99.8888888888889,89.55555555555556
v5,ID31,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID31_20260513_172433,mid,CDHG,ok,1801,550.8659764194654,72.89211901250641,66.0127119340549,45.62236410303468,98.43275365372918,46.936740423547334,1568.3095983033677,2706.3524472704,-927.0314289116086,0.7294579007481043,0.04084024215889681,-0.6828054229841554,8.0,99.61132704053304,61.188228761799
v5,ID32,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,mid,ADHE,ok,1800,497.1158786839911,66.96584789301336,67.7614538362655,49.89839723355993,95.34938411088494,57.95203031067927,1344.9844287471624,2845.447635440166,-935.4214567034144,-0.011715666294697818,0.8475231637977885,-0.5306290889024631,8.0,99.94444444444444,89.05555555555556
v5,ID32,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID32_20260513_171939,mid,ADHE,ok,1801,571.2555216175134,73.30302789817218,75.07463055607987,58.69516524257223,105.00332968968875,51.01545936973697,1354.0520297346268,2801.762464830064,-969.6563884038719,-0.016127885325629882,0.7771484043156104,-0.629110681028882,8.0,99.83342587451416,69.1282620766241
v5,ID33,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,high,ABEF,ok,1801,455.82163240078114,94.58485068853719,110.08415624284149,78.50271018494587,145.43535280236995,54.49528142151738,1247.675982426626,2688.616789513182,-920.9101881351926,0.7990891774204004,-0.1554435383761804,0.5807700000057516,8.0,99.88895058300943,89.7834536368684
v5,ID33,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID33_20260513_171429,high,ABEF,ok,1800,553.3364109036185,73.60454211648572,93.86212549689267,67.6896665348038,119.34812728835219,46.361757987765884,1292.5037751465422,2701.0040487415804,-928.7389268024046,-0.7189054900023578,0.08326528445077963,-0.6901027378947285,8.0,99.8888888888889,64.88888888888889
v5,ID34,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,high,BCGF,ok,1800,479.920994188821,78.24484456934806,47.25294017919828,54.56055944947809,91.60590630374098,75.74475321017388,1434.5214641263888,2518.811384778846,-848.1688258087407,-0.08614169994367712,0.9653727058871284,0.24624204811318762,8.0,99.8888888888889,91.11111111111111
v5,ID34,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID34_20260513_175039,high,BCGF,ok,1801,541.0342223020602,59.197243190508104,44.899459923505304,37.76166083147888,74.34883712436375,71.96186447656258,1453.6603915784078,2495.422852251445,-820.3722219423568,0.07008400631006965,-0.948264281047886,-0.3096499400101116,8.0,99.61132704053304,61.24375347029428
v5,ID35,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,high,CDHG,ok,1800,465.77940629772445,94.91962047058614,59.75937349904552,55.89536233625448,112.55823374519873,72.38171110610497,1577.3693095902963,2716.500627247166,-906.7041566229243,-0.9517470020872184,-0.050655818309002454,0.3026741351510525,8.0,99.72222222222223,89.22222222222223
v5,ID35,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID35_20260513_174641,high,CDHG,ok,1800,549.8893945840726,76.50953447623289,61.60879963466905,43.22712187950163,98.34921597711431,70.07786892442239,1599.9421806357861,2697.1950115093464,-887.3254789418587,0.9401152631775419,-0.008814208812650215,-0.3407427206318987,7.0,99.6111111111111,47.05555555555556
