row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L3:I0:T6,S00,simulate_imu_prior,L3:I0,0.29774289399938425,,,,
R2:L3:I0:T6,S00,build_track_tensors,L3:I0,0.12945716000103857,,,,
R2:L3:I0:T6,S00,torch_gpu,,0.5358143779994862,0,1,0.5358143779994862,0.5358143779994862
R2:L3:I0:T8,S00,torch_gpu,,0.27738357100315625,0,1,0.27738357100315625,0.27738357100315625
R2:L3:I1:T6,S00,simulate_imu_prior,L3:I1,0.29930542100191815,,,,
R2:L3:I1:T6,S00,build_track_tensors,L3:I1,0.046873457002220675,,,,
R2:L3:I1:T6,S00,torch_gpu,,0.2751740389976476,0,1,0.2751740389976476,0.2751740389976476
R2:L3:I1:T8,S00,torch_gpu,,0.28000247399904765,0,1,0.28000247399904765,0.28000247399904765
R2:L3:I3:T6,S00,simulate_imu_prior,L3:I3,0.3043427670017991,,,,
R2:L3:I3:T6,S00,build_track_tensors,L3:I3,0.10691566599780344,,,,
R2:L3:I3:T6,S00,torch_gpu,,0.2460656180010119,0,1,0.2460656180010119,0.2460656180010119
R2:L3:I3:T8,S00,torch_gpu,,0.188176891002513,0,1,0.188176891002513,0.188176891002513
R2:L3:I4:T6,S00,simulate_imu_prior,L3:I4,0.2956712589984818,,,,
R2:L3:I4:T6,S00,build_track_tensors,L3:I4,0.04534122900076909,,,,
R2:L3:I4:T6,S00,torch_gpu,,0.3386644450001768,0,1,0.3386644450001768,0.3386644450001768
R2:L3:I4:T8,S00,torch_gpu,,0.20437249899987364,0,1,0.20437249899987364,0.20437249899987364
R2:L3:I7:T6,S00,simulate_imu_prior,L3:I7,0.2997181909995561,,,,
R2:L3:I7:T6,S00,build_track_tensors,L3:I7,0.04513928699816461,,,,
R2:L3:I7:T6,S00,torch_gpu,,0.3055137420014944,0,1,0.3055137420014944,0.3055137420014944
R2:L3:I7:T8,S00,torch_gpu,,0.22228323699891916,0,1,0.22228323699891916,0.22228323699891916
R2:L3:I8:T6,S00,simulate_imu_prior,L3:I8,0.2984464740002295,,,,
R2:L3:I8:T6,S00,build_track_tensors,L3:I8,0.04527771799985203,,,,
R2:L3:I8:T6,S00,torch_gpu,,0.3220082909974735,0,1,0.3220082909974735,0.3220082909974735
R2:L3:I8:T8,S00,torch_gpu,,0.20323755200297455,0,1,0.20323755200297455,0.20323755200297455
R2:L3:I1+I3+I7:T6,S00,simulate_imu_prior,L3:I1+I3+I7,0.29813675100012915,,,,
R2:L3:I1+I3+I7:T6,S00,build_track_tensors,L3:I1+I3+I7,0.12981003999811946,,,,
R2:L3:I1+I3+I7:T6,S00,torch_gpu,,0.3429966260009678,0,1,0.3429966260009678,0.3429966260009678
R2:L3:I1+I3+I7:T8,S00,torch_gpu,,0.20144715199785423,0,1,0.20144715199785423,0.20144715199785423
R2:L3:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L3:I1+I2+I3+I8,0.2992539669976395,,,,
R2:L3:I1+I2+I3+I8:T6,S00,build_track_tensors,L3:I1+I2+I3+I8,0.04663144500227645,,,,
R2:L3:I1+I2+I3+I8:T6,S00,torch_gpu,,0.346789635001187,0,1,0.346789635001187,0.346789635001187
R2:L3:I1+I2+I3+I8:T8,S00,torch_gpu,,0.23145336499874247,0,1,0.23145336499874247,0.23145336499874247
