a,b,master,dist_mm,quality_percent,raw_mm,ok,fail
A,E,A,1511,100,1511,1,0
A,F,A,4901,100,4901,1,0
A,G,A,5519,100,5519,1,0
A,H,A,3287,100,3287,1,0
A,B,A,4529,100,4529,1,0
A,C,A,5355,100,5355,1,0
A,D,A,2978,100,2978,1,0
A,E,A,1462,100,1462,1,0
A,F,A,4892,100,4892,1,0
A,G,A,5514,100,5514,1,0
A,H,A,3272,100,3272,1,0
A,B,A,4528,100,4528,1,0
A,C,A,5360,100,5360,1,0
A,D,A,3006,100,3006,1,0
A,E,A,1458,100,1458,1,0
A,F,A,4915,100,4915,1,0
A,G,A,5491,100,5491,1,0
A,H,A,3263,100,3263,1,0
A,B,A,4536,100,4536,1,0
A,C,A,5363,100,5363,1,0
A,D,A,3044,100,3044,1,0
A,E,A,1502,100,1502,1,0
A,F,A,4939,100,4939,1,0
A,G,A,5512,100,5512,1,0
A,H,A,3243,100,3243,1,0
A,B,A,4537,100,4537,1,0
A,C,A,5409,100,5409,1,0
A,D,A,3024,100,3024,1,0
A,E,A,1502,100,1502,1,0
A,F,A,4881,100,4881,1,0
A,G,A,5528,100,5528,1,0
A,H,A,3243,100,3243,1,0
A,B,A,4571,100,4571,1,0
A,C,A,5321,100,5321,1,0
A,D,A,3040,100,3040,1,0
A,E,A,1531,100,1531,1,0
A,F,A,4867,100,4867,1,0
A,G,A,5534,100,5534,1,0
A,H,A,3245,100,3245,1,0
A,B,A,4559,100,4559,1,0
A,C,A,5382,100,5382,1,0
A,D,A,3002,100,3002,1,0
A,E,A,1489,100,1489,1,0
A,F,A,4970,100,4970,1,0
A,G,A,5516,100,5516,1,0
A,H,A,3249,100,3249,1,0
A,B,A,4544,100,4544,1,0
A,C,A,5407,100,5407,1,0
A,D,A,3024,100,3024,1,0
A,E,A,1485,100,1485,1,0
A,F,A,4908,100,4908,1,0
A,G,A,5504,100,5504,1,0
A,H,A,3294,100,3294,1,0
A,B,A,4549,100,4549,1,0
A,C,A,5365,100,5365,1,0
A,D,A,3037,100,3037,1,0
A,E,A,1504,100,1504,1,0
A,F,A,4933,100,4933,1,0
A,G,A,5505,100,5505,1,0
A,H,A,3260,100,3260,1,0
A,B,A,4538,100,4538,1,0
A,C,A,5369,100,5369,1,0
A,D,A,3008,100,3008,1,0
A,E,A,1493,100,1493,1,0
A,F,A,4871,100,4871,1,0
A,G,A,5516,100,5516,1,0
A,H,A,3275,100,3275,1,0
A,B,A,4562,100,4562,1,0
A,C,A,5375,100,5375,1,0
A,D,A,3000,100,3000,1,0
A,E,A,1505,100,1505,1,0
A,F,A,4930,100,4930,1,0
A,G,A,5555,100,5555,1,0
A,H,A,3279,100,3279,1,0
A,B,A,4528,100,4528,1,0
A,C,A,5314,100,5314,1,0
A,D,A,3039,100,3039,1,0
A,E,A,1517,100,1517,1,0
A,F,A,4951,100,4951,1,0
A,G,A,5509,100,5509,1,0
A,H,A,3229,100,3229,1,0
A,B,A,4573,100,4573,1,0
A,C,A,5354,100,5354,1,0
A,D,A,3040,100,3040,1,0
A,E,A,1480,100,1480,1,0
A,F,A,4905,100,4905,1,0
A,G,A,5544,100,5544,1,0
A,H,A,3274,100,3274,1,0
A,B,A,4518,100,4518,1,0
A,C,A,5339,100,5339,1,0
A,D,A,3042,100,3042,1,0
A,E,A,1495,100,1495,1,0
A,F,A,4931,100,4931,1,0
A,G,A,5503,100,5503,1,0
A,H,A,3285,100,3285,1,0
A,B,A,4563,100,4563,1,0
A,C,A,5353,100,5353,1,0
A,D,A,3002,100,3002,1,0
A,E,A,1461,100,1461,1,0
A,F,A,4986,100,4986,1,0
A,G,A,5507,100,5507,1,0
A,H,A,3252,100,3252,1,0
A,B,A,4542,100,4542,1,0
A,C,A,5362,100,5362,1,0
A,D,A,3008,100,3008,1,0
A,E,A,1462,100,1462,1,0
A,F,A,4978,100,4978,1,0
A,G,A,5509,100,5509,1,0
A,H,A,3266,100,3266,1,0
A,B,A,4608,100,4608,1,0
A,C,A,5389,100,5389,1,0
A,D,A,3037,100,3037,1,0
A,E,A,1505,100,1505,1,0
A,F,A,4929,100,4929,1,0
A,G,A,5494,100,5494,1,0
A,H,A,3269,100,3269,1,0
A,B,A,4545,100,4545,1,0
A,C,A,5332,100,5332,1,0
A,D,A,3036,100,3036,1,0
A,E,A,1504,100,1504,1,0
A,F,A,4933,100,4933,1,0
A,G,A,5527,100,5527,1,0
A,H,A,3264,100,3264,1,0
A,B,A,4536,100,4536,1,0
A,C,A,5341,100,5341,1,0
A,D,A,3030,100,3030,1,0
A,E,A,1494,100,1494,1,0
A,F,A,4933,100,4933,1,0
A,G,A,5526,100,5526,1,0
A,H,A,3264,100,3264,1,0
A,B,A,4499,100,4499,1,0
A,C,A,5376,100,5376,1,0
A,D,A,3039,100,3039,1,0
A,E,A,1471,100,1471,1,0
A,F,A,4922,100,4922,1,0
A,G,A,5499,100,5499,1,0
A,H,A,3269,100,3269,1,0
A,B,A,4553,100,4553,1,0
A,C,A,5364,100,5364,1,0
A,D,A,3034,100,3034,1,0
A,E,A,1463,100,1463,1,0
A,F,A,4917,100,4917,1,0
A,G,A,5508,100,5508,1,0
A,H,A,3249,100,3249,1,0
A,B,A,4544,100,4544,1,0
A,C,A,5350,100,5350,1,0
A,D,A,3001,100,3001,1,0
A,E,A,1470,100,1470,1,0
A,F,A,4919,100,4919,1,0
A,G,A,5528,100,5528,1,0
A,H,A,3258,100,3258,1,0
A,B,A,4533,100,4533,1,0
A,C,A,5377,100,5377,1,0
A,D,A,3015,100,3015,1,0
A,E,A,1480,100,1480,1,0
A,F,A,4962,100,4962,1,0
A,G,A,5519,100,5519,1,0
A,H,A,3256,100,3256,1,0
A,B,A,4563,100,4563,1,0
A,C,A,5319,100,5319,1,0
A,D,A,3029,100,3029,1,0
A,E,A,1495,100,1495,1,0
A,F,A,4935,100,4935,1,0
A,G,A,5542,100,5542,1,0
A,H,A,3267,100,3267,1,0
A,B,A,4532,100,4532,1,0
A,C,A,5304,100,5304,1,0
A,D,A,3064,100,3064,1,0
A,E,A,1530,100,1530,1,0
A,F,A,4885,100,4885,1,0
A,G,A,5523,100,5523,1,0
A,H,A,3275,100,3275,1,0
A,B,A,4536,100,4536,1,0
A,C,A,5366,100,5366,1,0
A,D,A,3035,100,3035,1,0
A,E,A,1530,100,1530,1,0
A,F,A,4900,100,4900,1,0
A,G,A,5515,100,5515,1,0
A,H,A,3290,100,3290,1,0
A,B,A,4548,100,4548,1,0
A,C,A,5340,100,5340,1,0
A,D,A,3032,100,3032,1,0
A,E,A,1484,100,1484,1,0
A,F,A,4949,100,4949,1,0
A,G,A,5528,100,5528,1,0
A,H,A,3266,100,3266,1,0
A,B,A,4596,100,4596,1,0
A,C,A,5362,100,5362,1,0
A,D,A,3018,100,3018,1,0
A,E,A,1488,100,1488,1,0
A,F,A,4892,100,4892,1,0
A,G,A,5483,100,5483,1,0
A,H,A,3279,100,3279,1,0
A,B,A,4563,100,4563,1,0
A,C,A,5384,100,5384,1,0
A,D,A,3024,100,3024,1,0
A,E,A,1495,100,1495,1,0
A,F,A,4873,100,4873,1,0
A,G,A,5534,100,5534,1,0
A,H,A,3254,100,3254,1,0
A,B,A,4560,100,4560,1,0
A,C,A,5372,100,5372,1,0
A,D,A,3044,100,3044,1,0
A,E,A,1494,100,1494,1,0
A,F,A,4957,100,4957,1,0
A,G,A,5517,100,5517,1,0
A,H,A,3311,100,3311,1,0
A,B,A,4540,100,4540,1,0
A,C,A,5341,100,5341,1,0
A,D,A,3048,100,3048,1,0
A,E,A,1499,100,1499,1,0
A,F,A,4958,100,4958,1,0
A,G,A,5524,100,5524,1,0
A,H,A,3270,100,3270,1,0
A,B,A,4552,100,4552,1,0
A,C,A,5309,100,5309,1,0
A,D,A,3022,100,3022,1,0
A,E,A,1485,100,1485,1,0
A,F,A,4910,100,4910,1,0
A,G,A,5533,100,5533,1,0
A,H,A,3267,100,3267,1,0
A,B,A,4493,100,4493,1,0
A,C,A,5333,100,5333,1,0
A,D,A,3027,100,3027,1,0
A,E,A,1529,100,1529,1,0
A,F,A,4907,100,4907,1,0
A,G,A,5503,100,5503,1,0
A,H,A,3235,100,3235,1,0
A,B,A,4533,100,4533,1,0
A,C,A,5374,100,5374,1,0
A,D,A,3010,100,3010,1,0
A,E,A,1510,100,1510,1,0
A,F,A,4931,100,4931,1,0
A,G,A,5531,100,5531,1,0
A,H,A,3250,100,3250,1,0
A,B,A,4533,100,4533,1,0
A,C,A,5335,100,5335,1,0
A,D,A,3034,100,3034,1,0
A,E,A,1478,100,1478,1,0
A,F,A,4937,100,4937,1,0
A,G,A,5510,100,5510,1,0
A,H,A,3260,100,3260,1,0
A,B,A,4543,100,4543,1,0
A,C,A,5347,100,5347,1,0
A,D,A,3036,100,3036,1,0
A,E,A,1491,100,1491,1,0
A,F,A,4927,100,4927,1,0
A,G,A,5525,100,5525,1,0
A,H,A,3279,100,3279,1,0
A,B,A,4541,100,4541,1,0
A,C,A,5383,100,5383,1,0
A,D,A,3047,100,3047,1,0
A,E,A,1495,100,1495,1,0
A,F,A,4923,100,4923,1,0
A,G,A,5522,100,5522,1,0
A,H,A,3252,100,3252,1,0
A,B,A,4502,100,4502,1,0
A,C,A,5359,100,5359,1,0
A,D,A,3035,100,3035,1,0
A,E,A,1465,100,1465,1,0
A,F,A,4869,100,4869,1,0
A,G,A,5531,100,5531,1,0
A,H,A,3274,100,3274,1,0
A,B,A,4551,100,4551,1,0
A,C,A,5399,100,5399,1,0
A,D,A,3041,100,3041,1,0
A,E,A,1519,100,1519,1,0
A,F,A,4883,100,4883,1,0
A,G,A,5542,100,5542,1,0
A,H,A,3250,100,3250,1,0
A,B,A,4543,100,4543,1,0
A,C,A,5387,100,5387,1,0
A,D,A,3029,100,3029,1,0
A,E,A,1470,100,1470,1,0
A,F,A,4945,100,4945,1,0
A,G,A,5529,100,5529,1,0
A,H,A,3292,100,3292,1,0
A,B,A,4510,100,4510,1,0
A,C,A,5329,100,5329,1,0
A,D,A,3018,100,3018,1,0
A,E,A,1503,100,1503,1,0
A,F,A,4934,100,4934,1,0
A,G,A,5505,100,5505,1,0
A,H,A,3289,100,3289,1,0
A,B,A,4544,100,4544,1,0
A,C,A,5344,100,5344,1,0
A,D,A,3031,100,3031,1,0
A,E,A,1478,100,1478,1,0
A,F,A,4930,100,4930,1,0
A,G,A,5493,100,5493,1,0
A,H,A,3292,100,3292,1,0
A,B,A,4584,100,4584,1,0
A,C,A,5401,100,5401,1,0
A,D,A,3012,100,3012,1,0
A,E,A,1495,100,1495,1,0
A,F,A,4878,100,4878,1,0
A,G,A,5521,100,5521,1,0
A,H,A,3248,100,3248,1,0
A,B,A,4601,100,4601,1,0
A,C,A,5363,100,5363,1,0
A,D,A,3027,100,3027,1,0
A,E,A,1470,100,1470,1,0
A,F,A,4929,100,4929,1,0
A,G,A,5544,100,5544,1,0
A,H,A,3256,100,3256,1,0
A,B,A,4555,100,4555,1,0
A,C,A,5359,100,5359,1,0
A,D,A,3058,100,3058,1,0
A,E,A,1477,100,1477,1,0
A,F,A,4904,100,4904,1,0
A,G,A,5532,100,5532,1,0
A,H,A,3234,100,3234,1,0
A,B,A,4549,100,4549,1,0
A,C,A,5390,100,5390,1,0
A,D,A,3020,100,3020,1,0
A,E,A,1511,100,1511,1,0
A,F,A,4919,100,4919,1,0
A,G,A,5551,100,5551,1,0
A,H,A,3268,100,3268,1,0
A,B,A,4509,100,4509,1,0
A,C,A,5375,100,5375,1,0
A,D,A,3009,100,3009,1,0
A,E,A,1506,100,1506,1,0
A,F,A,4879,100,4879,1,0
A,G,A,5514,100,5514,1,0
A,H,A,3277,100,3277,1,0
A,B,A,4541,100,4541,1,0
A,C,A,5331,100,5331,1,0
A,D,A,3049,100,3049,1,0
A,E,A,1496,100,1496,1,0
A,F,A,4859,100,4859,1,0
A,G,A,5564,100,5564,1,0
A,H,A,3238,100,3238,1,0
A,B,A,4537,100,4537,1,0
A,C,A,5347,100,5347,1,0
A,D,A,3028,100,3028,1,0
A,E,A,1496,100,1496,1,0
A,F,A,4936,100,4936,1,0
A,G,A,5553,100,5553,1,0
A,H,A,3261,100,3261,1,0
A,B,A,4548,100,4548,1,0
A,C,A,5373,100,5373,1,0
A,D,A,3021,100,3021,1,0
A,E,A,1475,100,1475,1,0
A,F,A,4920,100,4920,1,0
A,G,A,5531,100,5531,1,0
A,H,A,3287,100,3287,1,0
A,B,A,4547,100,4547,1,0
A,C,A,5359,100,5359,1,0
A,D,A,3035,100,3035,1,0
A,E,A,1520,100,1520,1,0
A,F,A,4942,100,4942,1,0
A,G,A,5512,100,5512,1,0
A,H,A,3281,100,3281,1,0
A,B,A,4523,100,4523,1,0
A,C,A,5364,100,5364,1,0
A,D,A,3059,100,3059,1,0
A,E,A,1482,100,1482,1,0
A,F,A,4906,100,4906,1,0
A,G,A,5527,100,5527,1,0
A,H,A,3282,100,3282,1,0
A,B,A,4531,100,4531,1,0
A,C,A,5344,100,5344,1,0
A,D,A,3026,100,3026,1,0
A,E,A,1494,100,1494,1,0
A,F,A,4925,100,4925,1,0
A,G,A,5537,100,5537,1,0
A,H,A,3258,100,3258,1,0
A,B,A,4544,100,4544,1,0
A,C,A,5356,100,5356,1,0
A,D,A,3022,100,3022,1,0
A,E,A,1516,100,1516,1,0
A,F,A,4901,100,4901,1,0
A,G,A,5504,100,5504,1,0
A,H,A,3273,100,3273,1,0
A,B,A,4604,100,4604,1,0
A,C,A,5363,100,5363,1,0
A,D,A,3044,100,3044,1,0
A,E,A,1493,100,1493,1,0
A,F,A,4937,100,4937,1,0
A,G,A,5524,100,5524,1,0
A,H,A,3266,100,3266,1,0
A,B,A,4579,100,4579,1,0
A,C,A,5338,100,5338,1,0
A,D,A,3050,100,3050,1,0
A,E,A,1485,100,1485,1,0
A,F,A,4925,100,4925,1,0
A,G,A,5516,100,5516,1,0
A,H,A,3274,100,3274,1,0
A,B,A,4547,100,4547,1,0
A,C,A,5334,100,5334,1,0
A,D,A,3016,100,3016,1,0
A,E,A,1519,100,1519,1,0
A,F,A,4889,100,4889,1,0
A,G,A,5513,100,5513,1,0
A,H,A,3266,100,3266,1,0
A,B,A,4551,100,4551,1,0
A,C,A,5377,100,5377,1,0
A,D,A,3015,100,3015,1,0
A,E,A,1490,100,1490,1,0
A,F,A,4937,100,4937,1,0
A,G,A,5535,100,5535,1,0
A,H,A,3271,100,3271,1,0
A,B,A,4537,100,4537,1,0
A,C,A,5380,100,5380,1,0
A,D,A,3046,100,3046,1,0
A,E,A,1521,100,1521,1,0
A,F,A,4925,100,4925,1,0
A,G,A,5557,100,5557,1,0
A,H,A,3304,100,3304,1,0
A,B,A,4527,100,4527,1,0
A,C,A,5339,100,5339,1,0
A,D,A,3034,100,3034,1,0
A,E,A,1514,100,1514,1,0
A,F,A,4898,100,4898,1,0
A,G,A,5516,100,5516,1,0
A,H,A,3263,100,3263,1,0
A,B,A,4536,100,4536,1,0
A,C,A,5362,100,5362,1,0
A,D,A,3025,100,3025,1,0
A,E,A,1512,100,1512,1,0
A,F,A,4904,100,4904,1,0
A,G,A,5526,100,5526,1,0
A,H,A,3268,100,3268,1,0
A,B,A,4571,100,4571,1,0
A,C,A,5336,100,5336,1,0
A,D,A,3049,100,3049,1,0
A,E,A,1496,100,1496,1,0
A,F,A,4959,100,4959,1,0
A,G,A,5515,100,5515,1,0
A,H,A,3259,100,3259,1,0
A,B,A,4541,100,4541,1,0
A,C,A,5323,100,5323,1,0
A,D,A,3048,100,3048,1,0
A,E,A,1490,100,1490,1,0
A,F,A,4918,100,4918,1,0
A,G,A,5517,100,5517,1,0
A,H,A,3259,100,3259,1,0
A,B,A,4558,100,4558,1,0
A,C,A,5411,100,5411,1,0
A,D,A,3033,100,3033,1,0
A,E,A,1486,100,1486,1,0
A,F,A,4909,100,4909,1,0
A,G,A,5518,100,5518,1,0
A,H,A,3261,100,3261,1,0
A,B,A,4550,100,4550,1,0
A,C,A,5405,100,5405,1,0
A,D,A,3005,100,3005,1,0
A,E,A,1524,100,1524,1,0
A,F,A,4904,100,4904,1,0
A,G,A,5544,100,5544,1,0
A,H,A,3255,100,3255,1,0
A,B,A,4543,100,4543,1,0
A,C,A,5387,100,5387,1,0
A,D,A,3037,100,3037,1,0
A,E,A,1513,100,1513,1,0
A,F,A,4919,100,4919,1,0
A,G,A,5530,100,5530,1,0
A,H,A,3265,100,3265,1,0
A,B,A,4544,100,4544,1,0
A,C,A,5404,100,5404,1,0
A,D,A,3022,100,3022,1,0
A,E,A,1514,100,1514,1,0
A,F,A,4886,100,4886,1,0
A,G,A,5531,100,5531,1,0
A,H,A,3255,100,3255,1,0
A,B,A,4545,100,4545,1,0
A,C,A,5380,100,5380,1,0
A,D,A,3041,100,3041,1,0
A,E,A,1491,100,1491,1,0
A,F,A,4943,100,4943,1,0
A,G,A,5532,100,5532,1,0
A,H,A,3252,100,3252,1,0
A,B,A,4536,100,4536,1,0
A,C,A,5331,100,5331,1,0
A,D,A,3031,100,3031,1,0
A,E,A,1488,100,1488,1,0
A,F,A,4952,100,4952,1,0
A,G,A,5518,100,5518,1,0
A,H,A,3277,100,3277,1,0
A,B,A,4524,100,4524,1,0
A,C,A,5369,100,5369,1,0
A,D,A,3035,100,3035,1,0
A,E,A,1496,100,1496,1,0
A,F,A,4903,100,4903,1,0
A,G,A,5515,100,5515,1,0
A,H,A,3259,100,3259,1,0
A,B,A,4544,100,4544,1,0
A,C,A,5399,100,5399,1,0
A,D,A,3033,100,3033,1,0
A,E,A,1528,100,1528,1,0
A,F,A,4929,100,4929,1,0
A,G,A,5512,100,5512,1,0
A,H,A,3242,100,3242,1,0
A,B,A,4532,100,4532,1,0
A,C,A,5373,100,5373,1,0
A,D,A,3044,100,3044,1,0
A,E,A,1477,100,1477,1,0
A,F,A,4924,100,4924,1,0
A,G,A,5517,100,5517,1,0
A,H,A,3250,100,3250,1,0
A,B,A,4602,100,4602,1,0
A,C,A,5340,100,5340,1,0
A,D,A,3059,100,3059,1,0
A,E,A,1487,100,1487,1,0
A,F,A,4883,100,4883,1,0
A,G,A,5556,100,5556,1,0
A,H,A,3279,100,3279,1,0
A,B,A,4567,100,4567,1,0
A,C,A,5353,100,5353,1,0
A,D,A,3017,100,3017,1,0
A,E,A,1481,100,1481,1,0
A,F,A,4947,100,4947,1,0
A,G,A,5529,100,5529,1,0
A,H,A,3254,100,3254,1,0
A,B,A,4528,100,4528,1,0
A,C,A,5319,100,5319,1,0
A,D,A,3049,100,3049,1,0
A,E,A,1482,100,1482,1,0
A,F,A,4961,100,4961,1,0
A,G,A,5535,100,5535,1,0
A,H,A,3276,100,3276,1,0
A,B,A,4542,100,4542,1,0
A,C,A,5385,100,5385,1,0
A,D,A,3038,100,3038,1,0
A,E,A,1510,100,1510,1,0
A,F,A,4965,100,4965,1,0
A,G,A,5511,100,5511,1,0
A,H,A,3276,100,3276,1,0
A,B,A,4529,100,4529,1,0
A,C,A,5388,100,5388,1,0
A,D,A,3031,100,3031,1,0
A,E,A,1501,100,1501,1,0
A,F,A,4949,100,4949,1,0
A,G,A,5509,100,5509,1,0
A,H,A,3218,100,3218,1,0
A,B,A,4545,100,4545,1,0
A,C,A,5312,100,5312,1,0
A,D,A,3040,100,3040,1,0
A,E,A,1497,100,1497,1,0
A,F,A,4901,100,4901,1,0
A,G,A,5523,100,5523,1,0
A,H,A,3293,100,3293,1,0
A,B,A,4547,100,4547,1,0
A,C,A,5340,100,5340,1,0
A,D,A,3039,100,3039,1,0
A,E,A,1488,100,1488,1,0
A,F,A,4945,100,4945,1,0
A,G,A,5540,100,5540,1,0
A,H,A,3249,100,3249,1,0
A,B,A,4550,100,4550,1,0
A,C,A,5333,100,5333,1,0
A,D,A,3031,100,3031,1,0
A,E,A,1513,100,1513,1,0
A,F,A,4938,100,4938,1,0
A,G,A,5517,100,5517,1,0
A,H,A,3286,100,3286,1,0
A,B,A,4552,100,4552,1,0
A,C,A,5372,100,5372,1,0
A,D,A,3032,100,3032,1,0
A,E,A,1500,100,1500,1,0
A,F,A,4890,100,4890,1,0
A,G,A,5545,100,5545,1,0
A,H,A,3259,100,3259,1,0
A,B,A,4547,100,4547,1,0
A,C,A,5396,100,5396,1,0
A,D,A,3039,100,3039,1,0
A,E,A,1512,100,1512,1,0
A,F,A,4859,100,4859,1,0
A,G,A,5557,100,5557,1,0
A,H,A,3267,100,3267,1,0
A,B,A,4569,100,4569,1,0
A,C,A,5397,100,5397,1,0
A,D,A,2999,100,2999,1,0
A,E,A,1511,100,1511,1,0
A,F,A,4878,100,4878,1,0
A,G,A,5541,100,5541,1,0
A,H,A,3253,100,3253,1,0
A,B,A,4548,100,4548,1,0
A,C,A,5326,100,5326,1,0
A,D,A,3057,100,3057,1,0
A,E,A,1477,100,1477,1,0
A,F,A,4881,100,4881,1,0
A,G,A,5526,100,5526,1,0
A,H,A,3270,100,3270,1,0
A,B,A,4539,100,4539,1,0
A,C,A,5351,100,5351,1,0
A,D,A,3045,100,3045,1,0
A,E,A,1479,100,1479,1,0
A,F,A,4923,100,4923,1,0
A,G,A,5532,100,5532,1,0
A,H,A,3281,100,3281,1,0
A,B,A,4549,100,4549,1,0
A,C,A,5347,100,5347,1,0
A,D,A,3022,100,3022,1,0
A,E,A,1498,100,1498,1,0
A,F,A,4862,100,4862,1,0
A,G,A,5523,100,5523,1,0
A,H,A,3261,100,3261,1,0
A,B,A,4537,100,4537,1,0
A,C,A,5343,100,5343,1,0
A,D,A,3039,100,3039,1,0
A,E,A,1505,100,1505,1,0
A,F,A,4896,100,4896,1,0
A,G,A,5515,100,5515,1,0
A,H,A,3262,100,3262,1,0
A,B,A,4567,100,4567,1,0
A,C,A,5368,100,5368,1,0
A,D,A,3008,100,3008,1,0
A,E,A,1488,100,1488,1,0
A,F,A,4929,100,4929,1,0
A,G,A,5535,100,5535,1,0
A,H,A,3281,100,3281,1,0
A,B,A,4511,100,4511,1,0
A,C,A,5375,100,5375,1,0
A,D,A,3046,100,3046,1,0
A,E,A,1521,100,1521,1,0
A,F,A,4899,100,4899,1,0
A,G,A,5499,100,5499,1,0
A,H,A,3256,100,3256,1,0
A,B,A,4557,100,4557,1,0
A,C,A,5351,100,5351,1,0
A,D,A,3032,100,3032,1,0
A,E,A,1500,100,1500,1,0
A,F,A,4898,100,4898,1,0
A,G,A,5529,100,5529,1,0
A,H,A,3266,100,3266,1,0
A,B,A,4560,100,4560,1,0
A,C,A,5331,100,5331,1,0
A,D,A,3059,100,3059,1,0
A,E,A,1515,100,1515,1,0
A,F,A,4965,100,4965,1,0
A,G,A,5543,100,5543,1,0
A,H,A,3273,100,3273,1,0
A,B,A,4566,100,4566,1,0
A,C,A,5347,100,5347,1,0
A,D,A,3059,100,3059,1,0
A,E,A,1487,100,1487,1,0
A,F,A,4902,100,4902,1,0
A,G,A,5533,100,5533,1,0
A,H,A,3245,100,3245,1,0
A,B,A,4533,100,4533,1,0
A,C,A,5320,100,5320,1,0
A,D,A,3034,100,3034,1,0
A,E,A,1484,100,1484,1,0
A,F,A,4894,100,4894,1,0
A,G,A,5506,100,5506,1,0
A,H,A,3280,100,3280,1,0
A,B,A,4531,100,4531,1,0
A,C,A,5369,100,5369,1,0
A,D,A,3037,100,3037,1,0
A,E,A,1510,100,1510,1,0
A,F,A,4892,100,4892,1,0
A,G,A,5529,100,5529,1,0
A,H,A,3284,100,3284,1,0
A,B,A,4539,100,4539,1,0
A,C,A,5373,100,5373,1,0
A,D,A,3057,100,3057,1,0
A,E,A,1510,100,1510,1,0
A,F,A,4942,100,4942,1,0
A,G,A,5517,100,5517,1,0
A,H,A,3269,100,3269,1,0
A,B,A,4542,100,4542,1,0
A,C,A,5399,100,5399,1,0
A,D,A,3049,100,3049,1,0
A,E,A,1497,100,1497,1,0
A,F,A,4849,100,4849,1,0
A,G,A,5501,100,5501,1,0
A,H,A,3267,100,3267,1,0
A,B,A,4526,100,4526,1,0
A,C,A,5347,100,5347,1,0
A,D,A,3066,100,3066,1,0
A,E,A,1476,100,1476,1,0
A,F,A,4967,100,4967,1,0
A,G,A,5552,100,5552,1,0
A,H,A,3244,100,3244,1,0
A,B,A,4566,100,4566,1,0
A,C,A,5343,100,5343,1,0
A,D,A,3052,100,3052,1,0
A,E,A,1485,100,1485,1,0
A,F,A,4882,100,4882,1,0
A,G,A,5514,100,5514,1,0
A,H,A,3261,100,3261,1,0
A,B,A,4557,100,4557,1,0
A,C,A,5317,100,5317,1,0
A,D,A,3026,100,3026,1,0
A,E,A,1476,100,1476,1,0
A,F,A,4929,100,4929,1,0
A,G,A,5508,100,5508,1,0
A,H,A,3279,100,3279,1,0
A,B,A,4540,100,4540,1,0
A,C,A,5402,100,5402,1,0
A,D,A,2990,100,2990,1,0
A,E,A,1463,100,1463,1,0
A,F,A,4886,100,4886,1,0
A,G,A,5514,100,5514,1,0
A,H,A,3278,100,3278,1,0
A,B,A,4576,100,4576,1,0
A,C,A,5414,100,5414,1,0
A,D,A,3036,100,3036,1,0
A,E,A,1517,100,1517,1,0
A,F,A,4875,100,4875,1,0
A,G,A,5513,100,5513,1,0
A,H,A,3277,100,3277,1,0
A,B,A,4545,100,4545,1,0
A,C,A,5377,100,5377,1,0
A,D,A,3061,100,3061,1,0
A,E,A,1487,100,1487,1,0
A,F,A,4859,100,4859,1,0
A,G,A,5501,100,5501,1,0
A,H,A,3264,100,3264,1,0
A,B,A,4548,100,4548,1,0
A,C,A,5324,100,5324,1,0
A,D,A,3066,100,3066,1,0
A,E,A,1508,100,1508,1,0
A,F,A,4878,100,4878,1,0
A,G,A,5513,100,5513,1,0
A,H,A,3273,100,3273,1,0
A,B,A,4542,100,4542,1,0
A,C,A,5419,100,5419,1,0
A,D,A,3018,100,3018,1,0
A,E,A,1511,100,1511,1,0
A,F,A,4921,100,4921,1,0
A,G,A,5535,100,5535,1,0
A,H,A,3257,100,3257,1,0
A,B,A,4571,100,4571,1,0
A,C,A,5428,100,5428,1,0
A,D,A,3029,100,3029,1,0
A,E,A,1501,100,1501,1,0
A,F,A,4867,100,4867,1,0
A,G,A,5513,100,5513,1,0
A,H,A,3265,100,3265,1,0
A,B,A,4504,100,4504,1,0
A,C,A,5384,100,5384,1,0
A,D,A,2981,100,2981,1,0
A,E,A,1492,100,1492,1,0
A,F,A,4944,100,4944,1,0
A,G,A,5528,100,5528,1,0
A,H,A,3271,100,3271,1,0
A,B,A,4535,100,4535,1,0
A,C,A,5348,100,5348,1,0
A,D,A,3045,100,3045,1,0
A,E,A,1518,100,1518,1,0
A,F,A,4917,100,4917,1,0
A,G,A,5542,100,5542,1,0
A,H,A,3306,100,3306,1,0
A,B,A,4593,100,4593,1,0
A,C,A,5381,100,5381,1,0
A,D,A,3021,100,3021,1,0
A,E,A,1493,100,1493,1,0
A,F,A,4895,100,4895,1,0
A,G,A,5513,100,5513,1,0
A,H,A,3265,100,3265,1,0
A,B,A,4523,100,4523,1,0
A,C,A,5324,100,5324,1,0
A,D,A,3043,100,3043,1,0
A,E,A,1489,100,1489,1,0
A,F,A,4933,100,4933,1,0
A,G,A,5521,100,5521,1,0
A,H,A,3292,100,3292,1,0
A,B,A,4534,100,4534,1,0
A,C,A,5361,100,5361,1,0
A,D,A,3027,100,3027,1,0
A,E,A,1481,100,1481,1,0
A,F,A,4873,100,4873,1,0
A,G,A,5515,100,5515,1,0
A,H,A,3257,100,3257,1,0
A,B,A,4565,100,4565,1,0
A,C,A,5366,100,5366,1,0
A,D,A,3007,100,3007,1,0
A,E,A,1456,100,1456,1,0
A,F,A,4917,100,4917,1,0
A,G,A,5522,100,5522,1,0
A,H,A,3261,100,3261,1,0
A,B,A,4560,100,4560,1,0
A,C,A,5391,100,5391,1,0
