pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,7373.703719745393,7374.373184025874,-0.6694642804814066,0.6694642804814066
A-C,10097.346951920661,10097.475493493985,-0.12854157332367322,0.12854157332367322
A-D,8315.78138702742,8316.78619451995,-1.0048074925289256,1.0048074925289256
A-E,1320.0156635757949,1321.9298781848781,-1.914214609083274,1.914214609083274
A-F,7665.151889269739,7665.805876143669,-0.65398687393008,0.65398687393008
A-G,9943.430546039597,9941.496608603504,1.9339374360934016,1.9339374360934016
A-H,8949.45561883588,8949.9100099909,-0.4543911550190387,0.4543911550190387
B-C,7681.918893294876,7682.362801940438,-0.44390864556135057,0.44390864556135057
B-D,11739.463373254279,11739.219806830672,0.24356642360726255,0.24356642360726255
B-E,7460.390479349284,7460.258201015108,0.13227833417568036,0.13227833417568036
B-F,1190.3311138123913,1191.6251100492934,-1.2939962369021032,1.2939962369021032
B-G,7506.348229818587,7506.460726932546,-0.11249711395885242,0.11249711395885242
B-H,12201.525968376784,12201.227404709485,0.29856366729836736,0.29856366729836736
C-D,7593.0411969745965,7592.6393279286285,0.40186904596794193,0.40186904596794193
C-E,10212.730967942412,10211.920671000771,0.8102969416413544,0.8102969416413544
C-F,7942.343621077619,7942.144289109797,0.19933196782221785,0.19933196782221785
C-G,1204.625835045986,1206.226034431206,-1.600199385220094,1.600199385220094
C-H,7768.164338224441,7769.005398912561,-0.8410606881197964,0.8410606881197964
D-E,8483.36676191525,8483.067875026236,0.29888688901337446,0.29888688901337446
D-F,12043.58812531147,12043.719889487315,-0.1317641758450918,0.1317641758450918
D-G,7677.399651339259,7677.815074216086,-0.4154228768265966,0.4154228768265966
D-H,1348.3412809455388,1349.9211385279252,-1.5798575823864667,1.5798575823864667
E-F,7545.969206347689,7545.466918513313,0.5022878343752382,0.5022878343752382
E-G,9903.97584962396,9905.658376190628,-1.6825265666684572,1.6825265666684572
E-H,8929.284587727323,8928.822818415743,0.461769311579701,0.461769311579701
F-G,7590.332714139342,7590.781006950878,-0.4482928115357936,0.4482928115357936
F-H,12386.039026999098,12385.327803258087,0.7112237410110538,0.7112237410110538
G-H,7683.6409685573235,7683.506591429782,0.1343771275414838,0.1343771275414838
