row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L2:I3:T6,S00,simulate_imu_prior,L2:I3,0.2868574770000123,,,,
R2:L2:I3:T6,S00,build_track_tensors,L2:I3,0.09179377300097258,,,,
R2:L2:I3:T6,S00,cpu_golden,,0.0645539640026982,,,,
R2:L2:I3:T6,S00,torch_gpu,,0.2267171009989397,0,1,0.2267171009989397,0.2267171009989397
