version,ID,peer,path,tilt,facing,status,N_frames,radius,radial_std,z_plane_std,circle_thickness_std_diagnostic,circle_thickness_rms_diagnostic,circle_thickness_p95_diagnostic,plane_tilt_deg,center_x,center_y,center_z,normal_x,normal_y,normal_z,turn_count,estimated_turns,turn_center_rms_3d_mm,turn_center_p95_3d_mm,turn_center_x_std_mm,turn_center_y_std_mm,turn_center_z_std_mm,turn_radius_std_mm,median_anchors,pct_ge7,pct_ge8
v4-io-wand,ID25,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1801,461.9640396191826,52.60820104349605,143.999609964898,88.49751982348361,153.2954070640145,309.01505421607186,9.864304572045114,1295.1090710934236,2831.843359232138,-951.8460201831768,0.04271550371500367,0.16590458659047924,-0.9852162472729606,48,47.77736723668678,23.77464304242768,38.94391269595028,12.485784152791805,9.333213542606119,18.28267537214919,6.813394026753662,8.0,99.94447529150472,87.56246529705719
v4-io-wand,ID25,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID25_20260513_164836,planar,none,ok,1800,593.5596926867411,64.74280526368584,124.46957373889228,82.19466340393286,140.30644347965148,275.9129878860398,6.564208803157867,1297.1360525377145,2831.342694849004,-897.2362808529452,0.06638045470606888,-0.09306943020064706,0.9934443700555873,47,47.73583610060821,16.02167284763963,24.180307466303315,9.496972166433139,6.133402796420059,11.595826620369543,5.778367026370884,8.0,99.77777777777777,73.77777777777777
v4-io-wand,ID26,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1800,462.40419740876445,73.07342476504977,139.1052374107022,93.06603605629618,157.19414291442146,315.14176840646644,18.279256280994755,1305.085059961141,2766.306723307044,-915.2049684393924,-0.06426835960522072,0.30699362315922485,0.949539095189464,47,47.68744731020288,24.86286809862611,44.9085741932737,11.779012502231765,8.529087586158946,20.496586262706526,8.240585528569245,8.0,99.8888888888889,85.05555555555556
v4-io-wand,ID26,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID26_20260513_165308,small,BCGF,ok,1801,585.6895447463609,78.24572014088791,119.55446634693975,80.3959633408137,142.94006125354164,276.1728479738152,16.325080778220986,1308.533185619065,2755.8504924953063,-885.6939959381672,-0.028473011792005593,-0.27964100768946804,-0.9596823403699324,48,47.76096959216954,18.977448881234242,28.178735056634494,11.06462131366858,9.625513844135687,12.358391219167638,6.904980786436153,8.0,99.50027762354247,80.62187673514714
v4-io-wand,ID27,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1800,461.1229778065008,60.762211110839985,127.17642788571389,84.41615498493934,140.96454415274638,273.2592076071065,22.976599071202873,1398.3471503129101,2755.059150405645,-959.5074116040715,-0.21433582687338362,-0.3262472818189204,0.9206643603530382,48,47.78745849264849,27.44038380540748,47.300224539848124,12.193836769655531,11.420959484038404,22.132948972197852,8.500041878087218,8.0,100.0,86.61111111111111
v4-io-wand,ID27,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID27_20260513_165732,small,CDHG,ok,1801,568.5215350977321,61.13643382240014,139.35523511626855,100.21356455148813,152.1694559016551,308.46313241426714,14.204798434354005,1404.3558754040164,2747.6646752387473,-895.3450945846193,0.18497846481373514,0.1612405659105487,-0.9694248023750992,48,47.82789155198701,27.474383270584525,43.27266155335808,17.180402656919068,14.014986111770988,16.712753435689777,6.643387861474853,8.0,99.7223764575236,78.67851193781232
v4-io-wand,ID28,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1800,465.71380281843034,59.0847035462029,98.14164765947592,62.84616773719299,114.58464455491902,209.39822014821,24.003917065292423,1451.2575479019126,2782.746883018904,-985.7562310885792,0.012474323351224543,-0.4066077923636411,0.9135176486779525,47,47.510465394823505,23.616762024014907,34.513985625213,12.359652988218896,10.3073089124319,17.631643173073066,8.072302523425753,8.0,99.94444444444444,85.83333333333333
v4-io-wand,ID28,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID28_20260513_170229,small,ADHE,ok,1801,592.9062830200315,61.00540116265591,114.37985783364628,75.45417918153272,129.63399177447693,239.32409133731775,19.986158051383878,1465.3563089832592,2763.597682416745,-943.1285901804831,0.018746358758564185,0.3412786364361889,-0.939775221180869,47,47.52640964469907,19.708199821708874,34.34367534082599,12.821935916654414,9.0416152803788,12.276158055389109,7.514035339177384,8.0,99.55580233203776,74.34758467518046
v4-io-wand,ID29,BS2DCE,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,454.7688460543928,67.24696361740094,154.53483131011248,94.49073052401785,168.5596476278323,316.1264304425433,15.514332139965882,1397.965976548066,2708.7783323118383,-996.2010996066082,0.25383895376852394,0.08432687598160848,0.9635635752439399,47,47.69734496740148,24.854514463470025,39.679155768551546,11.513329482738555,12.945891517473791,18.194045906693393,7.473725489567021,8.0,99.94444444444444,88.55555555555556
v4-io-wand,ID29,BSDC91,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/outdoor_20260513/Roto_Test/ID29_20260513_171014,mid,ABEF,ok,1800,578.4788818368563,57.619507165829226,116.31140870320381,76.86616286749714,129.7969865039147,248.05151588653985,15.289799194929321,1401.3750905161394,2723.6785273513246,-932.7956634967702,0.24542017676441424,0.09647446341108334,0.9646043825042823,47,47.69777681862847,14.832650931047096,24.34072822540424,7.475302291052131,9.369330662773011,9.00698643841486,6.5862853282707485,8.0,99.66666666666667,70.94444444444444
