host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_label,status,reason,raw_mm,filt_mm,pred_mm,resid_mm,tracker_quality_percent,solve_quality_percent
0.494837,1777241397.682565,11,,BSDC91,,cal_roto,5,A,ok,ok,3124,3124,0,0,100,100
0.496591,1777241397.684319,11,,BSDC91,,cal_roto,5,B,ok,ok,3145,3145,0,0,100,100
0.520773,1777241397.708501,11,,BSDC91,,cal_roto,5,C,ok,ok,3127,3127,0,0,100,100
0.52084,1777241397.708568,11,,BSDC91,,cal_roto,5,D,ok,ok,2618,2618,0,0,100,100
0.524107,1777241397.711835,11,,BSDC91,,cal_roto,5,E,ok,ok,2984,2984,0,0,100,100
0.524334,1777241397.712062,11,,BSDC91,,cal_roto,5,F,ok,ok,3107,3107,0,0,100,100
0.541755,1777241397.729483,11,,BSDC91,,cal_roto,5,G,ok,ok,2404,2404,0,0,100,100
0.543757,1777241397.731485,11,,BSDC91,,cal_roto,5,H,ok,ok,2627,2627,0,0,100,100
0.75144,1777241397.939168,12,,BSDC91,,cal_roto,5,A,ok,ok,3142,3142,0,0,100,100
0.754435,1777241397.942163,12,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2343,3145,0,0,75,75
0.754466,1777241397.942194,12,,BSDC91,,cal_roto,5,C,ok,ok,3065,3065,0,0,100,100
0.757495,1777241397.945223,12,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3460,2618,0,0,75,75
0.757543,1777241397.945271,12,,BSDC91,,cal_roto,5,E,ok,ok,2853,2853,0,0,100,100
0.775466,1777241397.963194,12,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2007,3107,0,0,75,75
0.775515,1777241397.963243,12,,BSDC91,,cal_roto,5,G,ok,ok,2620,2620,0,0,100,100
0.953868,1777241398.141596,13,,BSDC91,,cal_roto,5,A,ok,ok,2875,2875,0,0,100,100
0.956745,1777241398.144473,13,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2295,3145,0,0,60,60
0.956824,1777241398.144552,13,,BSDC91,,cal_roto,5,C,ok,ok,3093,3093,0,0,100,100
0.960105,1777241398.147833,13,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3548,2618,0,0,60,60
0.960138,1777241398.147866,13,,BSDC91,,cal_roto,5,E,ok,ok,2832,2832,0,0,100,100
0.977901,1777241398.165629,13,,BSDC91,,cal_roto,5,F,reject,raw_outlier,1958,3107,0,0,60,60
0.977923,1777241398.165651,13,,BSDC91,,cal_roto,5,G,ok,ok,2883,2883,0,0,100,100
1.139377,1777241398.327105,14,,BSDC91,,cal_roto,5,A,ok,ok,2747,2747,0,0,100,100
1.141517,1777241398.329245,14,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2279,3145,0,0,50,50
1.188379,1777241398.376107,14,,BSDC91,,cal_roto,5,C,ok,ok,3077,3077,0,0,100,100
1.188435,1777241398.376163,14,,BSDC91,,cal_roto,5,D,reject,raw_outlier,4135,2618,0,0,50,50
1.191513,1777241398.379241,14,,BSDC91,,cal_roto,5,E,ok,ok,2631,2631,0,0,100,100
1.191598,1777241398.379326,14,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2082,3107,0,0,50,50
1.20963,1777241398.397358,14,,BSDC91,,cal_roto,5,G,ok,ok,2992,2992,0,0,100,100
1.211883,1777241398.399611,14,,BSDC91,,cal_roto,5,H,reject,raw_outlier,3516,2627,0,0,50,50
1.336384,1777241398.524112,15,,BSDC91,,cal_roto,5,A,ok,ok,2645,2645,0,0,100,100
1.339257,1777241398.526985,15,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2102,3145,0,0,42,42
1.339314,1777241398.527042,15,,BSDC91,,cal_roto,5,C,ok,ok,3041,3041,0,0,100,100
1.342433,1777241398.530161,15,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3417,2618,0,0,42,42
1.342481,1777241398.530209,15,,BSDC91,,cal_roto,5,E,ok,ok,2533,2533,0,0,100,100
1.368047,1777241398.555775,15,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2148,3107,0,0,42,42
1.368079,1777241398.555807,15,,BSDC91,,cal_roto,5,G,ok,ok,3230,3230,0,0,100,100
1.521994,1777241398.709722,16,,BSDC91,,cal_roto,5,A,ok,ok,2403,2403,0,0,100,100
1.524,1777241398.711728,16,,BSDC91,,cal_roto,5,B,reject,raw_outlier,2354,3145,0,0,37,37
1.548518,1777241398.736246,16,,BSDC91,,cal_roto,5,C,ok,ok,3221,3221,0,0,100,100
1.548562,1777241398.73629,16,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3485,2618,0,0,37,37
1.551724,1777241398.739452,16,,BSDC91,,cal_roto,5,E,ok,ok,2560,2560,0,0,100,100
1.551757,1777241398.739485,16,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2270,3107,0,0,37,37
1.569032,1777241398.75676,16,,BSDC91,,cal_roto,5,G,ok,ok,3213,3213,0,0,100,100
1.679166,1777241398.866894,17,,BSDC91,,cal_roto,5,A,ok,ok,2428,2428,0,0,100,100
1.682033,1777241398.869761,17,,BSDC91,,cal_roto,5,B,ok,ok,2772,2772,0,0,44,44
1.698015,1777241398.885743,17,,BSDC91,,cal_roto,5,C,reject,raw_outlier,3774,3221,0,0,88,88
1.698064,1777241398.885792,17,,BSDC91,,cal_roto,5,D,reject,raw_outlier,3163,2618,0,0,33,33
1.701347,1777241398.889075,17,,BSDC91,,cal_roto,5,E,ok,ok,2427,2427,0,0,100,100
1.701382,1777241398.88911,17,,BSDC91,,cal_roto,5,F,reject,raw_outlier,2492,3107,0,0,33,33
1.70352,1777241398.891248,17,,BSDC91,,cal_roto,5,G,ok,ok,3225,3225,0,0,100,100
1.727706,1777241398.915434,17,,BSDC91,,cal_roto,5,H,reject,raw_outlier,3558,2627,0,0,33,33
1.981885,1777241399.169613,18,,BSDC91,,cal_roto,5,A,ok,ok,2254,2254,0,0,100,100
1.981949,1777241399.169677,18,,BSDC91,,cal_roto,5,B,ok,ok,2451,2451,0,0,50,50
1.984609,1777241399.172337,18,,BSDC91,,cal_roto,5,C,ok,ok,3263,3263,0,0,90,90
1.984657,1777241399.172385,18,,BSDC91,,cal_roto,5,D,ok,ok,2930,2930,0,0,40,40
1.987565,1777241399.175293,18,,BSDC91,,cal_roto,5,E,ok,ok,2468,2468,0,0,100,100
1.9876,1777241399.175328,18,,BSDC91,,cal_roto,5,F,ok,ok,2948,2948,0,0,40,40
2.011511,1777241399.199239,18,,BSDC91,,cal_roto,5,G,ok,ok,3383,3383,0,0,100,100
2.191896,1777241399.379624,19,,BSDC91,,cal_roto,5,A,ok,ok,2434,2434,0,0,100,100
2.191974,1777241399.379702,19,,BSDC91,,cal_roto,5,B,ok,ok,2617,2617,0,0,54,54
2.194586,1777241399.382314,19,,BSDC91,,cal_roto,5,C,ok,ok,3318,3318,0,0,90,90
2.194636,1777241399.382364,19,,BSDC91,,cal_roto,5,D,ok,ok,2779,2779,0,0,45,45
2.197447,1777241399.385175,19,,BSDC91,,cal_roto,5,E,ok,ok,2349,2349,0,0,100,100
2.197485,1777241399.385213,19,,BSDC91,,cal_roto,5,F,ok,ok,2695,2695,0,0,45,45
2.213952,1777241399.40168,19,,BSDC91,,cal_roto,5,G,ok,ok,3373,3373,0,0,100,100
2.399338,1777241399.587066,20,,BSDC91,,cal_roto,5,A,ok,ok,2509,2509,0,0,100,100
2.401316,1777241399.589044,20,,BSDC91,,cal_roto,5,B,ok,ok,2722,2722,0,0,58,58
2.417007,1777241399.604735,20,,BSDC91,,cal_roto,5,C,ok,ok,3015,3015,0,0,91,91
2.419865,1777241399.607593,20,,BSDC91,,cal_roto,5,D,ok,ok,2579,2579,0,0,50,50
2.419952,1777241399.60768,20,,BSDC91,,cal_roto,5,E,ok,ok,2446,2446,0,0,100,100
2.423303,1777241399.611031,20,,BSDC91,,cal_roto,5,F,reject,raw_outlier,3259,2695,0,0,41,41
2.42335,1777241399.611078,20,,BSDC91,,cal_roto,5,G,ok,ok,3216,3216,0,0,100,100
2.425288,1777241399.613016,20,,BSDC91,,cal_roto,5,H,ok,ok,2841,2841,0,0,41,41
2.731842,1777241399.91957,21,,BSDC91,,cal_roto,5,A,ok,ok,2673,2673,0,0,100,100
2.731877,1777241399.919605,21,,BSDC91,,cal_roto,5,B,ok,ok,2885,2885,0,0,61,61
2.734571,1777241399.922299,21,,BSDC91,,cal_roto,5,C,ok,ok,2924,2924,0,0,92,92
2.734619,1777241399.922347,21,,BSDC91,,cal_roto,5,D,ok,ok,2385,2385,0,0,53,53
2.737705,1777241399.925433,21,,BSDC91,,cal_roto,5,E,ok,ok,2747,2747,0,0,100,100
2.737752,1777241399.92548,21,,BSDC91,,cal_roto,5,F,reject,raw_outlier,3289,2695,0,0,38,38
2.754599,1777241399.942327,21,,BSDC91,,cal_roto,5,G,ok,ok,2960,2960,0,0,100,100
2.914371,1777241400.102099,22,,BSDC91,,cal_roto,5,A,ok,ok,2920,2920,0,0,100,100
2.916953,1777241400.104681,22,,BSDC91,,cal_roto,5,C,ok,ok,2859,2859,0,0,92,92
2.917,1777241400.104728,22,,BSDC91,,cal_roto,5,E,ok,ok,2735,2735,0,0,100,100
2.934533,1777241400.122261,22,,BSDC91,,cal_roto,5,G,ok,ok,2787,2787,0,0,100,100
3.096719,1777241400.284447,23,,BSDC91,,cal_roto,5,C,ok,ok,2783,2783,0,0,93,93
3.098732,1777241400.28646,23,,BSDC91,,cal_roto,5,A,ok,ok,2876,2876,0,0,100,100
3.115189,1777241400.302917,23,,BSDC91,,cal_roto,5,E,ok,ok,2938,2938,0,0,100,100
3.115357,1777241400.303085,23,,BSDC91,,cal_roto,5,G,ok,ok,2586,2586,0,0,100,100
3.298249,1777241400.485977,24,,BSDC91,,cal_roto,5,C,ok,ok,2787,2787,0,0,93,93
3.29832,1777241400.486048,24,,BSDC91,,cal_roto,5,A,ok,ok,2987,2987,0,0,100,100
3.298353,1777241400.486081,24,,BSDC91,,cal_roto,5,E,ok,ok,2903,2903,0,0,100,100
3.298409,1777241400.486137,24,,BSDC91,,cal_roto,5,G,ok,ok,2467,2467,0,0,100,100
3.499307,1777241400.687035,25,,BSDC91,,cal_roto,5,A,ok,ok,3134,3134,0,0,100,100
3.501872,1777241400.6896,25,,BSDC91,,cal_roto,5,C,ok,ok,3184,3184,0,0,94,94
3.501904,1777241400.689632,25,,BSDC91,,cal_roto,5,E,ok,ok,3000,3000,0,0,100,100
3.527019,1777241400.714747,25,,BSDC91,,cal_roto,5,G,ok,ok,2402,2402,0,0,100,100
3.711918,1777241400.899646,26,,BSDC91,,cal_roto,5,A,ok,ok,3160,3160,0,0,100,100
3.713696,1777241400.901424,26,,BSDC91,,cal_roto,5,C,ok,ok,2645,2645,0,0,94,94
3.730316,1777241400.918044,26,,BSDC91,,cal_roto,5,E,ok,ok,3149,3149,0,0,100,100
3.730457,1777241400.918185,26,,BSDC91,,cal_roto,5,G,ok,ok,2319,2319,0,0,100,100
3.911874,1777241401.099602,27,,BSDC91,,cal_roto,5,A,ok,ok,3308,3308,0,0,100,100
3.914899,1777241401.102627,27,,BSDC91,,cal_roto,5,C,ok,ok,2591,2591,0,0,94,94
3.915054,1777241401.102782,27,,BSDC91,,cal_roto,5,G,ok,ok,2363,2363,0,0,100,100
3.962096,1777241401.149824,27,,BSDC91,,cal_roto,5,E,ok,ok,3048,3048,0,0,100,100
4.091762,1777241401.27949,28,,BSDC91,,cal_roto,5,A,ok,ok,3238,3238,0,0,100,100
4.094434,1777241401.282162,28,,BSDC91,,cal_roto,5,C,ok,ok,2648,2648,0,0,95,95
4.094519,1777241401.282247,28,,BSDC91,,cal_roto,5,G,ok,ok,2304,2304,0,0,100,100
4.119955,1777241401.307683,28,,BSDC91,,cal_roto,5,E,ok,ok,3042,3042,0,0,100,100
4.326661,1777241401.514389,29,,BSDC91,,cal_roto,5,A,ok,ok,3305,3305,0,0,100,100
4.328599,1777241401.516327,29,,BSDC91,,cal_roto,5,C,ok,ok,2780,2780,0,0,95,95
4.35778,1777241401.545508,29,,BSDC91,,cal_roto,5,E,ok,ok,3056,3056,0,0,100,100
4.358089,1777241401.545817,29,,BSDC91,,cal_roto,5,G,ok,ok,2412,2412,0,0,100,100
4.504624,1777241401.692352,30,,BSDC91,,cal_roto,5,A,ok,ok,3575,3575,0,0,100,100
4.507361,1777241401.695089,30,,BSDC91,,cal_roto,5,C,ok,ok,2993,2993,0,0,95,95
