host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
2.936819,1777241400.124547,22,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,92,100,100"
3.118724,1777241400.306452,23,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","93,100,100,100"
3.317664,1777241400.505392,24,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","93,100,100,100"
3.529409,1777241400.717137,25,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,94,100,100"
3.733925,1777241400.921653,26,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,94,100,100"
3.964966,1777241401.152694,27,,BSDC91,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","100,94,100,100"
4.14262,1777241401.330348,28,,BSDC91,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","100,95,100,100"
4.358271,1777241401.545999,29,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,95,100,100"
4.556787,1777241401.744515,30,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,95,100,100"
4.736785,1777241401.924513,31,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","95,100,100,100"
4.916912,1777241402.10464,32,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","95,100,100,100"
5.122371,1777241402.310099,33,,BSDC91,,cal_roto,5,99,"A,C,E,G","ok,ok,ok,ok","100,96,100,100"
5.329261,1777241402.516989,34,,BSDC91,,cal_roto,5,99,"A,C,E,G","ok,ok,ok,ok","100,96,100,100"
5.533357,1777241402.721085,35,,BSDC91,,cal_roto,5,99,"A,C,G,E","ok,ok,ok,ok","100,96,100,100"
5.764432,1777241402.95216,36,,BSDC91,,cal_roto,5,99,"A,C,G,E","ok,ok,ok,ok","100,96,100,100"
