version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-wand,last500,A-B,3007.933236574746,2986.5647076104,-21.368528964345842,21.368528964345842
v4-io-wand,last500,A-C,5531.585365853659,5534.204581600287,2.61921574662847,2.61921574662847
v4-io-wand,last500,A-D,4664.998266897747,4681.706137227962,16.707870330214973,16.707870330214973
v4-io-wand,last500,A-E,1456.8322147651006,1454.5269322579645,-2.3052825071360985,2.3052825071360985
v4-io-wand,last500,A-F,3194.6611927398444,3213.7069716499386,19.045778910094214,19.045778910094214
v4-io-wand,last500,A-G,5760.2,5793.478508090539,33.27850809053962,33.27850809053962
v4-io-wand,last500,A-H,4858.484939066452,4842.106644016261,-16.3782950501909,16.3782950501909
v4-io-wand,last500,B-C,4566.530275229358,4561.13663639507,-5.39363883428814,5.39363883428814
v4-io-wand,last500,B-D,5432.717806041335,5456.5902924344655,23.872486393130202,23.872486393130202
v4-io-wand,last500,B-E,3213.3323076923075,3227.0760117416926,13.743704049385087,13.743704049385087
v4-io-wand,last500,B-F,1437.6805111821086,1438.8607211983915,1.1802100162828992,1.1802100162828992
v4-io-wand,last500,B-G,4998.5,4998.836813952217,0.3368139522171987,0.3368139522171987
v4-io-wand,last500,B-H,5659.665753424659,5686.820057790228,27.15430436556926,27.15430436556926
v4-io-wand,last500,C-D,3119.9662535748334,3026.685631215767,-93.28062235906646,93.28062235906646
v4-io-wand,last500,C-E,5669.0,5730.746223190244,61.746223190243654,61.746223190243654
v4-io-wand,last500,C-F,4802.499999999999,4774.658164699612,-27.841835300387174,27.841835300387174
v4-io-wand,last500,C-G,1735.3312101910828,1725.4540873172602,-9.8771228738226,9.8771228738226
v4-io-wand,last500,C-H,3453.5900131406042,3465.9668372170463,12.376824076442063,12.376824076442063
v4-io-wand,last500,D-E,5093.915608357231,5018.637536640112,-75.27807171711902,75.27807171711902
v4-io-wand,last500,D-F,5594.490674318508,5619.761216794701,25.27054247619253,25.27054247619253
v4-io-wand,last500,D-G,3272.29216152019,3294.050642370107,21.758480849917305,21.758480849917305
v4-io-wand,last500,D-H,1524.6286472148543,1523.3789766866973,-1.249670528156912,1.249670528156912
v4-io-wand,last500,E-F,2790.5058823529407,2778.6904225460207,-11.81545980691999,11.81545980691999
v4-io-wand,last500,E-G,5602.305882352941,5576.723378479772,-25.582503873169117,25.582503873169117
v4-io-wand,last500,E-H,4568.435980551054,4732.22717978625,163.79119923519647,163.79119923519647
v4-io-wand,last500,F-G,4656.619808306709,4714.220614557905,57.600806251195536,57.600806251195536
v4-io-wand,last500,F-H,5452.602209944751,5458.939714064954,6.337504120203448,6.337504120203448
v4-io-wand,last500,G-H,2940.327116212339,2937.6046778173486,-2.722438394990604,2.722438394990604
