version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v4-io-wand,first500,A-B,3006.6298342541436,2986.5647076104,-20.065126643743497,20.065126643743497
v4-io-wand,first500,A-C,5537.900958466454,5534.204581600287,-3.696376866166247,3.696376866166247
v4-io-wand,first500,A-D,4682.617436564737,4681.706137227962,-0.9112993367743911,0.9112993367743911
v4-io-wand,first500,A-E,1463.2276923076922,1454.5269322579645,-8.700760049727705,8.700760049727705
v4-io-wand,first500,A-F,3196.683807439825,3213.7069716499386,17.023164210113464,17.023164210113464
v4-io-wand,first500,A-G,5763.807392996109,5793.478508090539,29.671115094430206,29.671115094430206
v4-io-wand,first500,A-H,4861.575862068965,4842.106644016261,-19.46921805270358,19.46921805270358
v4-io-wand,first500,B-C,4576.042533936652,4561.13663639507,-14.905897541581908,14.905897541581908
v4-io-wand,first500,B-D,5439.607634652257,5456.5902924344655,16.982657782208662,16.982657782208662
v4-io-wand,first500,B-E,3215.6944045911046,3227.0760117416926,11.381607150588025,11.381607150588025
v4-io-wand,first500,B-F,1439.9999999999998,1438.8607211983915,-1.1392788016082704,1.1392788016082704
v4-io-wand,first500,B-G,5011.933421226105,4998.836813952217,-13.096607273887457,13.096607273887457
v4-io-wand,first500,B-H,5658.088393543428,5686.820057790228,28.731664246800392,28.731664246800392
v4-io-wand,first500,C-D,3123.8741845293575,3026.685631215767,-97.18855331359055,97.18855331359055
v4-io-wand,first500,C-E,5673.476756756758,5730.746223190244,57.26946643348583,57.26946643348583
v4-io-wand,first500,C-F,4803.8490566037735,4774.658164699612,-29.190891904161617,29.190891904161617
v4-io-wand,first500,C-G,1735.7430656934305,1725.4540873172602,-10.288978376170235,10.288978376170235
v4-io-wand,first500,C-H,3455.196973518285,3465.9668372170463,10.769863698761128,10.769863698761128
v4-io-wand,first500,D-E,5097.91711517761,5018.637536640112,-79.27957853749831,79.27957853749831
v4-io-wand,first500,D-F,5592.778082191781,5619.761216794701,26.983134602919563,26.983134602919563
v4-io-wand,first500,D-G,3281.248275862069,3294.050642370107,12.802366508038176,12.802366508038176
v4-io-wand,first500,D-H,1520.411088987594,1523.3789766866973,2.9678876991033576,2.9678876991033576
v4-io-wand,first500,E-F,2792.443076923076,2778.6904225460207,-13.752654377055478,13.752654377055478
v4-io-wand,first500,E-G,5607.0,5576.723378479772,-30.27662152022822,30.27662152022822
v4-io-wand,first500,E-H,4570.800059862317,4732.22717978625,161.4271199239338,161.4271199239338
v4-io-wand,first500,F-G,4657.5,4714.220614557905,56.72061455790481,56.72061455790481
v4-io-wand,first500,F-H,5461.5,5458.939714064954,-2.560285935045613,2.560285935045613
v4-io-wand,first500,G-H,2941.2529182879375,2937.6046778173486,-3.6482404705889167,3.6482404705889167
