A	4DC6B8187E33803AE8601FB0D7992B96	/dev/serial/by-id/usb-SEGGER_J-Link_000760186071-if00
B	B9179575C776C98F1CB132DD6EDC6223	/dev/serial/by-id/usb-SEGGER_J-Link_000760185876-if00
C	CEE5A7EFCB35F8A56B430047629F5309	/dev/serial/by-id/usb-SEGGER_J-Link_000760185878-if00
D	AB14CCA262A092E70EB26B0ACB0A394B	/dev/serial/by-id/usb-SEGGER_J-Link_000760186081-if00
E	A892AF05DD59CF0D0D3408AD74F364A1	/dev/serial/by-id/usb-SEGGER_J-Link_000760185904-if00
F	840C68591E90019821AACFF1B73AAA34	/dev/serial/by-id/usb-SEGGER_J-Link_000760186124-if00
G	B3087BC3D87CCCD316AEDC6B71D6677F	/dev/serial/by-id/usb-SEGGER_J-Link_000760185889-if00
H	1EABFBEC28B8053FBB0D5C448112AE93	/dev/serial/by-id/usb-SEGGER_J-Link_000760186121-if00
