host_time_iso,target,port_label,stream,seq,receiver_anchor_id,receiver_anchor,source_kind,source_id,source_anchor,source_addr,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp_sum,max_growth_cir,std_noise,acc_len,bin_path
2026-06-23T23:13:47.226+02:00,BSF66F,TAG,tag,2186,7,H,T,-1,BSF66F,,2022,4125819763,6151,47959,20839,1906,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/tag_TAG_frame_00000001_seq_00002186_rxH_srcBSF66F.bin
2026-06-23T23:13:47.233+02:00,BSF66F,G,anchor,1,6,G,T,1,B,0xb101,-1,3931414499,-10700,47623,19459,1932,32,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_G_frame_00000002_seq_00000001_rxG_srcB.bin
2026-06-23T23:13:47.238+02:00,BSF66F,A,anchor,1,0,A,T,1,B,0xb101,-1,1628455649,-5245,47853,19650,2206,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_A_frame_00000003_seq_00000001_rxA_srcB.bin
2026-06-23T23:13:47.238+02:00,BSF66F,E,anchor,1,4,E,T,1,B,0xb101,-1,3713500818,-7880,47782,10132,1852,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_E_frame_00000004_seq_00000001_rxE_srcB.bin
2026-06-23T23:13:47.249+02:00,BSF66F,D,anchor,1,3,D,T,1,B,0xb101,-1,1791653658,-6334,47918,19241,2022,56,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_D_frame_00000005_seq_00000001_rxD_srcB.bin
2026-06-23T23:13:47.252+02:00,BSF66F,H,anchor,1,7,H,T,1,B,0xb101,-1,432139194,-6415,48078,21819,2213,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_H_frame_00000006_seq_00000001_rxH_srcB.bin
2026-06-23T23:13:48.388+02:00,BSF66F,G,anchor,2,6,G,T,1,B,0xb101,-1,3396411203,-11686,47975,19044,1926,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_G_frame_00000007_seq_00000002_rxG_srcB.bin
2026-06-23T23:13:48.393+02:00,BSF66F,B,anchor,1,1,B,T,1,B,0xb101,-1,1100796193,-5184,47925,17473,2203,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_B_frame_00000008_seq_00000001_rxB_srcB.bin
2026-06-23T23:13:48.399+02:00,BSF66F,E,anchor,2,4,E,T,1,B,0xb101,-1,3178601637,-9593,47801,9120,1808,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_E_frame_00000009_seq_00000002_rxE_srcB.bin
2026-06-23T23:13:48.407+02:00,BSF66F,F,anchor,1,5,F,T,1,B,0xb101,-1,3595364068,-1026,47840,20837,2413,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_F_frame_00000010_seq_00000001_rxF_srcB.bin
2026-06-23T23:13:48.416+02:00,BSF66F,H,anchor,2,7,H,T,1,B,0xb101,-1,4192257967,-8583,48075,21430,2045,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_H_frame_00000011_seq_00000002_rxH_srcB.bin
2026-06-23T23:13:48.420+02:00,BSF66F,A,anchor,2,0,A,T,1,B,0xb101,-1,1093648516,-7343,47776,20411,2207,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_A_frame_00000012_seq_00000002_rxA_srcB.bin
2026-06-23T23:13:48.424+02:00,BSF66F,TAG,tag,2187,7,H,T,-1,BSF66F,,2052,3591199654,6240,48002,21077,2018,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/tag_TAG_frame_00000013_seq_00002187_rxH_srcBSF66F.bin
2026-06-23T23:13:48.427+02:00,BSF66F,D,anchor,2,3,D,T,1,B,0xb101,-1,1256808774,-8105,47946,19761,1789,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_D_frame_00000014_seq_00000002_rxD_srcB.bin
2026-06-23T23:13:48.430+02:00,BSF66F,C,anchor,1,2,C,T,1,B,0xb101,-1,248656245,-7158,48017,19307,1827,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_C_frame_00000015_seq_00000001_rxC_srcB.bin
2026-06-23T23:13:49.556+02:00,BSF66F,E,anchor,3,4,E,T,1,B,0xb101,-1,2538944176,-9452,47812,12132,1801,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_E_frame_00000016_seq_00000003_rxE_srcB.bin
2026-06-23T23:13:49.577+02:00,BSF66F,G,anchor,3,6,G,T,1,B,0xb101,-1,2756630858,-11763,47982,19858,2108,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_G_frame_00000017_seq_00000003_rxG_srcB.bin
2026-06-23T23:13:49.583+02:00,BSF66F,F,anchor,2,5,F,T,1,B,0xb101,-1,2956082599,-927,48035,19300,2206,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_F_frame_00000018_seq_00000002_rxF_srcB.bin
2026-06-23T23:13:49.592+02:00,BSF66F,A,anchor,3,0,A,T,1,B,0xb101,-1,454100741,-7230,47905,20202,2248,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_A_frame_00000019_seq_00000003_rxA_srcB.bin
2026-06-23T23:13:49.604+02:00,BSF66F,B,anchor,2,1,B,T,1,B,0xb101,-1,461299645,-5333,48081,17533,1959,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_B_frame_00000020_seq_00000002_rxB_srcB.bin
2026-06-23T23:13:49.636+02:00,BSF66F,TAG,tag,2189,6,G,T,-1,BSF66F,,3521,2886352895,10425,47652,20839,2348,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/tag_TAG_frame_00000021_seq_00002189_rxG_srcBSF66F.bin
2026-06-23T23:13:49.639+02:00,BSF66F,H,anchor,3,7,H,T,1,B,0xb101,-1,3552655620,-8578,47896,21048,2040,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_H_frame_00000022_seq_00000003_rxH_srcB.bin
2026-06-23T23:13:49.682+02:00,BSF66F,C,anchor,2,2,C,T,1,B,0xb101,-1,3904045340,-7074,47904,20401,1870,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_C_frame_00000023_seq_00000002_rxC_srcB.bin
2026-06-23T23:13:49.686+02:00,BSF66F,D,anchor,3,3,D,T,1,B,0xb101,-1,617217301,-7911,47913,19385,1917,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_D_frame_00000024_seq_00000003_rxD_srcB.bin
2026-06-23T23:13:50.692+02:00,BSF66F,G,anchor,4,6,G,T,1,B,0xb101,-1,23742737,-11869,47925,18568,1983,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_G_frame_00000025_seq_00000004_rxG_srcB.bin
2026-06-23T23:13:50.705+02:00,BSF66F,E,anchor,4,4,E,T,1,B,0xb101,-1,4101139688,-9525,47876,11336,1805,40,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_E_frame_00000026_seq_00000004_rxE_srcB.bin
2026-06-23T23:13:50.708+02:00,BSF66F,B,anchor,3,1,B,T,1,B,0xb101,-1,2023634942,-5546,48138,18080,2178,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_B_frame_00000027_seq_00000003_rxB_srcB.bin
2026-06-23T23:13:50.718+02:00,BSF66F,F,anchor,3,5,F,T,1,B,0xb101,-1,223652671,-1275,47923,20146,2169,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_F_frame_00000028_seq_00000003_rxF_srcB.bin
2026-06-23T23:13:50.783+02:00,BSF66F,A,anchor,4,0,A,T,1,B,0xb101,-1,2016397546,-7383,47862,18746,2232,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_A_frame_00000029_seq_00000004_rxA_srcB.bin
2026-06-23T23:13:50.805+02:00,BSF66F,H,anchor,4,7,H,T,1,B,0xb101,-1,819934542,-8639,47970,19461,1918,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_H_frame_00000030_seq_00000004_rxH_srcB.bin
2026-06-23T23:13:50.828+02:00,BSF66F,TAG,tag,2190,6,G,T,-1,BSF66F,,3480,153889833,10435,48076,22392,2318,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/tag_TAG_frame_00000031_seq_00002190_rxG_srcBSF66F.bin
2026-06-23T23:13:50.830+02:00,BSF66F,C,anchor,3,2,C,T,1,B,0xb101,-1,1171345006,-7242,47746,18339,1705,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_C_frame_00000032_seq_00000003_rxC_srcB.bin
2026-06-23T23:13:50.846+02:00,BSF66F,D,anchor,4,3,D,T,1,B,0xb101,-1,2179473215,-8039,47947,19435,1779,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_D_frame_00000033_seq_00000004_rxD_srcB.bin
2026-06-23T23:13:51.845+02:00,BSF66F,B,anchor,4,1,B,T,1,B,0xb101,-1,3586874304,-5579,48076,18028,2119,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_B_frame_00000034_seq_00000004_rxB_srcB.bin
2026-06-23T23:13:51.850+02:00,BSF66F,G,anchor,5,6,G,T,1,B,0xb101,-1,1586731366,-11804,48010,20220,2040,36,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_G_frame_00000035_seq_00000005_rxG_srcB.bin
2026-06-23T23:13:51.858+02:00,BSF66F,E,anchor,5,4,E,T,1,B,0xb101,-1,1369278531,-9531,47719,10189,1866,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_E_frame_00000036_seq_00000005_rxE_srcB.bin
2026-06-23T23:13:51.861+02:00,BSF66F,F,anchor,4,5,F,T,1,B,0xb101,-1,1787097040,-1031,48076,16260,2404,64,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_F_frame_00000037_seq_00000004_rxF_srcB.bin
2026-06-23T23:13:51.952+02:00,BSF66F,H,anchor,5,7,H,T,1,B,0xb101,-1,2383091153,-8473,47589,20452,2042,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_H_frame_00000038_seq_00000005_rxH_srcB.bin
2026-06-23T23:13:51.965+02:00,BSF66F,C,anchor,4,2,C,T,1,B,0xb101,-1,2734522482,-7003,47726,18733,1798,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_C_frame_00000039_seq_00000004_rxC_srcB.bin
2026-06-23T23:13:51.979+02:00,BSF66F,D,anchor,5,3,D,T,1,B,0xb101,-1,3742639842,-7860,47862,18080,1776,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_D_frame_00000040_seq_00000005_rxD_srcB.bin
2026-06-23T23:13:52.009+02:00,BSF66F,A,anchor,5,0,A,T,1,B,0xb101,-1,3579605181,-7290,47833,19254,2211,44,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_A_frame_00000041_seq_00000005_rxA_srcB.bin
2026-06-23T23:13:52.120+02:00,BSF66F,TAG,tag,2191,7,H,T,-1,BSF66F,,2124,1782836579,6033,47935,15725,1531,36,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/tag_TAG_frame_00000042_seq_00002191_rxH_srcBSF66F.bin
2026-06-23T23:13:52.828+02:00,BSF66F,TAG,tag,2192,7,H,T,-1,BSF66F,,2095,3344777521,6047,47893,21596,2037,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/tag_TAG_frame_00000043_seq_00002192_rxH_srcBSF66F.bin
2026-06-23T23:13:52.983+02:00,BSF66F,B,anchor,5,1,B,T,1,B,0xb101,-1,853670963,-5711,47687,18084,2144,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_B_frame_00000044_seq_00000005_rxB_srcB.bin
2026-06-23T23:13:52.986+02:00,BSF66F,G,anchor,6,6,G,T,1,B,0xb101,-1,3148249359,-11794,47923,18115,1869,52,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_G_frame_00000045_seq_00000006_rxG_srcB.bin
2026-06-23T23:13:53.014+02:00,BSF66F,E,anchor,6,4,E,T,1,B,0xb101,-1,2930915198,-9361,48010,12758,2176,48,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_E_frame_00000046_seq_00000006_rxE_srcB.bin
2026-06-23T23:13:53.045+02:00,BSF66F,F,anchor,5,5,F,T,1,B,0xb101,-1,3349068507,-923,47823,15309,2202,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_F_frame_00000047_seq_00000005_rxF_srcB.bin
2026-06-23T23:13:53.092+02:00,BSF66F,C,anchor,5,2,C,T,1,B,0xb101,-1,1262687,-7033,47715,19531,1837,60,4064,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_tr2_deferred_full_verify_20260623/static_CODEX_DEFERFULL_FINAL_FULL_BSF66F_30s_20260623_231241/tag_capture_20260623_231243/cir_full_usb/CIRRAW_BSF66F_20260623_231344/accumulator_bin/anchor_C_frame_00000048_seq_00000005_rxC_srcB.bin
