row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L8:I1+I2+I3+I8,0.3934149400010938,,,,
R4:L8:I1+I2+I3+I8:T8,S00,build_track_tensors,L8:I1+I2+I3+I8,0.25452653799948166,,,,
R4:L8:I1+I2+I3+I8:T8,S00,cpu_golden,,0.0781549029998132,,,,
R4:L8:I1+I2+I3+I8:T8,S00,torch_gpu,,0.29269724500045413,0,1,0.29269724500045413,0.29269724500045413
R4:L14:I1+I2+I3+I8:T8,S00,simulate_imu_prior,L14:I1+I2+I3+I8,0.3365800620013033,,,,
R4:L14:I1+I2+I3+I8:T8,S00,build_track_tensors,L14:I1+I2+I3+I8,0.054743856002460234,,,,
R4:L14:I1+I2+I3+I8:T8,S00,cpu_golden,,0.24504823700044653,,,,
R4:L14:I1+I2+I3+I8:T8,S00,torch_gpu,,0.11239278900029603,0,1,0.11239278900029603,0.11239278900029603
