method,tag_method,layout,keep_k,repeats,elapsed_s,repeat_batch,captures_ok,solved_total,x_std_mm_median,y_std_mm_median,z_std_mm_median,d3_std_mm_median,d3_std_mm_p95,residual_rms_median_mm,residual_rms_p95_mm
T1_CUDA_REPLAY,T1,v1-old,8,1,16.791017994008143,1000,24.0,26564.0,22.615276336669922,25.569157600402832,44.864362716674805,61.188650131225586,87.59562950134277,88.47488021850586,176.15645141601556
T1_CUDA_REPLAY,T1,v1-old,7,5000,132.4493514779897,1000,24.0,28818.0,35.575926780700684,45.99232864379883,80.35904312133789,105.78878974914551,161.0312969207763,85.66608428955078,166.0841407775879
T1_CUDA_REPLAY,T1,v1-old,6,5000,91.81050930997299,1000,24.0,28818.0,52.727234840393066,69.24219703674316,107.77238845825195,138.31974411010742,213.53416900634767,77.6812515258789,149.65299606323242
T1_CUDA_REPLAY,T1,v1-old,5,5000,90.13747063101619,1000,24.0,28818.0,75.02196884155273,95.75741958618164,136.69039916992188,182.04706573486328,286.0189445495605,64.9879903793335,139.30222282409667
T1_CUDA_REPLAY,T1,v1-old,4,5000,89.16175720801402,1000,24.0,28818.0,104.63447189331055,132.33993911743164,187.94821166992188,249.9656105041504,389.64493026733396,38.53818416595459,127.11184692382812
