capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0005611129258755833,0.0010062853124596168,0.0016093729447827865,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R01,BSDC91,1200,1200,0.0007558852965342149,0.0015727622151177482,0.0032344265214067844,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R02,BS2DCE,1201,1201,0.0004439526377134268,0.0008121618475066328,0.0013111283703292327,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R02,BSDC91,1200,1200,0.0006472311900704336,0.0012690626978103135,0.0027106923350015567,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R03,BS2DCE,1200,1200,0.0005554313605669489,0.0010967523253243012,0.0028237595745081254,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R03,BSDC91,1200,1200,0.0004252205579855046,0.0008375799834772738,0.001541478486538198,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R04,BS2DCE,1200,1200,0.0007472675910365656,0.001535778731237223,0.0030646825283599096,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R04,BSDC91,1200,1200,0.0005221803598050894,0.0010426912817676553,0.0017185389368513761,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R05,BS2DCE,1200,1200,0.00046343419668036143,0.0008791712273698925,0.0014925832816185963,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R05,BSDC91,1201,1201,0.0006070943690409874,0.001120871647727796,0.0019914838949768436,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R06,BS2DCE,1200,1200,0.0006172921829295591,0.0011918639096565133,0.002347075541439177,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R06,BSDC91,1201,1201,0.0007181550343508552,0.0014232332767883243,0.002373181037312068,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R07,BS2DCE,1200,1200,0.0004033113541069903,0.0006663421547473392,0.0012699943376517852,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R07,BSDC91,1201,1201,0.0005950337220631518,0.0011452616536654896,0.0022628109450569707,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R08,BS2DCE,1201,1201,0.0006297168079294587,0.0013361421167576593,0.0024367075994934117,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R08,BSDC91,1200,1200,0.00048515374252902275,0.0009971517340000024,0.002006404365005227,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R09,BS2DCE,1200,1200,0.0007744244797978844,0.0015908937736852265,0.003006673275037759,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R09,BSDC91,1200,1200,0.0005246811482698104,0.0009550224295789816,0.0017073567075191393,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R10,BS2DCE,1200,1200,0.0007692786678990351,0.0015756749543450967,0.0027896995961750005,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R10,BSDC91,1200,1200,0.0005358055513531259,0.001048823662891933,0.0022893832048230542,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R11,BS2DCE,1201,1201,0.0005880040039490823,0.0011597794901340125,0.002217017419091,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R11,BSDC91,1200,1200,0.0006233887257198818,0.0011577664644682234,0.002303477522335351,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R12,BS2DCE,1200,1200,0.0006219713119304099,0.0013712527617414443,0.002893783706291046,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R12,BSDC91,1200,1200,0.0003243291022319809,0.0005105640476375928,0.001003434602540296,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R13,BS2DCE,1201,1201,10.108480637159202,0.0012490785731780402,333.94403655766905,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R13,BSDC91,1200,1200,0.0002711623010321243,0.000426883143002329,0.000709380125177315,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R14,BS2DCE,1201,1201,0.0006235341014852507,0.0013140259125648229,0.002387923491163493,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R14,BSDC91,1200,1200,0.0007457074820835804,0.0016118015165562613,0.0037926123919140263,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R15,BS2DCE,1200,1200,0.0007463691035945654,0.0014650258149921727,0.0032850666688952557,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R15,BSDC91,1200,1200,0.0007496627263784256,0.0014919601518436972,0.003450189951441279,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R16,BS2DCE,1201,1201,0.00027613184596882726,0.00042357985138998796,0.0007845832093588997,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R16,BSDC91,1200,1200,0.0003473228929114238,0.0006181099940012451,0.0012102765981704875,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R17,BS2DCE,1201,1201,0.0006451206123149543,0.0013594621816100717,0.002294288324825205,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R17,BSDC91,1200,1200,0.0005378046923000828,0.0011288870857656395,0.0023525504289013937,1.0,1.0,R4:L10:I1:T6,,R4,L10,I1,T6,194.07375,1.35,True
R01,BS2DCE,1201,1201,0.0005173429820788366,0.0009317554295584319,0.0016559726480968855,1.0,1.0,R4:L10:I1:T8,,R4,L10,I1,T8,283.64625,1.35,True
