version,tag_method,eval_set,ID,capture,location,height,facing,point_estimator,frames_input,frames_solved,solve_fraction,status,x_mm,y_mm,z_mm,mean_x_mm,mean_y_mm,mean_z_mm,median_x_mm,median_y_mm,median_z_mm,x_std_mm,y_std_mm,z_std_mm,d3_std_mm,radial_p50_mm,radial_p95_mm,anchors_used_median,anchors_input_median,pct_solved_ge7,pct_solved_ge8,residual_rms_median_mm,residual_rms_p95_mm,rejected_frames,rejected_anchor_counts,aligned_x_mm,aligned_y_vertical_mm,aligned_z_mm,truth_x_mm,truth_y_vertical_mm,truth_z_mm,err_x_mm,err_y_vertical_mm,err_z_mm,err_horizontal_mm,err_vertical_mm,err_3d_mm,anchor_fit_det,anchor_fit_scale,anchor_similarity_scale_diagnostic,distance_to_array_centroid_mm,scale_bias_expected_mm,source_tr_all,layout_json
v1-old,T4,all8,ID12,static_ID12_BSF66F_120s_20260528_115143,edge,high,ADHE,median,1201,1201,1.0,ok,735.830665904827,1151.3496210714925,-1613.742912305286,734.247169458192,1150.6363246438605,-1614.5775235849524,735.830665904827,1151.3496210714925,-1613.742912305286,26.867322924297046,23.8081842484572,23.657359073366056,43.03563808556164,34.3255709068297,80.2076845788991,8.0,8.0,100.0,91.3405495420483,70.16972354190652,156.81060482243083,0,{},-3.3091270041654752,1778.96682453815,-1006.3341075874632,-43.6886845,1590.1300500000002,-956.35754,40.379557495834526,188.8367745381497,-49.97656758746325,64.25080521973004,188.8367745381497,199.46802598250096,-1.000000000000001,1.0,0.9569413681749183,979.4994874142343,42.1759078014258,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID12_BSF66F_120s_20260528_115143/tag_capture_20260528_115143/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID13,static_ID13_BSF66F_120s_20260528_115704,center,mid,ABEF,median,1200,1200,1.0,ok,1509.4495731707946,1087.4926501106156,-886.3872046382771,1508.9139695802953,1085.7457868450063,-884.3031561240298,1509.4495731707946,1087.4926501106156,-886.3872046382771,40.808605402499,43.8096271438691,67.3327420128309,90.14435929681221,75.59048258400978,157.64783862726932,8.0,8.0,99.83333333333333,91.66666666666666,88.87250162396415,159.22853544291826,0,{},-143.57418991759334,1085.879865061238,-211.62256833286938,-189.628155,1139.0976,-197.96616,46.05396508240665,-53.21773493876208,-13.656408332869375,48.036082150458476,53.21773493876208,71.69095131449947,-1.000000000000001,1.0,0.9569413681749183,198.4671527963758,8.545724061631388,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID13_BSF66F_120s_20260528_115704/tag_capture_20260528_115704/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID14,static_ID14_BSF66F_120s_20260528_120122,center,mid,BCGF,median,1201,1201,1.0,ok,1549.5097404300216,1038.1621634963358,-950.7432396389731,1545.6820842879736,1038.0921811111384,-941.8606211868457,1549.5097404300216,1038.1621634963358,-950.7432396389731,26.900783864884776,20.34957807736178,52.40561229873169,63.068712215479216,33.52832603561745,106.99402500942519,8.0,8.0,99.91673605328893,91.9233971690258,61.21639480071749,159.50513648858734,0,{},-193.35783191340192,1153.2757012849124,-177.5725551053465,-198.69532,1132.6278,-194.690585,5.337488086598086,20.64790128491245,17.11802989465349,17.930859615445854,20.64790128491245,27.34687466640962,-1.000000000000001,1.0,0.9569413681749183,196.6054014938295,8.46555959774518,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID14_BSF66F_120s_20260528_120122/tag_capture_20260528_120122/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID15,static_ID15_BSF66F_120s_20260528_120437,center,mid,CDHG,median,1201,1201,1.0,ok,1481.6088656571794,1076.4663887809663,-867.8831465504695,1482.3838519772564,1075.7436384227376,-868.4064637923898,1481.6088656571794,1076.4663887809663,-867.8831465504695,24.781415288240346,31.383593543243,42.138871556076694,58.10447328913293,48.7432922849299,98.59697746322334,8.0,8.0,99.91673605328893,95.58701082431307,88.25808745667806,177.0141275793444,0,{},-153.28938285858533,1066.604201971655,-239.4280972446079,-200.165335,1132.2551,-184.312585,46.87595214141467,-65.65089802834518,-55.115512244607885,72.35381523561642,65.65089802834518,97.6991043514622,-1.000000000000001,1.0,0.9569413681749183,198.12466536771635,8.530977021536021,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID15_BSF66F_120s_20260528_120437/tag_capture_20260528_120437/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID16,static_ID16_BSF66F_120s_20260528_120804,center,mid,ADHE,median,1201,1201,1.0,ok,1544.0486922386192,1035.7074833087167,-993.2951148541467,1537.577199586303,1037.3578500245421,-979.9473164108609,1544.0486922386192,1035.7074833087167,-993.2951148541467,37.659061346316584,23.693344440278043,72.95127144451155,86.74234910555724,41.91001609896532,199.0620038532432,8.0,8.0,99.91673605328893,89.75853455453789,79.92495623083839,182.77453461097238,0,{},-194.02812561184282,1195.6257524517325,-184.8206209870541,-184.85465499999998,1122.0572,-185.78015499999998,-9.173470611842845,73.56855245173256,0.9595340129458805,9.223517148482154,73.56855245173256,74.14448852363654,-1.000000000000001,1.0,0.9569413681749183,182.35420477000045,7.851922564947014,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID16_BSF66F_120s_20260528_120804/tag_capture_20260528_120804/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID17,static_ID17_BSF66F_120s_20260528_121200,center,low,ABEF,median,1199,1199,1.0,ok,1363.694324352621,1073.938312064629,81.7338279956103,1363.9609575452596,1074.6002418208122,77.59844252952661,1363.694324352621,1073.938312064629,81.7338279956103,18.44493506289852,25.241197040352986,71.16881471786054,77.84564536995158,59.96872890952569,139.70353892727843,8.0,8.0,99.83319432860718,92.49374478732277,69.11314711435652,114.0734594617536,0,{},-179.18712798603576,113.49830488170963,-320.67515441397427,-180.39839999999998,209.45865500000002,-328.203235,1.2112720139642192,-95.96035011829039,7.528080586025737,7.6249050618031005,95.96035011829039,96.26280679486956,-1.000000000000001,1.0,0.9569413681749183,759.197218346439,32.689993507405504,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID17_BSF66F_120s_20260528_121200/tag_capture_20260528_121200/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID18,static_ID18_BSF66F_120s_20260528_121519,center,low,BCGF,median,1199,1199,1.0,ok,1430.7314212469457,931.3008297268741,56.86497716186717,1430.8299191819135,929.8117804061237,58.05020282987335,1430.7314212469457,931.3008297268741,56.86497716186717,15.855268053007196,22.827010246806854,33.21802435132943,43.35355571637661,34.51452643545839,76.28611525978846,8.0,8.0,99.83319432860718,92.91075896580485,43.58095348744443,123.86630392506545,0,{},-325.1487552358809,145.38339163306338,-264.6713323756587,-295.4243,206.90585,-224.00141000000002,-29.724455235880896,-61.522458366936604,-40.6699223756587,50.37445607757955,61.522458366936604,79.51477038024721,-1.000000000000001,1.0,0.9569413681749183,771.8383154164356,33.23430185200761,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID18_BSF66F_120s_20260528_121519/tag_capture_20260528_121519/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID19,static_ID19_BSF66F_120s_20260528_121846,center,low,CDHG,median,1201,1201,1.0,ok,1639.1139190584684,1065.495941633924,192.39203283523224,1636.5711606288737,1067.1046450624672,190.97345781365658,1639.1139190584684,1065.495941633924,192.39203283523224,23.933246110848177,21.896025121694688,104.52794315230973,109.49608663065968,69.46438120019279,193.99607907069193,8.0,8.0,99.91673605328893,89.84179850124896,176.3447237230737,221.28176582631636,0,{},-209.97144274258767,14.416179463881946,-42.45307863204448,-188.530555,205.96057000000002,-114.135095,-21.440887742587677,-191.54439053611807,71.68201636795553,74.81993810319607,191.54439053611807,205.6387042451372,-1.000000000000001,1.0,0.9569413681749183,760.9482531632328,32.76539067089473,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID19_BSF66F_120s_20260528_121846/tag_capture_20260528_121846/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID20,static_ID20_BSF66F_120s_20260528_122210,center,low,ADHE,median,1201,1201,1.0,ok,1453.3505684531547,1210.73655714094,129.9714431467183,1452.1240415577317,1209.762893079248,136.8788071982264,1453.3505684531547,1210.73655714094,129.9714431467183,21.17847280533462,24.008130080532144,73.72862682277893,80.69072128549192,45.31063041480284,154.4875830572304,8.0,8.0,100.0,91.42381348875936,112.02480351492257,190.07082166204876,0,{},-50.4642480520954,64.81096661456118,-219.9833833916507,-80.19599149999999,202.56013000000002,-220.692665,29.73174344790459,-137.74916338543883,0.7092816083493005,29.740202569114423,137.74916338543883,140.92307001424672,-1.000000000000001,1.0,0.9569413681749183,754.9009760364719,32.50500319154929,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID20_BSF66F_120s_20260528_122210/tag_capture_20260528_122211/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID21,static_ID21_BSF66F_120s_20260528_122611,center,high,ABEF,median,1201,1201,1.0,ok,1490.4356163339137,1038.437205030483,-1504.3755877055844,1490.281325875827,1038.414328546537,-1505.586260560634,1490.4356163339137,1038.437205030483,-1504.3755877055844,31.558576601104715,38.00419326026802,40.255727774762946,63.73598778373443,54.4622783304921,105.74259189187501,8.0,8.0,99.91673605328893,91.3405495420483,131.384677292874,198.25954438517942,0,{},-170.7722606614476,1703.7910019838364,-257.706195225544,-212.053465,1598.6443,-226.93474500000002,41.281204338552385,105.14670198383646,-30.77145022554396,51.48805667943242,105.14670198383646,117.07625258224729,-1.000000000000001,1.0,0.9569413681749183,649.7332332902304,27.976624076763972,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID21_BSF66F_120s_20260528_122611/tag_capture_20260528_122611/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID22,static_ID22_BSF66F_120s_20260528_122946,center,high,BCGF,median,1201,1201,1.0,ok,1511.4463585745193,993.0551359400217,-1516.658069562084,1512.0228761832007,993.8048376984124,-1517.713758818892,1511.4463585745193,993.0551359400217,-1516.658069562084,19.490472562029524,24.53563287094508,27.227595864709272,41.53584816429723,35.665749157923564,70.36350817149963,8.0,8.0,99.83347210657784,92.67277268942547,107.22022826097678,189.52290165651658,0,{},-217.0459088328114,1718.287274449101,-240.37268967953628,-232.83767,1599.3211999999999,-235.17408,15.79176116718861,118.96607444910114,-5.1986096795362755,16.625440245650474,118.96607444910114,120.12215504723002,-1.000000000000001,1.0,0.9569413681749183,654.1341801897697,28.16612282899297,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID22_BSF66F_120s_20260528_122946/tag_capture_20260528_122946/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID23,static_ID23_BSF66F_120s_20260528_123303,center,high,CDHG,median,1201,1201,1.0,ok,1463.5762594993548,1013.4231182484566,-1561.125641609201,1458.7210997925329,1019.2884711861567,-1563.943412179988,1463.5762594993548,1013.4231182484566,-1561.125641609201,47.48861135951712,56.24925599959396,42.23783609656352,85.25899705799621,74.20073440143746,141.98282807966888,8.0,8.0,100.0,93.75520399666945,104.25249943437477,159.44483088283212,0,{},-192.0146873268044,1760.1369858238645,-288.3914949574121,-230.87733,1599.6642499999998,-223.24148,38.86264267319561,160.4727358238647,-65.15001495741208,75.86059217074109,160.4727358238647,177.50022080913413,-1.000000000000001,1.0,0.9569413681749183,653.8078913837548,28.15207327942613,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID23_BSF66F_120s_20260528_123303/tag_capture_20260528_123303/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,all8,ID24,static_ID24_BSF66F_120s_20260528_123717,center,high,ADHE,median,1201,1201,1.0,ok,1487.0114191405048,969.7356609570727,-1579.1277851280508,1483.6130674598628,966.1249955292074,-1578.4192463871639,1487.0114191405048,969.7356609570727,-1579.1277851280508,37.23489872890689,45.494243525926315,37.2025133044708,69.75154908417598,43.90313817477041,120.69646896263039,8.0,8.0,99.91673605328893,92.5895087427144,143.79403029384318,192.5916470909856,0,{},-236.5742057640456,1780.3925531865716,-268.7436169365685,-218.202475,1599.5815,-226.071175,-18.371730764045594,180.8110531865716,-42.672441936568504,46.459205676554454,180.8110531865716,186.68447912596702,-1.000000000000001,1.0,0.9569413681749183,651.6077413947949,28.057337831091544,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID24_BSF66F_120s_20260528_123717/tag_capture_20260528_123717/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID01,static_ID01_BSF66F_120s_20260528_110629,edge,low,ABEF,median,1201,1201,1.0,ok,1340.455596016189,733.598833383717,267.72221212448034,1340.197308015093,735.4315719514233,266.8800775239747,1340.455596016189,733.598833383717,267.72221212448034,20.959498570635578,30.33596463274303,51.323967108381126,63.22859925941849,51.13817531965409,111.49071268674476,7.0,7.0,96.66944213155703,0.0,96.41097092383703,127.96086731519028,0,{},-528.064171323168,-70.24177170808355,-359.286892146072,-503.61191,144.63268,-381.98318,-24.45226132316799,-214.87445170808354,22.696287853928027,33.36217268351775,214.87445170808354,217.44899301448692,-1.0000000000000007,1.0,0.956078523989287,740.2348870308999,32.51220883302048,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID01_BSF66F_120s_20260528_110629/tag_capture_20260528_110630/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID02,static_ID02_BSF66F_120s_20260528_111027,edge,mid,ABEF,median,1201,1201,1.0,ok,1489.4576925625558,738.9288017881836,-855.646885138624,1490.2689676320804,738.7017890931935,-856.7332203029879,1489.4576925625558,738.9288017881836,-855.646885138624,26.839776011014763,33.2926517774412,42.58144876731453,60.36425965677279,48.76334485140074,106.8188429152887,7.0,7.0,97.83513738551207,0.0,99.4686425120293,134.64558780111275,0,{},-481.97967368969705,1055.5320021252073,-238.052444685173,-543.22998,1105.589,-259.92136,61.2503063103029,-50.056997874792614,21.868915314827007,65.03729299527316,50.056997874792614,82.07041194236811,-1.0000000000000007,1.0,0.956078523989287,407.1804664686905,17.883967090035497,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID02_BSF66F_120s_20260528_111027/tag_capture_20260528_111027/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID03,static_ID03_BSF66F_120s_20260528_111354,edge,high,ABEF,median,1201,1201,1.0,ok,1513.4315096950602,678.9621056828095,-1489.174201046056,1511.67180724998,681.2946861186202,-1488.8567937220168,1513.4315096950602,678.9621056828095,-1489.174201046056,24.57053882995677,34.13764523550197,35.94521443370292,55.405657408773614,44.47029528533952,95.8575335639046,7.0,7.0,96.00333055786844,0.0,208.92691877082453,237.20619098303996,0,{},-514.5546914008917,1691.4961034100024,-234.03515098035928,-554.00287,1625.5614500000001,-256.2951,39.44817859910836,65.93465341000228,22.259949019640715,45.29529915061997,65.93465341000228,79.99401631022961,-1.0000000000000007,1.0,0.956078523989287,844.7064435091074,37.10075379467991,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID03_BSF66F_120s_20260528_111354/tag_capture_20260528_111355/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID04,static_ID04_BSF66F_120s_20260528_111732,edge,low,BCGF,median,1201,1201,1.0,ok,2167.6041151190593,1056.4973075907837,417.81562184009533,2168.9653969748724,1055.7715926379574,415.95630366476666,2167.6041151190593,1056.4973075907837,417.81562184009533,17.41978644341662,18.20728872673154,34.44602253678665,42.74715903634358,33.42414149138174,74.57000050187992,7.0,7.0,96.33638634471275,0.0,74.4282769562771,99.07225397032855,0,{},-270.82100754146074,-211.2280682891863,492.1324803157636,-321.178815,182.16379,479.93381999999997,50.35780745853924,-393.3918582891863,12.198660315763618,51.814245970878474,393.3918582891863,396.7894533045831,-1.0000000000000007,1.0,0.956078523989287,1111.1119601298246,48.80167730205833,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID04_BSF66F_120s_20260528_111732/tag_capture_20260528_111732/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID05,static_ID05_BSF66F_120s_20260528_112057,edge,mid,BCGF,median,1200,1200,1.0,ok,2280.990427364261,1153.4309255526982,-988.1412764534375,2280.9325701130765,1152.2267386527208,-988.5273058890784,2280.990427364261,1153.4309255526982,-988.1412764534375,18.79424092163576,31.66674846633232,43.11490856874741,56.71423298801343,45.328038481687486,95.79330682509159,7.0,7.0,98.0,0.0,147.10060054734436,218.73891597448088,0,{},-118.0958333728795,1191.7602368468415,577.3745989053341,-186.852955,1103.67405,472.76739499999996,68.75712162712051,88.08618684684143,104.60720390533413,125.1807049162881,88.08618684684143,153.06660379245193,-1.0000000000000007,1.0,0.956078523989287,922.8979910202576,40.53504197293142,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID05_BSF66F_120s_20260528_112057/tag_capture_20260528_112057/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID06,static_ID06_BSF66F_120s_20260528_112429,edge,high,BCGF,median,1201,1201,1.0,ok,2309.4970832913937,1176.225869695204,-1568.6607379599031,2309.29473873517,1175.8980049812633,-1568.945866223079,2309.4970832913937,1176.225869695204,-1568.6607379599031,18.2679061854685,28.14804470485983,33.535879861573,47.443796137263995,38.60835737702605,82.66070651935614,7.0,7.0,96.83597002497918,0.0,101.49715732768185,132.96087000060822,0,{},-70.92744697900889,1771.2973335714478,593.0902262672244,-193.231255,1684.95255,476.52297999999996,122.30380802099111,86.3447835714478,116.56724626722439,168.95604268199224,86.3447835714478,189.74078636065403,-1.0000000000000007,1.0,0.956078523989287,1222.751085577996,53.705032472287165,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID06_BSF66F_120s_20260528_112429/tag_capture_20260528_112429/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID07,static_ID07_BSF66F_120s_20260528_112810,edge,low,CDHG,median,1201,1201,1.0,ok,1762.3381839930462,1660.6752082411138,101.08902939213296,1762.4452019775024,1661.6008168349736,108.02640788132118,1762.3381839930462,1660.6752082411138,101.08902939213296,17.755052169460196,26.725913889126463,90.7223102313861,96.48341489027737,81.54152051730753,163.56488271489064,7.0,7.0,97.58534554537886,0.0,68.25552449751568,90.31163384141043,0,{},373.95149416563004,67.39587467566082,123.04676618085728,352.14755,211.565355,53.795866000000004,21.803944165630014,-144.1694803243392,69.25090018085727,72.6023357546916,144.1694803243392,161.4185188075612,-1.0000000000000007,1.0,0.956078523989287,1000.6573741109595,43.950348851957514,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID07_BSF66F_120s_20260528_112810/tag_capture_20260528_112810/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID08,static_ID08_BSF66F_120s_20260528_113136,edge,mid,CDHG,median,1201,1201,1.0,ok,1595.650831203268,1709.2374419436305,-953.5083192140225,1593.1877393314298,1713.510425227656,-948.6788442570904,1595.650831203268,1709.2374419436305,-953.5083192140225,34.45408694495874,39.86574582288028,53.433133608633895,75.35987394189101,55.904000124503284,130.06541946941306,7.0,7.0,96.08659450457951,0.0,148.81961245579822,177.86399258436958,0,{},482.00605971767413,1113.8170821930153,-65.75312558462133,391.90054,1132.2804,-71.53192899999999,90.10551971767416,-18.463317806984833,5.778803415378661,90.29063767914012,18.463317806984833,92.15906551689574,-1.0000000000000007,1.0,0.956078523989287,794.7480160441983,34.90650592124696,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID08_BSF66F_120s_20260528_113136/tag_capture_20260528_113136/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID09,static_ID09_BSF66F_120s_20260528_113816,edge,high,CDHG,median,1201,1201,1.0,ok,1520.1025007783842,1754.1716057277638,-1339.2930126639676,1528.2307637959825,1748.50538305932,-1345.8923821736614,1520.1025007783842,1754.1716057277638,-1339.2930126639676,48.71825019834677,45.38521931699301,51.154215373335056,84.80428174472644,60.45817494041873,167.6079663985821,7.0,7.0,96.75270607826812,0.0,208.3856990850022,256.5190844646804,0,{},549.6252585529458,1495.018145711715,-147.42228822464858,408.80994,1568.1853500000002,-62.425788499999996,140.81531855294577,-73.16720428828512,-84.99649972464859,164.47905308764936,73.16720428828512,180.0188842537733,-1.0000000000000007,1.0,0.956078523989287,1048.9373135925289,46.070875055695936,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID09_BSF66F_120s_20260528_113816/tag_capture_20260528_113816/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
v1-old,T4,noG,ID10,static_ID10_BSF66F_120s_20260528_114216,edge,low,ADHE,median,1201,1201,1.0,ok,639.1535976275945,1295.190798355529,110.01326238999141,639.6119882204969,1293.7400455489344,110.94045730435236,639.1535976275945,1295.190798355529,110.01326238999141,21.403790697177627,25.051029309797553,37.65850309660624,50.07008764938149,38.03414398781929,79.216439672203,7.0,7.0,95.8368026644463,0.0,67.0276879884438,103.02872113998782,0,{},87.67715640398569,43.201755732208994,-1022.6686256161753,65.499245,238.64973,-938.19342,22.17791140398569,-195.447974267791,-84.47520561617534,87.33796493013872,195.447974267791,214.0743580243118,-1.0000000000000007,1.0,0.956078523989287,871.2169921788462,38.26513622210868,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/captures/erlangen_20260528_optitrack/static_ID10_BSF66F_120s_20260528_114216/tag_capture_20260528_114216/tr_all.csv,/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/28052026_Erlangen_Official/solver/outputs/v1_to_v4_io_field_check/v1-old/layout.json
