host_elapsed_s,host_epoch_s,listener_t_ms,seq,anchor,anchor_id,src,dst,code,q,level,cir,rxpacc,fp1,len
92.809,1777233491.738871,80193723,31458,F,5,0xa105,0xb101,0xe1,18982,7,2191,123,6777,20
93.594,1777233492.523735,80194505,31459,F,5,0xa105,0xb102,0xe1,18331,7,2014,120,7004,20
93.792,1777233492.721298,80194705,31460,F,5,0xa105,0xb102,0xe1,17385,7,1910,120,7118,20
94.192,1777233493.121207,80195105,31461,F,5,0xa105,0xb102,0xe1,17140,7,1334,101,6169,20
97.392,1777233496.321519,80198305,31462,F,5,0xa105,0xb102,0xe1,16363,7,1709,117,6918,20
97.592,1777233496.521027,80198505,31463,F,5,0xa105,0xb102,0xe1,18782,7,2168,123,6990,20
98.194,1777233497.123731,80199105,31464,F,5,0xa105,0xb102,0xe1,18237,7,2071,122,7352,20
98.391,1777233497.320750,80199305,31465,F,5,0xa105,0xb102,0xe1,18130,7,1926,118,6649,20
98.591,1777233497.520478,80199505,31466,F,5,0xa105,0xb102,0xe1,17734,7,1916,119,6926,20
100.401,1777233499.330147,80201315,31467,F,5,0xa105,0xb101,0xe1,17565,7,1866,118,7284,20
100.539,1777233499.468573,80201453,31468,F,5,0xa105,0xb101,0xe1,18549,7,2072,121,6946,20
100.591,1777233499.520221,80201505,31469,F,5,0xa105,0xb102,0xe1,17348,7,1843,118,6838,20
100.791,1777233499.720313,80201705,31470,F,5,0xa105,0xb102,0xe1,18502,7,1999,119,7317,20
102.000,1777233500.929822,80202914,31471,F,5,0xa105,0xb101,0xe1,20263,7,2301,122,7776,20
103.404,1777233502.333179,80204305,31472,F,5,0xa105,0xb102,0xe1,18159,7,1962,119,6963,20
103.591,1777233502.520334,80204505,31473,F,5,0xa105,0xb102,0xe1,18355,7,1917,117,7116,20
103.791,1777233502.720326,80204705,31474,F,5,0xa105,0xb102,0xe1,18393,7,1921,117,7338,20
105.471,1777233504.400443,80206385,31475,F,5,0xa105,0xb102,0xe1,20347,7,2387,124,7851,20
106.408,1777233505.337870,80207323,31476,F,5,0xa105,0xb101,0xe1,19222,7,2255,124,7674,20
106.670,1777233505.599557,80207585,31477,F,5,0xa105,0xb102,0xe1,19030,7,2056,119,7054,20
107.871,1777233506.800047,80208785,31478,F,5,0xa105,0xb102,0xe1,18823,7,2068,120,6991,20
108.671,1777233507.600343,80209585,31479,F,5,0xa105,0xb102,0xe1,17854,7,1929,119,6833,20
112.470,1777233511.399571,80213385,31480,F,5,0xa105,0xb102,0xe1,18424,7,2058,121,6656,20
112.869,1777233511.798218,80213784,31481,F,5,0xa105,0xb102,0xe1,18613,7,2011,119,7235,20
113.408,1777233512.337221,80214323,31482,F,5,0xa105,0xb101,0xe1,18132,7,2059,122,7306,20
116.271,1777233515.200100,80217186,31483,F,5,0xa105,0xb102,0xe1,19648,7,2305,124,7473,20
117.270,1777233516.199389,80218185,31484,F,5,0xa105,0xb102,0xe1,18598,7,2112,122,7370,20
119.269,1777233518.198749,80220185,31485,F,5,0xa105,0xb102,0xe1,18236,7,2037,121,6955,20
120.470,1777233519.399458,80221386,31486,F,5,0xa105,0xb102,0xe1,19033,7,2022,118,6713,20
122.469,1777233521.398017,80223384,31487,F,5,0xa105,0xb102,0xe1,20761,7,2475,125,7486,20
126.268,1777233525.197834,80227184,31488,F,5,0xa105,0xb102,0xe1,19495,7,2287,124,7517,20
127.868,1777233526.797368,80228784,31489,F,5,0xa105,0xb102,0xe1,18064,7,1919,118,6776,20
129.269,1777233528.198089,80230185,31490,F,5,0xa105,0xb102,0xe1,18410,7,2125,123,7658,20
130.068,1777233528.997936,80230985,31491,F,5,0xa105,0xb102,0xe1,15344,7,1218,102,6069,20
130.669,1777233529.598458,80231585,31492,F,5,0xa105,0xb102,0xe1,22462,8,1783,102,6296,20
131.068,1777233529.997528,80231984,31493,F,5,0xa105,0xb102,0xe1,18990,7,2192,123,7368,20
133.868,1777233532.797412,80234785,31494,F,5,0xa105,0xb102,0xe1,18528,7,2104,122,7305,20
135.067,1777233533.996814,80235984,31495,F,5,0xa105,0xb102,0xe1,19086,7,2239,124,7459,20
136.467,1777233535.396872,80237384,31496,F,5,0xa105,0xb102,0xe1,18800,7,2170,123,7120,20
136.669,1777233535.598970,80237586,31497,F,5,0xa105,0xb102,0xe1,18205,7,1934,118,6864,20
138.068,1777233536.997068,80238984,31498,F,5,0xa105,0xb102,0xe1,19455,7,2102,119,7549,20
138.868,1777233537.797098,80239785,31499,F,5,0xa105,0xb102,0xe1,18895,7,2181,123,7498,20
139.868,1777233538.797742,80240785,31500,F,5,0xa105,0xb102,0xe1,21157,7,2482,124,7520,20
140.413,1777233539.342841,80241330,31501,F,5,0xa105,0xb101,0xe1,18159,7,1962,119,7313,20
142.069,1777233540.998066,80242986,31502,F,5,0xa105,0xb102,0xe1,17713,7,2078,124,6483,20
142.613,1777233541.542393,80243530,31503,F,5,0xa105,0xb101,0xe1,17798,7,1923,119,6762,20
145.267,1777233544.196486,80246184,31504,F,5,0xa105,0xb102,0xe1,20038,7,2313,123,7172,20
146.014,1777233544.943409,80246931,31505,F,5,0xa105,0xb101,0xe1,17744,7,1885,118,6926,20
147.613,1777233546.542406,80248530,31506,F,5,0xa105,0xb101,0xe1,18531,7,2070,121,7269,20
148.269,1777233547.198704,80249187,31507,F,5,0xa105,0xb102,0xe1,19849,7,2254,122,7754,20
150.412,1777233549.341708,80251330,31508,F,5,0xa105,0xb101,0xe1,19120,7,2207,123,7153,20
152.013,1777233550.942339,80252931,31509,F,5,0xa105,0xb101,0xe1,18483,7,1997,119,7562,20
152.866,1777233551.795845,80253784,31510,F,5,0xa105,0xb102,0xe1,17292,7,1996,123,7546,20
153.812,1777233552.741289,80254730,31511,F,5,0xa105,0xb101,0xe1,19659,7,2124,119,7452,20
154.214,1777233553.143786,80255133,31512,F,5,0xa105,0xb101,0xe1,20262,7,1065,83,5022,20
154.266,1777233553.195491,80255184,31513,F,5,0xa105,0xb102,0xe1,19802,7,2323,124,7774,20
154.693,1777233553.622686,80255612,31514,F,5,0xa105,0xb102,0xe1,16655,7,605,69,3625,20
155.013,1777233553.942754,80255932,31515,F,5,0xa105,0xb101,0xe1,17673,7,2040,123,7345,20
155.412,1777233554.341936,80256331,31516,F,5,0xa105,0xb101,0xe1,18783,7,2133,122,6628,20
155.666,1777233554.595479,80256584,31517,F,5,0xa105,0xb102,0xe1,17722,7,1947,120,6797,20
156.267,1777233555.196184,80257185,31518,F,5,0xa105,0xb102,0xe1,16643,7,570,67,3724,20
156.666,1777233555.595462,80257584,31519,F,5,0xa105,0xb102,0xe1,19515,7,2144,120,7531,20
157.866,1777233556.795632,80258785,31520,F,5,0xa105,0xb102,0xe1,18977,7,2016,118,7512,20
159.516,1777233558.445741,80260435,31521,F,5,0xa105,0xb101,0xe1,18741,7,2059,120,7549,20
160.666,1777233559.595556,80261585,31522,F,5,0xa105,0xb102,0xe1,18814,7,1965,117,7282,20
161.466,1777233560.395608,80262385,31523,F,5,0xa105,0xb102,0xe1,18149,7,1994,120,7377,20
162.667,1777233561.596615,80263586,31524,F,5,0xa105,0xb102,0xe1,19364,7,2163,121,7248,20
163.066,1777233561.995035,80263984,31525,F,5,0xa105,0xb102,0xe1,18809,7,1643,107,6307,20
164.066,1777233562.995219,80264985,31526,F,5,0xa105,0xb102,0xe1,18531,7,2139,123,7446,20
177.053,1777233575.982263,80277973,31527,F,5,0xa105,0xb101,0xe1,20535,7,2409,124,7118,20
178.302,1777233577.231170,80279222,31528,F,5,0xa105,0xb102,0xe1,20379,7,2239,120,7881,20
178.854,1777233577.783595,80279774,31529,F,5,0xa105,0xb101,0xe1,18862,7,2107,121,7411,20
179.502,1777233578.431338,80280422,31530,F,5,0xa105,0xb102,0xe1,18591,7,1975,118,6676,20
179.702,1777233578.631543,80280622,31531,F,5,0xa105,0xb102,0xe1,19805,7,2286,123,7656,20
179.902,1777233578.831622,80280822,31532,F,5,0xa105,0xb102,0xe1,18660,7,2189,124,7392,20
180.102,1777233579.031795,80281023,31533,F,5,0xa105,0xb102,0xe1,17949,7,2005,121,6941,20
180.302,1777233579.231961,80281223,31534,F,5,0xa105,0xb102,0xe1,20390,7,2392,124,7623,20
180.515,1777233579.444585,80281435,31535,F,5,0xa105,0xb101,0xe1,20332,7,1313,92,5782,20
181.101,1777233580.030837,80282022,31536,F,5,0xa105,0xb102,0xe1,19241,7,2185,122,7429,20
181.501,1777233580.430661,80282421,31537,F,5,0xa105,0xb102,0xe1,18409,7,1989,119,6498,20
181.702,1777233580.631011,80282622,31538,F,5,0xa105,0xb102,0xe1,17697,7,1880,118,6437,20
182.115,1777233581.044911,80283036,31539,F,5,0xa105,0xb101,0xe1,18403,7,1955,118,7129,20
182.901,1777233581.830922,80283822,31540,F,5,0xa105,0xb102,0xe1,18755,7,2095,121,7085,20
183.102,1777233582.031331,80284022,31541,F,5,0xa105,0xb102,0xe1,18186,7,1998,120,6852,20
183.302,1777233582.231594,80284222,31542,F,5,0xa105,0xb102,0xe1,18360,7,2085,122,7202,20
183.502,1777233582.431767,80284423,31543,F,5,0xa105,0xb102,0xe1,14824,7,1131,100,5424,20
184.701,1777233583.630796,80285622,31544,F,5,0xa105,0xb102,0xe1,19381,7,2094,119,6898,20
185.527,1777233584.456974,80286435,31545,F,5,0xa105,0xb101,0xe1,18843,7,1968,117,6778,20
185.901,1777233584.830507,80286822,31546,F,5,0xa105,0xb102,0xe1,19691,7,2310,124,7540,20
186.101,1777233585.030980,80287022,31547,F,5,0xa105,0xb102,0xe1,19952,7,2303,123,7961,20
186.302,1777233585.231173,80287222,31548,F,5,0xa105,0xb102,0xe1,18501,7,2101,122,6946,20
186.702,1777233585.631077,80287622,31549,F,5,0xa105,0xb102,0xe1,18977,7,2155,122,7526,20
186.901,1777233585.830858,80287822,31550,F,5,0xa105,0xb102,0xe1,19952,7,2303,123,7377,20
187.701,1777233586.630617,80288622,31551,F,5,0xa105,0xb102,0xe1,21799,7,2395,120,7529,20
187.901,1777233586.830446,80288822,31552,F,5,0xa105,0xb102,0xe1,19665,7,2307,124,7464,20
188.101,1777233587.030863,80289022,31553,F,5,0xa105,0xb102,0xe1,18968,7,2154,122,7166,20
188.302,1777233587.231179,80289222,31554,F,5,0xa105,0xb102,0xe1,17687,7,1879,118,7171,20
188.514,1777233587.443779,80289435,31555,F,5,0xa105,0xb101,0xe1,15919,7,257,46,2495,20
190.101,1777233589.030248,80291022,31556,F,5,0xa105,0xb102,0xe1,18155,7,2028,121,6559,20
190.701,1777233589.630503,80291622,31557,F,5,0xa105,0xb102,0xe1,18244,7,2038,121,7003,20
190.901,1777233589.830415,80291822,31558,F,5,0xa105,0xb102,0xe1,18768,7,2062,120,6954,20
191.301,1777233590.230499,80292222,31559,F,5,0xa105,0xb102,0xe1,19542,7,2147,120,7002,20
191.501,1777233590.430653,80292422,31560,F,5,0xa105,0xb102,0xe1,20870,7,2409,123,7838,20
192.501,1777233591.430830,80293422,31561,F,5,0xa105,0xb102,0xe1,20006,7,2347,124,7596,20
193.100,1777233592.029762,80294021,31562,F,5,0xa105,0xb102,0xe1,19776,7,2320,124,7704,20
193.301,1777233592.230237,80294222,31563,F,5,0xa105,0xb102,0xe1,18377,7,2019,120,6952,20
193.901,1777233592.830332,80294822,31564,F,5,0xa105,0xb102,0xe1,19032,7,2126,121,7462,20
194.426,1777233593.355182,80295347,31565,F,5,0xa105,0xb103,0xe1,18824,7,1966,117,6760,20
194.901,1777233593.830416,80295822,31566,F,5,0xa105,0xb102,0xe1,18104,7,1956,119,7489,20
197.126,1777233596.055741,80298048,31567,F,5,0xa105,0xb101,0xe1,19104,7,2064,119,7523,20
197.300,1777233596.229975,80298222,31568,F,5,0xa105,0xb102,0xe1,19021,7,2160,122,7258,20
198.701,1777233597.630048,80299622,31569,F,5,0xa105,0xb102,0xe1,19024,7,2021,118,7124,20
198.900,1777233597.829696,80299822,31570,F,5,0xa105,0xb102,0xe1,18259,7,1907,117,6882,20
199.101,1777233598.030080,80300022,31571,F,5,0xa105,0xb102,0xe1,20424,7,2396,124,7561,20
199.301,1777233598.230425,80300223,31572,F,5,0xa105,0xb102,0xe1,18468,7,2063,121,7258,20
200.126,1777233599.055698,80301048,31573,F,5,0xa105,0xb101,0xe1,20254,7,2376,124,7341,20
201.314,1777233600.243333,80302222,31574,F,5,0xa105,0xb102,0xe1,18513,7,2068,121,6719,20
201.900,1777233600.829281,80302822,31575,F,5,0xa105,0xb102,0xe1,19069,7,2095,120,7303,20
202.100,1777233601.029581,80303022,31576,F,5,0xa105,0xb102,0xe1,19469,7,2139,120,6987,20
202.300,1777233601.229943,80303222,31577,F,5,0xa105,0xb102,0xe1,17958,7,1973,120,7133,20
203.126,1777233602.055151,80304047,31578,F,5,0xa105,0xb101,0xe1,19322,7,2018,117,6596,20
203.527,1777233602.456332,80304449,31579,F,5,0xa105,0xb101,0xe1,19755,7,2355,125,7732,20
203.900,1777233602.829897,80304822,31580,F,5,0xa105,0xb102,0xe1,18432,7,2025,120,7099,20
204.726,1777233603.655322,80305648,31581,F,5,0xa105,0xb101,0xe1,18604,7,2044,120,7476,20
205.326,1777233604.255638,80306248,31582,F,5,0xa105,0xb101,0xe1,19172,7,2213,123,7287,20
205.726,1777233604.655629,80306648,31583,F,5,0xa105,0xb101,0xe1,19386,7,2311,125,7242,20
205.826,1777233604.755651,80306748,31584,F,5,0xa105,0xb103,0xe1,18048,7,2016,121,7185,20
206.900,1777233605.829556,80307822,31585,F,5,0xa105,0xb102,0xe1,19233,7,2220,123,7402,20
207.100,1777233606.029699,80308022,31586,F,5,0xa105,0xb102,0xe1,18534,7,1969,118,7398,20
207.700,1777233606.629297,80308622,31587,F,5,0xa105,0xb102,0xe1,18253,7,2176,125,7056,20
208.499,1777233607.428384,80309421,31588,F,5,0xa105,0xb102,0xe1,19495,7,2287,124,7895,20
209.900,1777233608.829788,80310823,31589,F,5,0xa105,0xb102,0xe1,19435,7,2207,122,7249,20
210.125,1777233609.054983,80311048,31590,F,5,0xa105,0xb101,0xe1,18881,7,1972,117,7555,20
210.325,1777233609.254788,80311248,31591,F,5,0xa105,0xb101,0xe1,20367,7,2428,125,7927,20
210.699,1777233609.628554,80311622,31592,F,5,0xa105,0xb102,0xe1,18261,7,1973,119,7181,20
210.899,1777233609.828226,80311821,31593,F,5,0xa105,0xb102,0xe1,20060,7,2278,122,7447,20
211.926,1777233610.855579,80312849,31594,F,5,0xa105,0xb101,0xe1,18933,7,2150,122,7574,20
212.300,1777233611.229282,80313222,31595,F,5,0xa105,0xb102,0xe1,17867,7,2029,122,7262,20
213.099,1777233612.028740,80314022,31596,F,5,0xa105,0xb102,0xe1,19270,7,827,75,4590,20
213.300,1777233612.229159,80314222,31597,F,5,0xa105,0xb102,0xe1,17716,7,1979,121,7155,20
213.500,1777233612.429486,80314423,31598,F,5,0xa105,0xb102,0xe1,18349,7,2118,123,7508,20
213.725,1777233612.654833,80314648,31599,F,5,0xa105,0xb101,0xe1,18544,7,1970,118,7399,20
214.099,1777233613.028332,80315022,31600,F,5,0xa105,0xb102,0xe1,19160,7,2105,120,7707,20
215.104,1777233614.033606,80316022,31601,F,5,0xa105,0xb102,0xe1,18558,7,2073,121,7050,20
215.300,1777233614.229833,80316222,31602,F,5,0xa105,0xb102,0xe1,19503,7,2288,124,7026,20
215.500,1777233614.429090,80316422,31603,F,5,0xa105,0xb102,0xe1,19632,7,2193,121,6958,20
216.499,1777233615.428643,80317422,31604,F,5,0xa105,0xb102,0xe1,19752,7,2243,122,7631,20
216.699,1777233615.628515,80317622,31605,F,5,0xa105,0xb102,0xe1,19684,7,715,69,4183,20
218.299,1777233617.228441,80319222,31606,F,5,0xa105,0xb102,0xe1,18978,7,2085,120,6671,20
218.499,1777233617.428773,80319422,31607,F,5,0xa105,0xb102,0xe1,18077,7,1986,120,6966,20
219.500,1777233618.429079,80320423,31608,F,5,0xa105,0xb102,0xe1,18941,7,2081,120,6873,20
219.700,1777233618.629109,80320623,31609,F,5,0xa105,0xb102,0xe1,21657,7,1460,94,5172,20
220.099,1777233619.028270,80321022,31610,F,5,0xa105,0xb102,0xe1,19250,7,2222,123,7530,20
220.299,1777233619.228195,80321222,31611,F,5,0xa105,0xb102,0xe1,19099,7,2029,118,7589,20
220.629,1777233619.558126,80321552,31612,F,5,0xa105,0xb101,0xe1,18921,7,2184,123,7212,20
221.298,1777233620.227998,80322222,31613,F,5,0xa105,0xb102,0xe1,19681,7,2235,122,7315,20
223.098,1777233622.027781,80324022,31614,F,5,0xa105,0xb102,0xe1,19351,7,2126,120,7645,20
223.298,1777233622.227964,80324222,31615,F,5,0xa105,0xb102,0xe1,19866,7,2256,122,7371,20
223.940,1777233622.869479,80324850,31616,F,5,0xa105,0xb101,0xe1,19094,7,2204,123,7529,20
224.499,1777233623.428414,80325422,31617,F,5,0xa105,0xb102,0xe1,18363,7,1984,119,7131,20
225.525,1777233624.454012,80326448,31618,F,5,0xa105,0xb101,0xe1,17847,7,1864,117,7038,20
225.727,1777233624.656262,80326650,31619,F,5,0xa105,0xb101,0xe1,20602,7,2456,125,7452,20
225.898,1777233624.827646,80326822,31620,F,5,0xa105,0xb102,0xe1,19484,7,2249,123,7595,20
227.324,1777233626.253778,80328248,31621,F,5,0xa105,0xb101,0xe1,19193,7,2144,121,6868,20
227.899,1777233626.828366,80328823,31622,F,5,0xa105,0xb102,0xe1,19333,7,2268,124,7082,20
228.099,1777233627.028391,80329023,31623,F,5,0xa105,0xb102,0xe1,17813,7,1957,120,7005,20
228.924,1777233627.853266,80329848,31624,F,5,0xa105,0xb101,0xe1,18168,7,1996,120,7125,20
229.379,1777233628.308029,80330302,31625,F,5,0xa105,0xb102,0xe1,18058,7,1886,117,7169,20
230.724,1777233629.653028,80331648,31626,F,5,0xa105,0xb101,0xe1,18532,7,2036,120,7280,20
231.324,1777233630.253488,80332248,31627,F,5,0xa105,0xb101,0xe1,17815,7,1990,121,6387,20
232.125,1777233631.054433,80333049,31628,F,5,0xa105,0xb101,0xe1,18680,7,1951,117,7421,20
232.324,1777233631.253539,80333248,31629,F,5,0xa105,0xb101,0xe1,19390,7,2166,121,7347,20
232.636,1777233631.565934,80333547,31630,F,5,0xa105,0xb103,0xe1,19763,7,2356,125,7228,20
232.777,1777233631.706900,80333702,31631,F,5,0xa105,0xb102,0xe1,18872,7,2039,119,7563,20
233.724,1777233632.653776,80334649,31632,F,5,0xa105,0xb101,0xe1,19335,7,2089,119,6875,20
234.378,1777233633.307282,80335302,31633,F,5,0xa105,0xb102,0xe1,20177,7,2329,123,7445,20
235.578,1777233634.507316,80336502,31634,F,5,0xa105,0xb102,0xe1,19224,7,2183,122,7260,20
235.724,1777233634.653421,80336648,31635,F,5,0xa105,0xb101,0xe1,18196,7,1966,119,7310,20
236.724,1777233635.653558,80337649,31636,F,5,0xa105,0xb101,0xe1,18671,7,1950,117,6561,20
237.324,1777233636.253375,80338248,31637,F,5,0xa105,0xb101,0xe1,18479,7,2133,123,7156,20
237.577,1777233636.506468,80338502,31638,F,5,0xa105,0xb102,0xe1,17867,7,2029,122,6635,20
237.723,1777233636.652721,80338648,31639,F,5,0xa105,0xb101,0xe1,19449,7,2245,123,7284,20
238.723,1777233637.652470,80339648,31640,F,5,0xa105,0xb101,0xe1,18313,7,2012,120,6435,20
239.177,1777233638.106806,80340102,31641,F,5,0xa105,0xb102,0xe1,18236,7,2037,121,7256,20
240.124,1777233639.053717,80341049,31642,F,5,0xa105,0xb101,0xe1,20571,7,2336,122,7821,20
240.522,1777233639.451903,80341447,31643,F,5,0xa105,0xb101,0xe1,18080,7,2121,124,7500,20
241.226,1777233640.155685,80342151,31644,F,5,0xa105,0xb101,0xe1,18169,7,1963,119,7339,20
241.426,1777233640.355964,80342351,31645,F,5,0xa105,0xb101,0xe1,19883,7,2295,123,7926,20
241.723,1777233640.652797,80342648,31646,F,5,0xa105,0xb101,0xe1,18141,7,2094,123,7426,20
242.323,1777233641.252352,80343248,31647,F,5,0xa105,0xb101,0xe1,19311,7,2229,123,7387,20
243.724,1777233642.653590,80344649,31648,F,5,0xa105,0xb101,0xe1,17819,7,1861,117,6729,20
244.426,1777233643.355623,80345351,31649,F,5,0xa105,0xb101,0xe1,18625,7,2185,124,7817,20
245.978,1777233644.907059,80346903,31650,F,5,0xa105,0xb102,0xe1,18346,7,1949,118,6959,20
246.976,1777233645.905600,80347901,31651,F,5,0xa105,0xb102,0xe1,19423,7,2242,123,7376,20
248.523,1777233647.452219,80349448,31652,F,5,0xa105,0xb101,0xe1,19503,7,2288,124,7274,20
248.777,1777233647.706026,80349702,31653,F,5,0xa105,0xb102,0xe1,17994,7,2010,121,7308,20
250.124,1777233649.053191,80351049,31654,F,5,0xa105,0xb101,0xe1,18586,7,2042,120,7181,20
250.576,1777233649.505596,80351502,31655,F,5,0xa105,0xb102,0xe1,18618,7,2149,123,6972,20
252.377,1777233651.306322,80353302,31656,F,5,0xa105,0xb102,0xe1,19444,7,2208,122,7119,20
253.576,1777233652.505821,80354502,31657,F,5,0xa105,0xb102,0xe1,18463,7,2166,124,7166,20
254.776,1777233653.705787,80355702,31658,F,5,0xa105,0xb102,0xe1,18224,7,1969,119,7245,20
256.121,1777233655.050340,80357047,31659,F,5,0xa105,0xb101,0xe1,19444,7,2172,121,7655,20
257.521,1777233656.450886,80358447,31660,F,5,0xa105,0xb101,0xe1,19415,7,2133,120,7185,20
257.721,1777233656.650905,80358648,31661,F,5,0xa105,0xb101,0xe1,18113,7,1957,119,7366,20
258.576,1777233657.505718,80359502,31662,F,5,0xa105,0xb102,0xe1,19390,7,2095,119,7568,20
259.322,1777233658.251237,80360248,31663,F,5,0xa105,0xb101,0xe1,21013,7,2505,125,7544,20
259.923,1777233658.852879,80360850,31664,F,5,0xa105,0xb101,0xe1,17470,7,963,85,5300,20
260.625,1777233659.554866,80361552,31665,F,5,0xa105,0xb101,0xe1,18567,7,2006,119,7543,20
261.177,1777233660.106717,80362104,31666,F,5,0xa105,0xb102,0xe1,19659,7,2124,119,7658,20
261.775,1777233660.704583,80362702,31667,F,5,0xa105,0xb102,0xe1,18807,7,1998,118,6622,20
262.225,1777233661.154507,80363151,31668,F,5,0xa105,0xb101,0xe1,18604,7,2044,120,7477,20
263.376,1777233662.305377,80364303,31669,F,5,0xa105,0xb102,0xe1,14866,7,147,36,1728,20
264.122,1777233663.051138,80365048,31670,F,5,0xa105,0xb101,0xe1,18504,7,2067,121,7110,20
266.321,1777233665.250253,80367248,31671,F,5,0xa105,0xb101,0xe1,18770,7,2202,124,7434,20
266.775,1777233665.704586,80367702,31672,F,5,0xa105,0xb102,0xe1,19372,7,2058,118,6968,20
