iteration,oob_median,n_oob
1152,49.17353495694442,8
1153,48.32408266240654,8
1154,79.9897543106637,6
1155,47.97514715728246,7
1156,37.96745008843923,7
1157,47.71032671694067,6
1158,51.40431296590149,9
1159,47.82477253188303,9
1160,59.04418121993864,6
1161,54.65205919161087,7
1162,37.73043536856657,11
1163,39.25476060063462,11
1164,56.99718003398313,6
1165,36.20279787068094,6
1166,62.290931417240515,8
1167,42.27750998615831,8
1168,48.100782205855154,7
1169,68.65548682044586,9
1170,32.2454546493691,7
1171,42.1994621328966,7
1172,34.42219586241396,8
1173,40.40970520384577,7
1174,37.21153083520991,10
1175,47.540906102294656,8
1176,43.23432248940634,11
1177,53.00970937256491,9
1178,66.87143096039892,8
1179,43.470562004615516,12
1180,36.96577301563506,11
1181,65.32333229223237,9
1182,74.40210795849632,8
1183,60.563730334675824,8
1184,38.730707931652624,7
1185,41.44993479563587,10
1186,72.23579702494433,9
1187,58.14122040298495,11
1188,54.62734376871395,9
1189,55.321945757127835,8
1190,59.39799857266033,10
1191,43.674687618624375,8
1192,39.5365034926035,8
1193,55.98602426856797,11
1194,43.28282403351671,7
1195,38.114241730607816,8
1196,68.43589910909971,9
1197,42.92243871809849,10
1198,48.100782205855154,9
1199,36.23523581485482,12
1200,60.72331369317604,8
1201,35.67549599960133,7
1202,59.639707840949505,5
1203,48.57310444006869,6
1204,48.315891973651674,9
1205,74.29158178153017,9
1206,64.4833910257662,11
1207,49.42531096407425,7
1208,38.06967560659417,7
1209,37.58076146830783,7
1210,79.863638620949,11
1211,55.80096121718373,11
1212,44.61556485676232,8
1213,38.4928625184391,9
1214,47.73110071560193,11
1215,40.47723342193308,10
1216,39.915088606191865,10
1217,47.7282470843621,11
1218,42.881030602901575,11
1219,58.05348428808744,9
1220,67.40571759852219,8
1221,69.89116592220101,5
1222,75.15302982447011,10
1223,52.45278589547378,7
1224,50.19537231633671,9
1225,42.408291047295045,7
1226,37.34821887877484,7
1227,49.39466497088747,9
1228,34.52650754416087,9
1229,53.259048366004265,6
1230,83.80726475474464,9
1231,58.19365037415877,9
1232,34.45122770166387,9
1233,39.2259205725062,9
1234,56.62089642976098,7
1235,64.76123984957567,10
1236,72.84946120381956,11
1237,39.915088606191865,8
1238,44.77211178407328,9
1239,58.57355927884077,8
1240,48.997714989019514,8
1241,39.943189192353586,5
1242,48.111347875821544,11
1243,35.02238478712022,11
1244,58.11310710645736,7
1245,36.361549216770584,6
1246,71.11844919002061,8
1247,58.37786244025487,6
1248,56.62089642976098,7
1249,38.67665863226258,10
1250,59.56141142379004,8
1251,37.73043536856657,7
1252,48.100782205855154,7
1253,58.1709955453867,8
1254,31.257034275137194,9
1255,69.22351225726027,6
1256,56.888216054923106,10
1257,55.348899530179544,8
1258,44.76261415895644,10
1259,38.98724083982451,10
1260,40.40970520384577,7
1261,33.603188215892146,10
1262,33.12891201148472,10
1263,88.19004471307733,7
1264,38.06967560659417,7
1265,40.714369534212004,10
1266,49.06033664355108,8
1267,36.96577301563506,7
1268,55.43981960492017,12
1269,43.611924676949826,10
1270,43.28844901561546,9
1271,48.58903449102887,7
1272,51.429621566228484,8
1273,51.64307442476618,10
1274,55.80096121718373,9
1275,66.18647864384069,5
1276,78.58686149783017,8
1277,43.879426703306564,11
1278,52.96542504164128,8
1279,48.9269348304829,9
1280,57.155538469567816,10
1281,61.335025344565366,8
1282,52.45278589547378,7
1283,46.394305547094746,8
1284,32.42186379946499,7
1285,49.125600155964,10
1286,41.57948891311668,11
1287,38.019235322446534,9
1288,63.99608352189477,8
1289,67.77634284061605,9
1290,33.80453047409609,9
1291,42.84382318175172,11
1292,37.98931396208307,9
1293,75.37242772952617,9
1294,51.150557927793564,8
1295,62.40859905527174,9
1296,38.87954822470914,9
1297,50.00244903897327,8
1298,50.258122929480265,8
1299,43.39279127382985,7
1300,38.27233173231169,9
1301,34.54040447920016,8
1302,70.89351307647213,8
1303,39.2485930313936,5
1304,47.87455134081415,9
1305,59.51519523244348,8
1306,68.48971388555192,9
1307,62.76440550613115,10
1308,36.09734594346005,7
1309,36.885659318627305,8
1310,44.36722392549957,8
1311,71.99750801074065,6
1312,56.53360844578933,9
1313,35.78096972842776,7
1314,60.87124854045106,11
1315,130.27637299796518,6
1316,47.73169700528746,9
1317,60.159430355024,8
1318,38.76453536264371,9
1319,58.05348428808744,9
1320,58.45275063075178,9
1321,41.68461072118609,8
1322,61.45276403211835,10
1323,59.99621949739813,7
1324,36.03677340527965,8
1325,56.16091099360776,8
1326,53.91382759595606,9
1327,51.261246670852216,8
1328,63.3702050671561,10
1329,61.17047063063241,7
1330,38.14603022556214,12
1331,36.45824753042335,9
1332,59.82542773788744,12
1333,38.07110700444184,7
1334,37.63434058689947,6
1335,45.41272034331594,7
1336,50.67293661212274,6
1337,61.87393545176276,9
1338,63.414512361860055,9
1339,38.26969596505995,8
1340,52.45278589547378,9
1341,61.418330117972225,9
1342,57.65243964455459,8
1343,38.85558567416757,10
1344,44.75833576426461,8
1345,58.09757531151122,12
1346,43.8536379601421,9
1347,53.66687371494669,8
1348,37.961271307157006,8
1349,45.52776298974716,9
1350,43.18155718740533,8
1351,50.99903125304942,8
1352,49.23165692537907,7
1353,71.02592164009515,8
1354,55.95700903893383,7
1355,54.870405558200616,10
1356,47.59644818097194,8
1357,43.35711260813249,10
1358,65.32333229223237,7
1359,47.70383045003136,11
1360,70.11487835056792,8
1361,38.82065912223316,11
1362,52.006029452907285,12
1363,37.780255807528135,9
1364,37.57794136066312,8
1365,76.26136997078684,7
1366,55.71523126841974,9
1367,38.710002081352904,7
1368,59.60264671429145,9
1369,52.45278589547378,9
1370,87.6891245126977,8
1371,64.91894873552565,9
1372,59.023765082370076,9
1373,55.395874024714225,13
1374,37.4959111798147,10
1375,51.986202682577115,9
1376,59.12323585685073,4
1377,52.10005965588636,10
1378,61.418330117972225,7
1379,51.903840398308276,6
1380,32.51107734511328,7
1381,33.14257450054326,8
1382,39.939503018764526,7
1383,32.51107734511328,9
1384,55.98602426856797,9
1385,35.7940805097106,10
1386,54.919954971247506,10
1387,58.3840944502982,8
1388,43.1450791028154,10
1389,86.6169044709801,7
1390,43.28282403351671,9
1391,59.99621949739813,7
1392,45.408136937195565,7
1393,39.61945562254866,8
1394,43.362062816435525,11
1395,45.165462135693645,8
1396,67.22406406126028,8
1397,39.6988131143704,11
1398,42.408291047295045,9
1399,51.703952136577385,10
1400,38.019235322446534,9
1401,37.160192414044964,7
1402,34.0729103770802,7
1403,51.51430256202579,10
1404,56.03089770817277,6
1405,58.60592862494461,8
1406,56.95624283722256,7
1407,48.01493103026804,7
1408,63.5574041752897,8
1409,36.09037630613813,9
1410,48.111347875821544,11
1411,35.55790381643313,8
1412,47.27466125462368,8
1413,46.8886176123077,6
1414,113.78919147990314,6
1415,48.02963466142666,9
1416,56.82814159572922,9
1417,41.20149118200549,7
1418,56.849835070051036,8
1419,55.898852394351024,9
1420,37.85679186849414,9
1421,40.53614616293804,7
1422,33.42799059342922,5
1423,56.40950284445723,8
1424,42.38817459088168,7
1425,57.59366583985797,8
1426,48.59519239128275,10
1427,76.92245936058937,8
1428,56.888216054923106,8
1429,50.41813061296671,7
1430,47.05136388932674,10
1431,50.85625907630252,10
1432,45.15059187611023,10
1433,45.30253876009124,8
1434,68.31099119482542,11
1435,48.893213392472994,9
1436,47.9207200106896,11
1437,39.345039399946515,9
1438,93.12077772703896,8
1439,75.61194433985594,6
1440,47.59749669617386,10
1441,76.26136997078684,7
1442,40.216318334143956,9
1443,35.02238478712022,9
1444,39.2485930313936,9
1445,47.77230348088597,8
1446,32.10190707371185,9
1447,63.627163820465846,6
1448,48.62525459816875,12
1449,37.464504763569295,10
1450,41.49922519286679,8
1451,66.80343082068771,9
1452,31.95187133528376,9
1453,63.3503014151021,9
1454,54.65205919161087,9
1455,58.44071572857839,9
1456,55.98602426856797,9
1457,45.891176462779974,7
1458,42.28418131154027,9
1459,49.485732115011245,9
1460,43.38842128837252,9
1461,42.92243871809849,6
1462,56.376270458283855,9
1463,58.99993671602708,7
1464,40.241106251876694,7
1465,48.86549534525108,8
1466,47.369198910036616,8
1467,39.20897143479994,9
1468,41.41116783921013,8
1469,64.37416446379753,10
1470,62.303062900349914,10
1471,35.674789830221634,6
1472,93.52958189782542,7
1473,44.29874730774699,10
1474,47.148600739903586,10
1475,49.94154670361633,8
1476,47.87455134081415,9
1477,58.1517140059158,7
1478,43.85859281913832,6
1479,39.33291605037954,9
1480,60.87124854045106,9
1481,34.20798040168428,7
1482,48.076791429740595,10
1483,69.59770117812548,9
1484,69.75652460456818,12
1485,37.448035956088596,8
1486,61.418330117972225,7
1487,51.77129622949339,10
1488,85.71070421927091,6
1489,56.79806171100871,12
1490,55.09811104725878,8
1491,52.2602436838427,13
1492,47.26728574996982,10
1493,60.47118354241575,9
1494,47.88155840886302,10
1495,58.14122040298495,9
1496,55.24649591316595,10
1497,38.85558567416757,8
1498,52.807682186403795,6
1499,57.1310502294829,7
1500,35.6294193902538,6
1501,54.456304794329185,8
1502,46.76334972842116,7
1503,31.86582238547993,7
1504,96.76987941518209,7
1505,42.50350117538318,8
1506,69.85689609596645,5
1507,38.72588864825541,9
1508,37.41487569780199,8
1509,33.561780891896916,9
1510,37.160192414044964,9
1511,56.62089642976098,9
1512,105.66423667715725,6
1513,48.02963466142666,7
1514,43.02708610434353,7
1515,49.322973715699334,7
1516,67.22801425019864,9
1517,49.414213021477664,9
1518,38.93884956758408,9
1519,55.835118787860516,6
1520,39.66711017482468,11
1521,44.018873809378576,11
1522,77.89020462395057,7
1523,40.76141238930914,9
1524,46.66753400882457,10
1525,38.16136947077547,8
1526,44.195381838419124,10
1527,55.170915777764016,9
1528,39.88452860879058,9
1529,39.06680948925481,10
1530,43.31353738529624,9
1531,57.581686849223544,8
1532,86.41564888122623,9
1533,67.26821579253954,7
1534,45.53622685690716,8
1535,43.360563691899046,8
1536,43.331340210908905,11
1537,96.28334706767771,7
1538,56.15321481497375,10
1539,76.22975992154517,12
1540,46.61937583632114,12
1541,48.41276168405421,8
1542,77.1904506549281,10
1543,47.40020983427247,11
1544,64.83913106643665,9
1545,37.420219771317704,11
1546,50.013284039483565,10
1547,52.892292501844686,8
1548,37.06882620685225,9
1549,32.10190707371185,9
1550,47.43073360628863,8
1551,96.33709052629835,6
1552,44.14619934678769,8
1553,40.935608553671784,10
1554,33.603188215892146,8
1555,48.91707216891771,8
1556,32.66194476330482,7
1557,58.60619948074245,6
1558,39.51460411613223,6
1559,37.39173061851687,8
1560,42.72192086238102,8
1561,38.99018650444199,9
1562,49.455669908125245,8
1563,44.018873809378576,7
1564,77.08640346870291,9
1565,48.29261434491974,7
1566,40.940675149654986,7
1567,43.127449439084,8
1568,52.168835558670544,9
1569,42.628934305367096,11
1570,46.797503456405664,8
1571,69.1698218713314,9
1572,39.33880028300958,12
1573,36.366868484342355,6
1574,45.45466425595006,9
1575,44.480527674124076,10
1576,69.30234376340948,8
1577,47.99937040760558,8
1578,37.224059908452176,6
1579,47.13630383238784,9
1580,62.523065834216695,6
1581,48.9269348304829,9
1582,34.709746097768274,10
1583,73.97416047716095,10
1584,37.131344866121395,7
1585,60.74139388925369,8
1586,72.1727417452526,9
1587,90.79782078043421,6
1588,48.02963466142666,9
1589,33.913996494192205,9
1590,46.61827658766795,10
1591,37.105452691129756,8
1592,96.13592168518001,9
1593,42.5385604457283,10
1594,55.87885117564683,8
1595,46.5938469322913,8
1596,58.99993671602708,9
1597,51.986202682577115,7
1598,37.83940073949822,10
1599,35.02415746218494,6
1600,51.57743890400233,10
1601,62.4780980536665,7
1602,54.22595763129321,8
1603,41.71742086984423,8
1604,55.98602426856797,7
1605,39.1003069060983,8
1606,38.72588864825541,9
1607,53.08000917215115,12
1608,58.06797144786378,7
1609,42.69916314056599,7
1610,41.041380005543644,8
1611,49.3557715299233,9
1612,45.55630691760797,7
1613,39.915088606191865,8
1614,47.90575146802538,7
1615,48.57616535141236,7
1616,65.02332860309669,10
1617,55.98602426856797,9
1618,38.4928625184391,11
1619,45.57371705530366,8
1620,48.4940971690341,11
1621,33.561780891896916,9
1622,67.56283979084219,8
1623,67.97976931019949,9
1624,37.088597464029476,6
1625,36.92478670681577,8
1626,41.22634621752092,8
1627,47.718780869833324,7
1628,61.87393545176276,9
1629,31.66734845871972,9
1630,39.961455077769884,8
1631,57.06521232681237,8
1632,47.69183989055269,8
1633,47.87455134081415,11
1634,49.913851432202875,8
1635,51.40910624834234,10
1636,44.63738301437253,7
1637,54.76507412915056,9
1638,62.63072531643852,11
1639,41.203665595921485,8
1640,52.10005965588636,10
1641,47.64263537835421,8
1642,41.973147868815715,8
1643,52.96542504164128,8
1644,45.103327672936956,8
1645,70.77970357168621,6
1646,48.100782205855154,9
1647,77.66158732473085,7
1648,58.1517140059158,7
1649,34.559091980256305,8
1650,64.53734922978674,6
1651,37.96745008843923,9
1652,46.05124650058964,8
1653,38.06967560659417,7
1654,46.4169746172296,8
1655,67.3702257135714,8
1656,67.38300903759631,9
1657,53.41097283992032,10
1658,61.23068080876041,11
1659,77.12169066545138,11
1660,58.82806550118944,8
1661,50.27415788803336,8
1662,43.98641192689013,10
1663,46.072966742710804,7
1664,43.32125133072424,10
1665,63.99608352189477,6
1666,67.5745324496653,11
1667,62.324879513851556,9
1668,37.82498813289514,7
1669,46.69593956567883,6
1670,39.707638990546634,9
1671,37.8611752170099,8
1672,75.82118401927642,10
1673,62.72402374857092,9
1674,54.73020585748964,7
1675,62.94053442756868,10
1676,39.15221613705253,7
1677,45.4583725709887,10
1678,36.88830081114568,8
1679,33.068583823089675,10
1680,49.95876584436432,9
1681,92.09910775423243,8
1682,34.09579917339239,7
1683,43.383902530376815,8
1684,41.65861686822169,8
1685,37.007006468634835,9
1686,38.781560844286915,10
1687,35.4992891638484,8
1688,44.774226417130805,8
1689,43.440305159221005,8
1690,37.3634612921628,8
1691,37.13000291774724,6
1692,62.5143976256511,8
1693,67.22801425019864,9
1694,48.58903449102887,9
1695,45.30846515965235,8
1696,37.84702680929536,7
1697,66.9555189938811,6
1698,42.09662198111174,8
1699,39.30891272325889,9
1700,48.75008825224653,8
1701,51.39258102846527,11
1702,62.4780980536665,11
1703,37.841671255120275,9
1704,55.31079309471116,10
1705,38.06235639845876,8
1706,54.76507412915056,7
1707,57.37811155050118,9
1708,47.93471269783227,7
1709,35.546303269687414,11
1710,43.98641192689013,8
1711,58.088799831424815,7
1712,36.39575485149513,10
1713,48.21696423417902,10
1714,54.116835237442515,9
1715,73.12907352031512,11
1716,47.85226701662424,9
1717,31.61856101240999,9
1718,71.05993482980446,9
1719,33.36483494090721,7
1720,57.107412705512544,8
1721,40.93870557784042,10
1722,51.54772423734693,8
1723,52.297225609447864,7
1724,49.73014001027204,10
1725,47.36524029838488,8
1726,42.666857430054726,6
1727,36.813260839707795,6
1728,32.66194476330482,7
1729,34.71212885997842,5
1730,32.105753337359936,10
1731,43.83775893497008,9
1732,52.91762465324189,8
1733,42.38817459088168,5
1734,42.5901736594284,8
1735,48.054938947128235,9
1736,59.304537625017105,9
1737,52.428057945484554,10
1738,39.61945562254866,10
1739,65.32333229223237,7
1740,48.64386029619697,7
1741,47.0477693349492,8
1742,42.66130713353708,10
1743,56.69305783890292,8
1744,41.33850345270336,7
1745,43.02708610434353,7
1746,47.18325893381456,8
1747,58.260049478028016,11
1748,32.43018616546598,8
1749,72.1727417452526,9
1750,60.15459508621244,12
1751,75.20221557513321,9
1752,47.10392383071867,9
1753,47.90575146802538,9
1754,62.9528901223576,8
1755,37.47024317675984,10
1756,51.63112892533065,8
1757,56.18706840677955,8
1758,35.868617328482415,10
1759,31.26150005128431,7
1760,36.6825405639446,10
1761,51.117491549205084,8
1762,40.02140449213988,9
1763,49.25451172459891,10
1764,68.65548682044586,7
1765,57.46863412744478,11
1766,52.942610195316604,8
1767,43.879426703306564,11
1768,67.93200834253915,8
1769,52.168835558670544,7
1770,52.87589411329366,10
1771,54.09509997245946,11
1772,49.580637984739504,8
1773,70.83827237935444,9
1774,29.90506474981134,9
1775,47.787010029768105,13
1776,37.795609857213755,7
1777,51.30915295500147,11
1778,36.171289644488255,10
1779,53.31138418003803,9
1780,32.23305441563588,6
1781,36.06666094091007,8
1782,53.30153074563521,11
1783,47.87455134081415,9
1784,36.86832152263537,10
1785,55.503979586645755,11
1786,73.98343880470692,7
1787,69.25017633956148,9
1788,44.29893740462956,9
1789,47.25199261685219,11
1790,49.33060815716637,8
1791,34.59624815463303,7
1792,68.1048139379172,9
1793,64.55701505605109,7
1794,38.68706692973743,10
1795,64.4833910257662,11
1796,47.832128440081966,11
1797,71.05993482980446,7
1798,46.919760976851954,10
1799,94.58074324442367,7
1800,95.97604219055411,7
1801,45.55917512033851,8
1802,55.64608869743233,8
1803,46.91909627383544,10
1804,44.63738301437253,5
1805,62.119390888866704,12
1806,43.80379953504608,10
1807,58.06797144786378,7
1808,68.81481668452336,10
1809,50.69528136434306,9
1810,49.18889545282764,8
1811,37.73043536856657,11
1812,45.148624569050575,8
1813,56.32413069649397,8
1814,76.72657925313668,11
1815,40.76141238930914,11
1816,40.155661565888764,12
1817,56.287073507556855,9
1818,48.02963466142666,7
1819,68.99170046828065,9
1820,52.17559338355074,10
1821,48.293552523235014,9
1822,76.54565775196275,9
1823,48.29261434491974,7
1824,41.44252761645679,9
1825,51.97624530441577,8
1826,38.66594115561355,9
1827,48.02963466142666,9
1828,117.5034198841583,6
1829,39.249457735847784,8
1830,52.91762465324189,8
1831,50.79008791723909,10
1832,32.33263717208326,9
1833,51.31054455831725,10
1834,46.93965676427372,8
1835,54.14746469160999,10
1836,82.863962130767,5
1837,43.80379953504608,8
1838,41.57948891311668,7
1839,41.32113662733554,9
1840,43.20879070977061,9
1841,47.91304580421587,5
1842,47.78374786879379,13
1843,64.72909329601384,9
1844,52.234160571810804,12
1845,49.59711064657846,8
1846,36.79930965051769,6
1847,51.3429629133746,8
1848,47.40020983427247,9
1849,63.42618326237569,10
1850,33.913996494192205,5
1851,43.504270803543164,10
1852,38.928853922093175,13
1853,38.32461652828589,7
1854,51.47004425084714,8
1855,39.586021243361664,8
1856,37.86104678759733,8
1857,54.62734376871395,7
1858,40.27119748431449,7
1859,48.9269348304829,9
1860,76.58089152801314,6
1861,52.388689386467384,11
1862,81.69323899689593,8
1863,38.91063520440801,11
1864,51.44918642561417,7
1865,38.710002081352904,11
1866,40.54393366727049,7
1867,44.44170010832853,8
1868,60.15274120925322,8
1869,47.78962968029761,9
1870,58.99993671602708,7
1871,41.767789620174284,8
1872,47.55874351077543,12
1873,40.940675149654986,7
1874,58.13694689982955,8
1875,58.62063066132499,10
1876,53.735918140515736,6
1877,35.55790381643313,8
1878,68.99170046828065,9
1879,56.147711121937704,9
1880,49.37964708707929,7
1881,42.1111178436676,8
1882,56.0042875114344,10
1883,48.57616535141236,7
1884,42.60822373717808,6
1885,43.15075243507122,9
1886,35.734468558388286,10
1887,47.77230348088597,10
1888,39.32338848616421,8
1889,48.02963466142666,5
1890,39.173876744703826,8
1891,71.05993482980446,9
1892,37.90857341656215,10
1893,40.87930788114142,9
1894,53.068035073086264,9
1895,37.04825394744918,9
1896,86.33985563952206,9
1897,43.331340210908905,9
1898,57.31615401515808,8
1899,42.49398064163917,8
1900,37.04042151642541,8
1901,47.77230348088597,8
1902,68.62717965322089,10
1903,33.74531125603198,6
1904,52.66322296597191,10
1905,53.63904230166197,7
1906,51.53005539508774,8
1907,40.722593005402416,8
1908,62.83076752081076,11
1909,48.973507671844274,6
1910,37.23700025143846,6
1911,52.73782083222024,10
1912,39.69874174679253,9
1913,77.37353673494889,9
1914,48.46218157621896,9
1915,47.076159489164006,10
1916,53.57947427385605,11
1917,33.18208925205564,8
1918,32.98873417760014,9
1919,40.61171710589054,9
1920,33.913996494192205,9
1921,123.06210537239534,4
1922,41.01183216573923,8
1923,54.876539985226074,10
1924,43.7420922042711,8
1925,55.80096121718373,9
1926,47.94026700517956,6
1927,69.10105108566336,11
1928,58.45275063075178,9
1929,31.46304457620724,8
1930,45.750683598110705,9
1931,56.03903461253962,8
1932,58.22684805079525,7
1933,51.40153664522646,10
1934,57.13742866127161,5
1935,52.407098710994234,9
1936,50.87623581441528,8
1937,53.69516861723473,10
1938,41.94491473345196,7
1939,36.95151075109435,10
1940,47.0918369312871,9
1941,47.10864225853429,6
1942,64.53734922978674,6
1943,55.89525388091508,8
1944,46.61827658766795,10
1945,57.29358934474075,10
1946,40.02140449213988,11
1947,35.868617328482415,8
1948,44.195381838419124,10
1949,50.006943442100436,14
1950,36.07925559476107,7
1951,57.733243066096755,9
1952,44.44170010832853,10
1953,35.04833752380553,7
1954,42.977983240175085,12
1955,41.015150329890176,8
1956,79.19657375503071,10
1957,37.900407792393956,9
1958,60.1640827658947,9
1959,39.44251729165708,10
1960,45.049319181182696,10
1961,47.085819666616885,8
1962,39.999578524663704,8
1963,81.68934149074843,8
1964,89.55225432420134,9
1965,32.10190707371185,7
1966,43.736779277152365,10
1967,83.69494223334436,5
1968,49.322973715699334,9
1969,37.9448464320494,9
1970,67.5745324496653,9
1971,37.900407792393956,9
1972,44.917749012432196,9
1973,38.09533746613677,8
1974,42.877718478869156,12
1975,45.11498166433941,10
1976,71.18679782485839,8
1977,73.49629947280908,9
1978,62.15918326595779,10
1979,67.11191606498727,10
1980,53.53854869821471,8
1981,40.61171710589054,11
1982,39.5365034926035,8
1983,44.14619934678769,12
1984,46.04615291355152,10
1985,38.20521708209498,7
1986,38.730707931652624,9
1987,39.33555525911078,8
1988,74.35963431718777,7
1989,85.56679024781168,9
1990,34.56763018749142,3
1991,56.18706840677955,10
1992,42.626035252806474,8
1993,52.54905488702012,12
1994,41.17242152102862,8
1995,42.38817459088168,11
1996,38.65925357547384,8
1997,65.55494111460654,9
1998,57.98431065857333,9
1999,71.8919581884268,6
2000,47.886290873756,9
2001,45.84252141651818,8
2002,44.55069761948108,7
2003,44.402841578370854,8
2004,79.46789206458071,8
2005,47.97514715728246,7
2006,48.3358608779586,11
2007,40.940675149654986,9
2008,99.2499283776274,9
2009,37.86697341320696,8
2010,43.15075243507122,7
2011,48.111347875821544,11
2012,41.54662465215283,11
2013,91.55806037352616,8
2014,48.314859964934534,9
2015,62.83076752081076,11
2016,51.60259479324638,9
2017,36.66121892180536,9
2018,60.96988452165628,7
2019,33.264209079046026,8
2020,52.026731294981545,8
2021,37.86697341320696,8
2022,66.34032798547393,9
2023,56.46997252434524,12
2024,38.64494342219185,9
2025,69.35888130450365,7
2026,35.894327088020006,7
2027,41.44993479563587,6
2028,46.77809884540356,10
2029,33.52575760455894,9
2030,49.320612882859535,8
2031,38.74381968550042,7
2032,44.75833576426461,8
2033,48.13988312595072,9
2034,56.40950284445723,8
2035,48.9269348304829,7
2036,48.900572830623275,8
2037,69.18449827304144,8
2038,64.43772671551577,13
2039,47.85742472251725,10
2040,40.142983640036164,6
2041,48.98697185084043,8
2042,54.57131557458643,8
2043,59.48466630665294,10
2044,49.525505286981335,11
2045,39.2485930313936,7
2046,48.7599256354505,8
2047,61.17047063063241,7
2048,38.114241730607816,10
2049,66.34032798547393,9
2050,36.12218509788749,9
2051,46.10126050836054,10
2052,50.348127657300765,10
2053,65.32333229223237,11
2054,32.30804363114862,10
2055,43.3865290329194,8
2056,39.64873920250819,7
2057,54.60263870420918,7
2058,55.170915777764016,9
2059,40.53614616293804,9
2060,54.97886415491558,10
2061,67.55357808329696,8
2062,48.3358608779586,11
2063,35.78096972842776,7
2064,47.43073360628863,10
2065,70.77970357168621,10
2066,56.431344091118596,8
2067,37.30408019868279,9
2068,44.402841578370854,8
2069,46.443122683764564,9
2070,37.05769906432242,9
2071,40.89711314162422,11
2072,43.24236924600526,10
2073,45.51330498681056,10
2074,39.72029550900558,5
2075,47.40020983427247,11
2076,33.42799059342922,7
2077,50.43439661970222,7
2078,42.408291047295045,13
2079,42.97550400177647,10
2080,37.82033782488726,8
2081,55.56471928787205,8
2082,70.83827237935444,9
2083,46.82448020058819,10
2084,66.81928361763813,7
2085,65.42899062330268,7
2086,56.62089642976098,7
2087,49.11121614571554,10
2088,39.66711017482468,11
2089,46.797503456405664,8
2090,66.81348046542851,10
2091,42.61881461552481,8
2092,38.3540160365907,8
2093,47.99306950609793,9
2094,89.6765020864218,6
2095,45.038791361733765,9
2096,36.4520914993171,8
2097,49.50492024063296,9
2098,44.772110234533784,11
2099,68.35992654894488,11
2100,96.76987941518209,7
2101,53.385727440591914,11
2102,69.89116592220101,7
2103,41.44252761645679,9
2104,36.35701995362129,6
2105,71.074314174195,8
2106,72.07902979795531,6
2107,44.12941951942249,9
2108,35.81849256210854,9
2109,44.15270477692514,11
2110,51.77259255018873,6
2111,81.41949336671144,8
2112,48.3358608779586,9
2113,47.91304580421587,7
2114,37.26265908422401,9
2115,39.915088606191865,8
2116,40.811990374986436,7
2117,55.22389268627148,9
2118,58.82806550118944,8
2119,55.71523126841974,9
2120,47.60973985766918,10
2121,72.40125899835596,8
2122,48.7260083162147,11
2123,47.94272506700209,9
2124,47.23169038992137,10
2125,47.91304580421587,11
2126,41.87419655166746,10
2127,70.92377774355136,8
2128,36.60026658176892,8
2129,41.65566753325777,8
2130,47.87455134081415,9
2131,31.24475396707298,4
2132,38.42950820723156,7
2133,55.13703706131295,6
2134,45.82472005217802,8
2135,64.35504088473775,7
2136,62.324879513851556,7
2137,42.37836390096413,8
2138,47.90575146802538,9
2139,39.6988131143704,9
2140,58.99993671602708,9
2141,26.2368408368998,5
2142,38.80628892279658,8
2143,38.044455464520354,10
2144,49.56194543003083,11
2145,49.17293254102388,6
2146,44.27754350925627,7
2147,49.86194175920711,4
2148,59.60264671429145,9
2149,64.80632769708495,12
2150,70.89751051076615,8
2151,45.58826957131182,8
2152,37.791535024246805,7
2153,48.980759074837096,10
2154,37.93310808245536,10
2155,39.66711017482468,7
2156,43.32270354571786,8
2157,61.3937517863171,10
2158,38.98724083982451,8
2159,50.82859604333267,8
2160,55.951801785720065,8
2161,43.197903001915726,10
2162,38.937716090891215,12
2163,52.297225609447864,9
2164,34.5460112549418,6
2165,53.70795458862559,8
2166,58.088799831424815,7
2167,54.713423997670155,10
2168,37.7344311450958,8
2169,37.41487569780199,10
2170,37.7497311335835,9
2171,41.73043364688657,6
2172,34.48800253453717,8
2173,42.075312093810524,8
2174,41.54662465215283,9
2175,48.57616535141236,9
2176,43.05680196004866,8
2177,47.93471269783227,9
2178,61.31624391551311,8
2179,56.09359478865384,10
2180,95.7879755940841,7
2181,52.46569499725251,12
2182,40.27119748431449,5
2183,49.525505286981335,11
2184,52.30821658042073,10
2185,48.9269348304829,7
2186,35.75217787806703,7
2187,47.70435233072231,9
2188,38.888998943716125,5
2189,37.414260966201866,10
2190,41.02060987500249,6
2191,47.711593387640036,12
2192,79.7339749743766,9
2193,34.353464350052526,7
2194,53.08437682685947,8
2195,36.74969988406242,8
2196,52.156454654882985,9
2197,49.23165692537907,9
2198,43.20879070977061,9
2199,36.682755298626745,8
2200,54.63830881256361,10
2201,51.219534610689486,8
2202,45.17265806091566,10
2203,35.384082297314144,9
2204,74.91041417498538,5
2205,68.47783062388187,7
2206,54.870405558200616,8
2207,37.56193022410907,9
2208,52.297225609447864,9
2209,31.71759982782675,9
2210,68.32234933030175,9
2211,39.4919610353107,6
2212,41.955891688433816,8
2213,58.1517140059158,9
2214,54.466682559317356,8
2215,49.34151180453528,10
2216,60.30207862823105,11
2217,37.131344866121395,9
2218,50.006943442100436,10
2219,61.81027528106834,9
2220,41.044417905208334,9
2221,43.1482233804455,8
2222,32.045391902386854,8
2223,62.71174268640669,9
2224,38.56830782709751,10
2225,43.04412974028736,10
2226,47.15958468321777,6
2227,68.04825438869169,7
