row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I1+I3+I7:T6,simulate_imu_prior,0.09962474300118629,,,,
R2:L0:I1+I3+I7:T6,cpu_golden,0.02421419399615843,,,,
R2:L0:I1+I3+I7:T6,torch_gpu,0.20042453600035515,0,1,0.20042453600035515,0.20042453600035515
R2:L0:I1+I3+I7:T8,simulate_imu_prior,0.15907946099468973,,,,
R2:L0:I1+I3+I7:T8,cpu_golden,0.022311121007078327,,,,
R2:L0:I1+I3+I7:T8,torch_gpu,0.03253383999981452,0,1,0.03253383999981452,0.03253383999981452
