host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
1.758596,1777207424.23198,32,,BSDC91,,cal_roto,5,success,100,4,4,61,92,0
1.880599,1777207424.353983,33,,BSDC91,,cal_roto,5,success,100,4,4,102,156,0
2.116333,1777207424.589717,34,,BSDC91,,cal_roto,5,success,100,4,4,63,96,0
2.293128,1777207424.766512,35,,BSDC91,,cal_roto,5,success,100,4,4,113,174,0
2.503058,1777207424.976442,36,,BSDC91,,cal_roto,5,success,100,4,4,84,127,0
2.686291,1777207425.159675,37,,BSDC91,,cal_roto,5,success,100,4,4,99,151,0
2.915605,1777207425.388989,38,,BSDC91,,cal_roto,5,success,100,4,4,94,145,0
3.095349,1777207425.568733,39,,BSDC91,,cal_roto,5,success,100,4,4,82,122,0
3.297907,1777207425.771291,40,,BSDC91,,cal_roto,5,success,100,4,4,96,147,0
3.477736,1777207425.95112,41,,BSDC91,,cal_roto,5,success,100,4,4,110,167,0
3.710664,1777207426.184048,42,,BSDC91,,cal_roto,5,success,100,4,4,96,146,0
3.9163,1777207426.389684,43,,BSDC91,,cal_roto,5,success,100,4,4,98,151,0
4.093073,1777207426.566457,44,,BSDC91,,cal_roto,5,success,100,4,4,79,120,0
4.303066,1777207426.77645,45,,BSDC91,,cal_roto,5,success,100,4,4,89,137,0
4.486303,1777207426.959687,46,,BSDC91,,cal_roto,5,success,100,4,4,102,154,0
4.685338,1777207427.158722,47,,BSDC91,,cal_roto,5,success,100,4,4,69,106,0
4.870996,1777207427.34438,48,,BSDC91,,cal_roto,5,success,100,4,4,67,102,0
5.101397,1777207427.574781,49,,BSDC91,,cal_roto,5,success,100,4,4,82,125,0
5.277854,1777207427.751238,50,,BSDC91,,cal_roto,5,success,100,4,4,73,111,0
5.480232,1777207427.953616,51,,BSDC91,,cal_roto,5,success,100,4,4,100,152,0
5.716479,1777207428.189863,52,,BSDC91,,cal_roto,5,success,100,4,4,63,95,0
5.893006,1777207428.36639,53,,BSDC91,,cal_roto,5,success,100,4,4,80,121,0
6.103016,1777207428.5764,54,,BSDC91,,cal_roto,5,success,100,4,4,72,109,0
6.286519,1777207428.759903,55,,BSDC91,,cal_roto,5,success,100,4,4,91,136,0
6.468369,1777207428.941753,56,,BSDC91,,cal_roto,5,success,100,4,4,74,112,0
6.695066,1777207429.16845,57,,BSDC91,,cal_roto,5,success,100,4,4,101,153,0
6.901484,1777207429.374868,58,,BSDC91,,cal_roto,5,success,100,4,4,84,128,0
7.077496,1777207429.55088,59,,BSDC91,,cal_roto,5,success,100,4,4,60,93,0
7.280159,1777207429.753543,60,,BSDC91,,cal_roto,5,success,100,4,4,49,74,0
7.516396,1777207429.98978,61,,BSDC91,,cal_roto,5,success,100,4,4,79,119,0
7.692945,1777207430.166329,62,,BSDC91,,cal_roto,5,success,100,4,4,39,57,0
7.902628,1777207430.376012,63,,BSDC91,,cal_roto,5,success,100,4,4,62,95,0
8.08299,1777207430.556374,64,,BSDC91,,cal_roto,5,success,100,4,4,69,103,0
8.28542,1777207430.758804,65,,BSDC91,,cal_roto,5,success,100,4,4,70,104,0
8.495175,1777207430.968559,66,,BSDC91,,cal_roto,5,success,100,4,4,29,44,0
8.701234,1777207431.174618,67,,BSDC91,,cal_roto,5,success,100,4,4,71,108,0
8.877775,1777207431.351159,68,,BSDC91,,cal_roto,5,success,100,4,4,49,73,0
9.079996,1777207431.55338,69,,BSDC91,,cal_roto,5,success,100,4,4,67,101,0
9.316146,1777207431.78953,70,,BSDC91,,cal_roto,5,success,100,4,4,74,111,0
9.521204,1777207431.994588,71,,BSDC91,,cal_roto,5,success,100,4,4,58,87,0
9.678395,1777207432.151779,72,,BSDC91,,cal_roto,5,success,100,4,4,61,92,0
9.886248,1777207432.359632,73,,BSDC91,,cal_roto,5,success,100,4,4,50,74,0
10.08532,1777207432.558704,74,,BSDC91,,cal_roto,5,success,100,4,4,51,76,0
10.2953,1777207432.768684,75,,BSDC91,,cal_roto,5,success,100,4,4,40,61,0
10.501114,1777207432.974498,76,,BSDC91,,cal_roto,5,success,100,4,4,66,100,0
10.677851,1777207433.151235,77,,BSDC91,,cal_roto,5,success,100,4,4,57,86,0
10.880346,1777207433.35373,78,,BSDC91,,cal_roto,5,success,100,4,4,88,132,0
11.11596,1777207433.589344,79,,BSDC91,,cal_roto,5,success,100,4,4,63,95,0
11.275765,1777207433.749149,80,,BSDC91,,cal_roto,5,success,100,4,4,101,155,0
11.502808,1777207433.976192,81,,BSDC91,,cal_roto,5,success,100,4,4,69,104,0
11.686092,1777207434.159476,82,,BSDC91,,cal_roto,5,success,100,4,4,42,63,0
11.885302,1777207434.358686,83,,BSDC91,,cal_roto,5,success,100,4,4,94,143,0
12.095201,1777207434.568585,84,,BSDC91,,cal_roto,5,success,100,4,4,72,109,0
12.300763,1777207434.774147,85,,BSDC91,,cal_roto,5,success,100,4,4,77,116,0
12.4776,1777207434.950984,86,,BSDC91,,cal_roto,5,success,100,4,4,76,116,0
12.680139,1777207435.153523,87,,BSDC91,,cal_roto,5,success,100,4,4,64,96,0
12.912627,1777207435.386011,88,,BSDC91,,cal_roto,5,success,100,4,4,70,106,0
13.092386,1777207435.56577,89,,BSDC91,,cal_roto,5,success,100,4,4,54,82,0
13.302397,1777207435.775781,90,,BSDC91,,cal_roto,5,success,100,4,4,86,130,0
13.486214,1777207435.959598,91,,BSDC91,,cal_roto,5,success,100,4,4,92,140,0
13.685172,1777207436.158556,92,,BSDC91,,cal_roto,5,success,100,4,4,65,100,0
13.894977,1777207436.368361,93,,BSDC91,,cal_roto,5,success,100,4,4,83,126,0
14.101059,1777207436.574443,94,,BSDC91,,cal_roto,5,success,100,4,4,74,111,0
14.277329,1777207436.750713,95,,BSDC91,,cal_roto,5,success,100,4,4,90,137,0
14.463848,1777207436.937232,96,,BSDC91,,cal_roto,5,success,100,4,4,84,128,0
14.71617,1777207437.189554,97,,BSDC91,,cal_roto,5,success,100,4,4,100,152,0
14.892678,1777207437.366062,98,,BSDC91,,cal_roto,5,success,100,4,4,63,96,0
15.102645,1777207437.576029,99,,BSDC91,,cal_roto,5,success,100,4,4,80,121,0
15.286194,1777207437.759578,100,,BSDC91,,cal_roto,5,success,100,4,4,79,120,0
15.485117,1777207437.958501,101,,BSDC91,,cal_roto,5,success,100,4,4,81,122,0
15.695056,1777207438.16844,102,,BSDC91,,cal_roto,5,success,100,4,4,113,173,0
15.901136,1777207438.37452,103,,BSDC91,,cal_roto,5,success,100,4,4,92,142,0
16.060416,1777207438.5338,104,,BSDC91,,cal_roto,5,success,100,4,4,69,105,0
16.280049,1777207438.753433,105,,BSDC91,,cal_roto,5,success,100,4,4,72,109,0
16.515774,1777207438.989158,106,,BSDC91,,cal_roto,5,success,100,4,4,54,81,0
16.692497,1777207439.165881,107,,BSDC91,,cal_roto,5,success,100,4,4,97,147,0
16.902584,1777207439.375968,108,,BSDC91,,cal_roto,5,success,100,4,4,26,40,0
17.08601,1777207439.559394,109,,BSDC91,,cal_roto,5,success,100,4,4,78,119,0
17.284763,1777207439.758147,110,,BSDC91,,cal_roto,5,success,100,4,4,73,111,0
17.494967,1777207439.968351,111,,BSDC91,,cal_roto,5,success,100,4,4,63,97,0
17.697457,1777207440.170841,112,,BSDC91,,cal_roto,5,success,100,4,4,60,90,0
17.877469,1777207440.350853,113,,BSDC91,,cal_roto,5,success,100,4,4,103,158,0
18.083125,1777207440.556509,114,,BSDC91,,cal_roto,5,success,100,4,4,89,137,0
18.315754,1777207440.789138,115,,BSDC91,,cal_roto,5,success,100,4,4,74,113,0
18.492124,1777207440.965508,116,,BSDC91,,cal_roto,5,success,100,4,4,65,99,0
18.702345,1777207441.175729,117,,BSDC91,,cal_roto,5,success,100,4,4,72,110,0
18.88576,1777207441.359144,118,,BSDC91,,cal_roto,5,success,100,4,4,70,107,0
19.084638,1777207441.558022,119,,BSDC91,,cal_roto,5,success,100,4,4,73,109,0
19.270278,1777207441.743662,120,,BSDC91,,cal_roto,5,success,100,4,4,43,64,0
19.500785,1777207441.974169,121,,BSDC91,,cal_roto,5,success,100,4,4,58,88,0
19.752094,1777207442.225478,122,,BSDC91,,cal_roto,5,success,100,4,4,77,117,0
19.885397,1777207442.358781,123,,BSDC91,,cal_roto,5,success,100,4,4,52,79,0
20.115808,1777207442.589192,124,,BSDC91,,cal_roto,5,success,100,4,4,76,115,0
20.292271,1777207442.765655,125,,BSDC91,,cal_roto,5,success,100,4,4,49,73,0
20.502124,1777207442.975508,126,,BSDC91,,cal_roto,5,success,100,4,4,58,88,0
20.685725,1777207443.159109,127,,BSDC91,,cal_roto,5,success,100,4,4,5,8,0
20.867713,1777207443.341097,128,,BSDC91,,cal_roto,5,success,100,4,4,84,126,0
21.094828,1777207443.568212,129,,BSDC91,,cal_roto,5,success,100,4,4,5,7,0
21.300662,1777207443.774046,130,,BSDC91,,cal_roto,5,success,100,4,4,28,41,0
21.477004,1777207443.950388,131,,BSDC91,,cal_roto,5,success,100,4,4,95,131,0
21.679886,1777207444.15327,132,,BSDC91,,cal_roto,5,success,100,4,4,79,121,0
21.915671,1777207444.389055,133,,BSDC91,,cal_roto,5,success,100,4,4,63,96,0
22.122168,1777207444.595552,134,,BSDC91,,cal_roto,5,success,100,4,4,79,121,0
22.302392,1777207444.775776,135,,BSDC91,,cal_roto,5,success,100,4,4,78,119,0
22.482256,1777207444.95564,136,,BSDC91,,cal_roto,5,success,100,4,4,89,134,0
22.684451,1777207445.157835,137,,BSDC91,,cal_roto,5,success,100,4,4,76,115,0
22.89475,1777207445.368134,138,,BSDC91,,cal_roto,5,success,100,4,4,76,116,0
23.100338,1777207445.573722,139,,BSDC91,,cal_roto,5,success,100,4,4,85,129,0
23.27734,1777207445.750724,140,,BSDC91,,cal_roto,5,success,100,4,4,99,151,0
23.479761,1777207445.953145,141,,BSDC91,,cal_roto,5,success,100,4,4,36,52,0
23.715346,1777207446.18873,142,,BSDC91,,cal_roto,5,success,100,4,4,35,52,0
23.839356,1777207446.31274,143,,BSDC91,,cal_roto,5,pending,98,4,3,0,0,0
23.950106,1777207446.42349,144,,BSDC91,,cal_roto,5,success,100,4,4,36,51,0
24.10537,1777207446.578754,145,,BSDC91,,cal_roto,5,success,100,4,4,12,17,0
24.282298,1777207446.755682,146,,BSDC91,,cal_roto,5,success,100,4,4,17,23,0
24.484306,1777207446.95769,147,,BSDC91,,cal_roto,5,success,100,4,4,42,59,0
24.698129,1777207447.171513,148,,BSDC91,,cal_roto,5,success,100,4,4,35,48,0
24.896943,1777207447.370327,149,,BSDC91,,cal_roto,5,success,100,4,4,57,78,0
25.077213,1777207447.550597,150,,BSDC91,,cal_roto,5,success,100,4,4,32,46,0
25.282949,1777207447.756333,151,,BSDC91,,cal_roto,5,success,100,4,4,12,18,0
25.465248,1777207447.938632,152,,BSDC91,,cal_roto,5,success,100,4,4,40,55,0
25.69187,1777207448.165254,153,,BSDC91,,cal_roto,5,success,100,4,4,35,48,0
25.905257,1777207448.378641,154,,BSDC91,,cal_roto,5,success,100,4,4,69,95,0
26.081949,1777207448.555333,155,,BSDC91,,cal_roto,5,success,100,4,4,15,20,0
26.284435,1777207448.757819,156,,BSDC91,,cal_roto,5,success,100,4,4,24,35,0
26.520196,1777207448.99358,157,,BSDC91,,cal_roto,5,success,100,4,4,20,28,0
26.718304,1777207449.191688,158,,BSDC91,,cal_roto,5,success,100,4,4,17,24,0
26.876671,1777207449.350055,159,,BSDC91,,cal_roto,5,success,100,4,4,14,18,0
27.079493,1777207449.552877,160,,BSDC91,,cal_roto,5,success,100,4,4,36,48,0
27.312185,1777207449.785569,161,,BSDC91,,cal_roto,5,success,100,4,4,20,27,0
27.491616,1777207449.965,162,,BSDC91,,cal_roto,5,success,100,4,4,30,40,0
27.705265,1777207450.178649,163,,BSDC91,,cal_roto,5,success,100,4,4,8,10,0
27.881928,1777207450.355312,164,,BSDC91,,cal_roto,5,success,100,4,4,37,51,0
28.084543,1777207450.557927,165,,BSDC91,,cal_roto,5,success,100,4,4,29,41,0
28.297736,1777207450.77112,166,,BSDC91,,cal_roto,5,success,100,4,4,33,46,0
28.496753,1777207450.970137,167,,BSDC91,,cal_roto,5,success,100,4,4,29,40,0
28.660112,1777207451.133496,168,,BSDC91,,cal_roto,5,success,100,4,4,7,11,0
28.882655,1777207451.356039,169,,BSDC91,,cal_roto,5,success,100,4,4,25,33,0
29.111553,1777207451.584937,170,,BSDC91,,cal_roto,5,success,100,4,4,37,52,0
29.291538,1777207451.764922,171,,BSDC91,,cal_roto,5,success,100,4,4,13,18,0
29.528119,1777207452.001503,172,,BSDC91,,cal_roto,5,success,100,4,4,42,58,0
29.681642,1777207452.155026,173,,BSDC91,,cal_roto,5,success,100,4,4,33,43,0
29.884183,1777207452.357567,174,,BSDC91,,cal_roto,5,success,100,4,4,29,39,0
