timestamp,id,type,path,notes
2026-06-23T19:53:50+02:00,"SAFE_TR2_OFF","static","/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_safe_tr2_verify_20260623/static_SAFE_TR2_OFF_BSF66F_30s_20260623_195243","duration_s=30; targets=BSF66F; cir=off; rc=0"
