capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0004338910637386103,0.0008229314530434795,0.0013447626217673175,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R01,BSDC91,1200,1200,0.0005657852196161946,0.0010807542606938538,0.0017403245347645873,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R02,BS2DCE,1201,1201,0.0009736617191104206,0.0021486621025613617,0.0035924913737170887,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R02,BSDC91,1200,1200,0.000691314766811836,0.0013773986883879462,0.0028471819502929505,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R03,BS2DCE,1200,1200,0.0005061378225951917,0.0010062857955266543,0.0018950168485490956,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R03,BSDC91,1200,1200,0.0007744609733516181,0.001507696595352858,0.003774133899806552,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R04,BS2DCE,1200,1200,0.0009181757979610933,0.001949974403317717,0.004418065574591687,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R04,BSDC91,1200,1200,0.0009739823563325856,0.0020891860112476723,0.004353117612900743,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R05,BS2DCE,1200,1200,0.0009638771791514578,0.001971582386608438,0.004425592748513465,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R05,BSDC91,1201,1201,0.0009909022581588015,0.0020464920997485124,0.004164913443769515,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
R06,BS2DCE,1200,1200,0.0009935617202339066,0.0020154706812347697,0.004781529762751813,1.0,1.0,R2:L8:I7:T6,R2,L8,I7,T6,158.2774375,1.0,False
