row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L8:I7:T6,simulate_imu_prior,0.6671851410064846,,,,
R2:L8:I7:T6,cpu_golden,21.367124650991173,,,,
R2:L8:I7:T6,torch_gpu,2.5761600760015426,0,1,2.5761600760015426,2.5761600760015426
R2:L8:I7:T8,simulate_imu_prior,0.625202666997211,,,,
R2:L8:I7:T8,cpu_golden,22.271230933998595,,,,
R2:L8:I7:T8,torch_gpu,2.5988841259968467,0,1,2.5988841259968467,2.5988841259968467
R2:L8:I8:T6,simulate_imu_prior,0.6469759050087305,,,,
R2:L8:I8:T6,cpu_golden,21.899090582999634,,,,
R2:L8:I8:T6,torch_gpu,2.4395214349933667,0,1,2.4395214349933667,2.4395214349933667
R2:L8:I8:T8,simulate_imu_prior,0.704515008997987,,,,
R2:L8:I8:T8,cpu_golden,21.66597837000154,,,,
R2:L8:I8:T8,torch_gpu,2.5646437910036184,0,1,2.5646437910036184,2.5646437910036184
