layout,height,n,signed_vertical_median_mm,absolute_vertical_median_mm,horizontal_median_mm,err3d_median_mm
common_mode_metric_corrected_tag_delay_0,high,8,136.75465082396443,136.75465082396443,28.540411759100678,146.3610119845697
common_mode_metric_corrected_tag_delay_0,low,8,-159.16519501643296,159.16519501643296,47.135257883933605,169.04201692890084
common_mode_metric_corrected_tag_delay_0,mid,8,-25.752420220371846,43.829584847804995,49.6057493222231,80.80305640894855
