row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I0:T6,S00,load_imu_prior_cache,L0:I0,0.005314918999999918,,,,
R2:L0:I0:T6,S00,build_track_tensors,L0:I0,13.075543715999999,,,,
R2:L0:I0:T6,S00,torch_gpu,,2.0075949319999893,0,1,2.0075949319999893,2.0075949319999893
R2:L0:I0:T8,S00,torch_gpu,,7.868011525000014,0,1,7.868011525000014,7.868011525000014
R2:L0:I1:T6,S00,simulate_imu_prior,L0:I1,0.08982356399999958,,,,
R2:L0:I1:T6,S00,build_track_tensors,L0:I1,10.370884095000008,,,,
R2:L0:I1:T6,S00,torch_gpu,,13.768642233999998,0,1,13.768642233999998,13.768642233999998
R2:L0:I1:T8,S00,torch_gpu,,4.739086658000019,0,1,4.739086658000019,4.739086658000019
R2:L0:I3:T6,S00,simulate_imu_prior,L0:I3,0.10933228000001805,,,,
R2:L0:I3:T6,S00,build_track_tensors,L0:I3,12.861760790000005,,,,
R2:L0:I3:T6,S00,torch_gpu,,14.662521489,0,1,14.662521489,14.662521489
R2:L0:I3:T8,S00,torch_gpu,,13.568888883999989,0,1,13.568888883999989,13.568888883999989
R2:L0:I4:T6,S00,simulate_imu_prior,L0:I4,0.10531550900000752,,,,
R2:L0:I4:T6,S00,build_track_tensors,L0:I4,14.033663430000018,,,,
R2:L0:I4:T6,S00,torch_gpu,,13.593592870999998,0,1,13.593592870999998,13.593592870999998
R2:L0:I4:T8,S00,torch_gpu,,15.160397951999983,0,1,15.160397951999983,15.160397951999983
