row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L17:I7:T6,S00,simulate_imu_prior,L17:I7,0.8183305740000151,,,,
R2:L17:I7:T6,S00,build_track_tensors,L17:I7,11.130751465000003,,,,
R2:L17:I7:T6,S00,torch_gpu,,16.76115973700007,0,1,16.76115973700007,16.76115973700007
R2:L17:I7:T8,S00,torch_gpu,,12.247314320999976,0,1,12.247314320999976,12.247314320999976
R2:L17:I8:T6,S00,simulate_imu_prior,L17:I8,0.54582411399997,,,,
R2:L17:I8:T6,S00,build_track_tensors,L17:I8,13.313488104000044,,,,
R2:L17:I8:T6,S00,torch_gpu,,12.25032003199999,0,1,12.25032003199999,12.25032003199999
R2:L17:I8:T8,S00,torch_gpu,,15.838737756,0,1,15.838737756,15.838737756
R2:L17:I1+I3+I7:T6,S00,simulate_imu_prior,L17:I1+I3+I7,0.5672000619999835,,,,
R2:L17:I1+I3+I7:T6,S00,build_track_tensors,L17:I1+I3+I7,12.918960560000073,,,,
R2:L17:I1+I3+I7:T6,S00,torch_gpu,,9.099231380999981,0,1,9.099231380999981,9.099231380999981
R2:L17:I1+I3+I7:T8,S00,torch_gpu,,15.766342001999988,0,1,15.766342001999988,15.766342001999988
R2:L17:I1+I2+I3+I8:T6,S00,simulate_imu_prior,L17:I1+I2+I3+I8,0.5555446419999726,,,,
R2:L17:I1+I2+I3+I8:T6,S00,build_track_tensors,L17:I1+I2+I3+I8,12.702230041000007,,,,
R2:L17:I1+I2+I3+I8:T6,S00,torch_gpu,,10.255459338999913,0,1,10.255459338999913,10.255459338999913
R2:L17:I1+I2+I3+I8:T8,S00,torch_gpu,,16.540186036000023,0,1,16.540186036000023,16.540186036000023
