host_time_iso,target,sweep,anchor_id,anchor,raw_distance_mm,rx_timestamp,carrier_integrator,first_path,fp_amp_sum,max_growth_cir,std_noise,acc_len,bin_path
2026-06-02T02:00:45.826+02:00,BSF66F,76,5,F,2914,634826128,-370,48020,20840,1945,64,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000076_F.bin
2026-06-02T02:00:46.726+02:00,BSF66F,77,7,H,2402,1975624599,5960,48003,10578,491,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000077_H.bin
2026-06-02T02:00:47.615+02:00,BSF66F,78,5,F,2902,3334133062,-459,47938,20151,2092,56,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000078_F.bin
2026-06-02T02:00:48.511+02:00,BSF66F,79,7,H,2400,83255836,5968,47624,10704,490,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000079_H.bin
2026-06-02T02:00:49.400+02:00,BSF66F,80,5,F,2842,1409487345,-490,48093,19981,2199,60,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000080_F.bin
2026-06-02T02:00:50.296+02:00,BSF66F,81,7,H,2348,2455320920,6226,47940,10499,513,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000081_H.bin
2026-06-02T02:00:51.185+02:00,BSF66F,82,5,F,2820,3789375732,-321,47856,18852,1842,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000082_F.bin
2026-06-02T02:00:52.085+02:00,BSF66F,83,7,H,2342,827491760,6100,48028,10467,527,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000083_H.bin
2026-06-02T02:00:52.975+02:00,BSF66F,84,5,F,2833,2143730144,-380,48092,21118,2122,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000084_F.bin
2026-06-02T02:00:53.870+02:00,BSF66F,85,7,H,2384,3207501612,6128,47888,10006,439,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000085_H.bin
2026-06-02T02:00:54.759+02:00,BSF66F,86,5,F,2831,259106129,-341,47957,20643,1892,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000086_F.bin
2026-06-02T02:00:55.655+02:00,BSF66F,87,7,H,2344,1302034937,6200,48101,9079,460,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000087_H.bin
2026-06-02T02:00:56.544+02:00,BSF66F,88,5,F,2920,2652042007,-387,47891,21573,2001,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000088_F.bin
2026-06-02T02:00:57.445+02:00,BSF66F,89,7,H,2389,3986944591,6124,47667,9628,520,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000089_H.bin
2026-06-02T02:00:58.334+02:00,BSF66F,90,5,F,2826,1035423865,-276,47725,19327,2104,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000090_F.bin
2026-06-02T02:00:59.230+02:00,BSF66F,91,7,H,2411,2083627168,5997,47756,10492,481,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000091_H.bin
2026-06-02T02:01:00.120+02:00,BSF66F,92,5,F,2871,3445760017,-499,47637,20962,2079,64,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000092_F.bin
2026-06-02T02:01:01.016+02:00,BSF66F,93,7,H,2398,230363302,5957,47762,10320,496,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000093_H.bin
2026-06-02T02:01:01.906+02:00,BSF66F,94,5,F,2849,1591782438,-338,47642,21094,2026,84,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000094_F.bin
2026-06-02T02:01:02.806+02:00,BSF66F,95,7,H,2358,2952971275,6225,48111,8713,456,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000095_H.bin
2026-06-02T02:01:03.696+02:00,BSF66F,96,5,F,2876,27695683,-430,47663,18970,2139,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000096_F.bin
2026-06-02T02:01:04.592+02:00,BSF66F,97,7,H,2374,1081227238,6030,48082,10320,523,24,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000097_H.bin
2026-06-02T02:01:05.481+02:00,BSF66F,98,5,F,2901,2441616046,-473,47770,21385,2389,56,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000098_F.bin
2026-06-02T02:01:06.377+02:00,BSF66F,99,7,H,2367,3511161466,6152,47710,9755,485,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000099_H.bin
2026-06-02T02:01:07.274+02:00,BSF66F,100,5,F,2903,577126158,-355,47890,19970,1748,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000100_F.bin
2026-06-02T02:01:08.183+02:00,BSF66F,101,7,H,2397,2417583140,6167,47624,10353,463,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000101_H.bin
2026-06-02T02:01:09.080+02:00,BSF66F,102,5,F,2893,4275537292,-259,48008,20017,2011,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000102_F.bin
2026-06-02T02:01:09.984+02:00,BSF66F,103,7,H,2345,1531986353,6192,48029,10044,462,24,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000103_H.bin
2026-06-02T02:01:10.881+02:00,BSF66F,104,5,F,2882,3381288405,-401,48081,21177,1919,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000104_F.bin
2026-06-02T02:01:11.784+02:00,BSF66F,105,7,H,2365,644226547,5994,48087,10438,538,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000105_H.bin
2026-06-02T02:01:12.681+02:00,BSF66F,106,5,F,2866,2480498238,-499,47650,20144,2326,60,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000106_F.bin
2026-06-02T02:01:13.589+02:00,BSF66F,107,7,H,2368,12953771,6051,47767,10488,525,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000107_H.bin
2026-06-02T02:01:14.487+02:00,BSF66F,108,5,F,2911,1846912667,-278,47767,20317,1752,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000108_F.bin
2026-06-02T02:01:15.391+02:00,BSF66F,109,7,H,2370,3415711897,6163,47749,10309,472,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000109_H.bin
2026-06-02T02:01:16.288+02:00,BSF66F,110,5,F,2849,986073904,-508,47900,20372,2159,64,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000110_F.bin
2026-06-02T02:01:17.192+02:00,BSF66F,111,7,H,2374,2545545166,6175,48050,9329,492,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000111_H.bin
2026-06-02T02:01:18.089+02:00,BSF66F,112,5,F,2857,99325506,-455,47670,18514,2208,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000112_F.bin
2026-06-02T02:01:18.998+02:00,BSF66F,113,7,H,2350,1946275832,6133,48100,8970,451,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000113_H.bin
2026-06-02T02:01:19.895+02:00,BSF66F,114,5,F,2861,3814004142,-379,48034,19714,1963,80,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000114_F.bin
2026-06-02T02:01:20.799+02:00,BSF66F,115,7,H,2347,1077835120,6121,47964,10424,553,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000115_H.bin
2026-06-02T02:01:21.696+02:00,BSF66F,116,5,F,2888,2952185153,-529,47917,19599,2318,60,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000116_F.bin
2026-06-02T02:01:22.599+02:00,BSF66F,117,7,H,2349,188001599,6269,47907,10312,547,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000117_H.bin
2026-06-02T02:01:23.496+02:00,BSF66F,118,5,F,2856,1987360611,-489,47959,21391,2334,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000118_F.bin
2026-06-02T02:01:24.404+02:00,BSF66F,119,7,H,2378,3823702375,6240,47947,10878,549,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000119_H.bin
2026-06-02T02:01:25.302+02:00,BSF66F,120,5,F,2852,1388744127,-291,48059,17725,1733,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000120_F.bin
2026-06-02T02:01:26.206+02:00,BSF66F,121,7,H,2353,2963018612,6129,47968,9996,500,24,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000121_H.bin
2026-06-02T02:01:27.103+02:00,BSF66F,122,5,F,2855,523782155,-459,48127,18268,2316,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000122_F.bin
2026-06-02T02:01:28.007+02:00,BSF66F,123,7,H,2389,2079339990,6199,48066,9864,435,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000123_H.bin
2026-06-02T02:01:28.904+02:00,BSF66F,124,5,F,2855,3934629981,-347,47705,21409,2134,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000124_F.bin
2026-06-02T02:01:29.812+02:00,BSF66F,125,7,H,2376,1489611694,6071,48026,10051,486,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000125_H.bin
2026-06-02T02:01:30.710+02:00,BSF66F,126,5,F,2827,3345009385,-280,47837,20343,2046,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000126_F.bin
2026-06-02T02:01:31.613+02:00,BSF66F,127,7,H,2371,614066539,6304,47951,10626,496,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000127_H.bin
2026-06-02T02:01:32.511+02:00,BSF66F,128,5,F,2857,2461648743,-300,47963,20530,1986,84,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000128_F.bin
2026-06-02T02:01:33.414+02:00,BSF66F,129,7,H,2382,4016284069,6235,48009,10598,492,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000129_H.bin
2026-06-02T02:01:34.312+02:00,BSF66F,130,5,F,2903,1586209872,-354,47692,20179,1884,80,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000130_F.bin
2026-06-02T02:01:35.220+02:00,BSF66F,131,7,H,2334,3440266156,6301,48024,9937,455,24,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000131_H.bin
2026-06-02T02:01:36.117+02:00,BSF66F,132,5,F,2896,999528843,-356,48007,19964,2061,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000132_F.bin
2026-06-02T02:01:37.021+02:00,BSF66F,133,7,H,2417,2541337451,6077,47951,10501,507,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000133_H.bin
2026-06-02T02:01:37.918+02:00,BSF66F,134,5,F,2905,104932624,-269,47876,20176,2108,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000134_F.bin
2026-06-02T02:01:38.822+02:00,BSF66F,135,7,H,2397,1653876251,6072,47623,10268,470,40,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000135_H.bin
2026-06-02T02:01:39.719+02:00,BSF66F,136,5,F,2902,3511017165,-326,47817,19180,1879,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000136_F.bin
2026-06-02T02:01:40.628+02:00,BSF66F,137,7,H,2370,1082784336,6185,47676,9125,504,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000137_H.bin
2026-06-02T02:01:41.525+02:00,BSF66F,138,5,F,2838,2929458214,-336,47642,21962,2400,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000138_F.bin
2026-06-02T02:01:42.429+02:00,BSF66F,139,7,H,2357,213506788,6154,47832,9987,453,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000139_H.bin
2026-06-02T02:01:43.326+02:00,BSF66F,140,5,F,2903,2043328534,-485,48138,20137,1945,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000140_F.bin
2026-06-02T02:01:44.230+02:00,BSF66F,141,7,H,2379,3595612005,6275,47945,10639,493,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000141_H.bin
2026-06-02T02:01:45.127+02:00,BSF66F,142,5,F,2904,1176326605,-348,48073,20469,1975,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000142_F.bin
2026-06-02T02:01:46.035+02:00,BSF66F,143,7,H,2375,3017233847,6050,48035,9467,499,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000143_H.bin
2026-06-02T02:01:46.932+02:00,BSF66F,144,5,F,2834,550397351,-390,48035,20018,1871,64,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000144_F.bin
2026-06-02T02:01:47.836+02:00,BSF66F,145,7,H,2358,2093114283,6225,48023,10586,504,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000145_H.bin
2026-06-02T02:01:48.733+02:00,BSF66F,146,5,F,2879,3958708746,-283,47622,19849,2018,72,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000146_F.bin
2026-06-02T02:01:49.637+02:00,BSF66F,147,7,H,2332,1230248769,6259,47917,9133,457,32,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000147_H.bin
2026-06-02T02:01:50.534+02:00,BSF66F,148,5,F,2898,3084139081,-399,47661,19214,2051,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000148_F.bin
2026-06-02T02:01:51.442+02:00,BSF66F,149,7,H,2347,623300429,6314,47929,8412,441,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000149_H.bin
2026-06-02T02:01:52.340+02:00,BSF66F,150,5,F,2863,2484847738,-247,47726,19154,2097,76,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000150_F.bin
2026-06-02T02:01:53.245+02:00,BSF66F,151,7,H,2368,4078420033,6197,47661,9671,511,28,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000151_H.bin
2026-06-02T02:01:54.142+02:00,BSF66F,152,5,F,2870,1653854371,-488,47767,21343,2313,60,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000152_F.bin
2026-06-02T02:01:55.046+02:00,BSF66F,153,7,H,2416,3228002127,6083,47923,9226,500,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000153_H.bin
2026-06-02T02:01:55.943+02:00,BSF66F,154,5,F,2801,767793255,-283,47707,21516,2329,68,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000154_F.bin
2026-06-02T02:01:56.851+02:00,BSF66F,155,7,H,2413,2625375390,6110,47754,10019,457,36,4064,autopos_pipeline/CIR_home_livingroom_01062026/captures/erlangen_20260528_optitrack/CIRRAW_BSF66F_20260602_020027/accumulator_bin/sweep_00000155_H.bin
