host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count,tr_version,rx_mask,air_us,post_us,cycle_us,rx_seen,imu_valid,imu_n,acc_norm_mean_mg,acc_norm_std_mg,acc_norm_min_mg,acc_norm_max_mg,imu_skip_count
0.026397,1782243869.086437,539,,BSF66F,,f,0,0,2129,2129,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,1,3522,3522,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,2,3818,3818,50,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,3,2769,2769,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,4,2543,2543,50,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,5,3884,3884,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,6,3423,3423,50,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.026397,1782243869.086437,539,,BSF66F,,f,0,7,0,0,0,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,0,2093,2093,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,1,3422,3422,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,2,3599,3599,66,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,3,2461,2461,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,4,2023,2023,66,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,5,0,3884,66,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,6,3580,3580,66,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.289117,1782243869.349157,540,,BSF66F,,f,0,7,2078,2078,33,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,0,2148,2148,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,1,3464,3464,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,2,3670,3670,75,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,3,2709,2709,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,4,1990,1990,75,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,5,3105,3105,75,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,6,3551,3551,75,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.521606,1782243869.581646,541,,BSF66F,,f,0,7,0,2078,25,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,0,2109,2109,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,1,3504,3504,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,2,3623,3623,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,3,0,2709,80,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,4,1999,1999,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,5,3193,3193,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,6,3574,3574,80,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.671118,1782243869.731158,542,,BSF66F,,f,0,7,0,2078,20,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,0,2158,2158,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,1,3458,3458,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,2,3620,3620,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,3,2509,2509,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,4,2065,2065,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,5,0,3193,66,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,6,3579,3579,83,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.731316,1782243869.791356,543,,BSF66F,,f,0,7,0,2078,16,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,0,2164,2164,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,1,3652,3652,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,2,0,3620,71,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,3,2478,2478,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,4,1260,1260,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,5,0,3193,57,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,6,3545,3545,85,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
0.843641,1782243869.903681,544,,BSF66F,,f,0,7,0,2078,14,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
1.001242,1782243870.061282,545,,BSF66F,,f,0,0,2096,2096,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.001242,1782243870.061282,545,,BSF66F,,f,0,1,3481,3481,100,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.001242,1782243870.061282,545,,BSF66F,,f,0,2,3628,3628,75,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.001242,1782243870.061282,545,,BSF66F,,f,0,3,2541,2541,87,1,O,0,0,0,0,2,,,,,,0,0,,,,,0
1.001242,1782243870.061282,545,,BSF66F,,f,0,4,0,1260,75,0,T,0,0,0,0,2,,,,,,0,0,,,,,0
