version,eval_set,pair,measured_mm,predicted_mm,residual_mm,abs_residual_mm
v1-old,solve,A-B,4298.375,4623.285293584447,324.91029358444666,324.91029358444666
v1-old,solve,A-C,5082.055,4997.3334747865665,-84.72152521343378,84.72152521343378
v1-old,solve,A-D,2772.2,3129.110376595333,356.9103765953332,356.9103765953332
v1-old,solve,A-E,1595.885,1472.8675295535024,-123.01747044649755,123.01747044649755
v1-old,solve,A-F,4694.605,4642.017992161547,-52.58700783845234,52.58700783845234
v1-old,solve,A-G,5144.135,5173.4879078272725,29.352907827272247,29.352907827272247
v1-old,solve,A-H,3135.395,3058.9320852001238,-76.46291479987622,76.46291479987622
v1-old,solve,B-C,3038.23,3429.764881551342,391.5348815513421,391.5348815513421
v1-old,solve,B-D,5956.845,5793.878290781253,-162.96670921874738,162.96670921874738
v1-old,solve,B-E,4455.42,4572.0665106502,116.64651065020007,116.64651065020007
v1-old,solve,B-F,1502.735,1654.8602110947397,152.12521109473983,152.12521109473983
v1-old,solve,B-G,3655.58,3821.887742191805,166.30774219180512,166.30774219180512
v1-old,solve,B-H,5289.425,5382.149326223217,92.72432622321685,92.72432622321685
v1-old,solve,C-D,3849.585,4111.883400210079,262.2984002100793,262.2984002100793
v1-old,solve,C-E,4951.255,4984.141029059224,32.8860290592238,32.8860290592238
v1-old,solve,C-F,3540.73,3480.515116505504,-60.21488349449601,60.21488349449601
v1-old,solve,C-G,1690.46,1446.916696743508,-243.54330325649198,243.54330325649198
v1-old,solve,C-H,4004.205,3913.299061869092,-90.905938130908,90.905938130908
v1-old,solve,D-E,3080.475,3062.1519368255545,-18.32306317444545,18.32306317444545
v1-old,solve,D-F,5223.5,5386.588913350641,163.08891335064072,163.08891335064072
v1-old,solve,D-G,3993.875,3945.869833877805,-48.00516612219508,48.00516612219508
v1-old,solve,D-H,1711.63,832.5953502609204,-879.0346497390797,879.0346497390797
v1-old,solve,E-F,4175.655,4071.9496723819543,-103.70532761804543,103.70532761804543
v1-old,solve,E-G,4842.81,4746.916438679842,-95.89356132015837,95.89356132015837
