capture_id,tag,frames,finite_frames,xyz_diff_rmse_mm,xyz_diff_p95_mm,xyz_diff_max_mm,cpu_accept_rate,gpu_accept_rate,row_spec,seed_id,R,L,I,T,prior_sigma_mm,range_sigma_scale,robust
R01,BS2DCE,1201,1201,0.0003348638599797389,0.0004980716142677368,0.000672231254122895,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R01,BSDC91,1200,1200,0.0003332679003335097,0.0005394105125118085,0.0007976757323448403,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R02,BS2DCE,1201,1201,0.0003168116605186953,0.0005101826903844239,0.0007830974415064694,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R02,BSDC91,1200,1200,0.0003772148881939603,0.0006222660742205123,0.000820334355301149,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R03,BS2DCE,1200,1200,0.0004099880647722328,0.0006513173284761436,0.0009030265070392975,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R03,BSDC91,1200,1200,0.0003646429850602927,0.0006038067444561154,0.00102339998504397,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R04,BS2DCE,1200,1200,0.00038332979071038065,0.0006186156633763546,0.0008922147091744016,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R04,BSDC91,1200,1200,0.0003737486981898503,0.0006202315880502084,0.0007983601308201443,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R05,BS2DCE,1200,1200,0.00028074238134671235,0.00043015305551736085,0.0005453843205604834,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
R05,BSDC91,1201,1201,0.00028869119200256667,0.0004625152501753033,0.0006129153977735956,1.0,1.0,R4:L17:I1+I2+I3+I8:T6,S04,R4,L17,I1+I2+I3+I8,T6,48.3275,1.35,True
