row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L0:I3:T6,simulate_imu_prior,0.09958724200259894,,,,
R2:L0:I3:T6,cpu_golden,18.12588881800184,,,,
R2:L0:I3:T6,torch_gpu,1.9672031800000696,0,1,1.9672031800000696,1.9672031800000696
R2:L0:I3:T8,simulate_imu_prior,0.10479208499600645,,,,
R2:L0:I3:T8,cpu_golden,18.890899827994872,,,,
R2:L0:I3:T8,torch_gpu,2.0041448249976384,0,1,2.0041448249976384,2.0041448249976384
R2:L0:I4:T6,simulate_imu_prior,0.09600645099999383,,,,
R2:L0:I4:T6,cpu_golden,19.03850788999989,,,,
R2:L0:I4:T6,torch_gpu,1.9504601230000844,0,1,1.9504601230000844,1.9504601230000844
R2:L0:I4:T8,simulate_imu_prior,0.09745418699458241,,,,
R2:L0:I4:T8,cpu_golden,18.372736054996494,,,,
R2:L0:I4:T8,torch_gpu,1.9437567869899794,0,1,1.9437567869899794,1.9437567869899794
