row_spec,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R2:L17:I7:T6,simulate_imu_prior,0.8016369190008845,,,,
R2:L17:I7:T6,cpu_golden,20.03766743199958,,,,
R2:L17:I7:T6,torch_gpu,2.3676226050010882,0,1,2.3676226050010882,2.3676226050010882
R2:L17:I7:T8,simulate_imu_prior,0.5904668490111362,,,,
R2:L17:I7:T8,cpu_golden,20.632954512999277,,,,
R2:L17:I7:T8,torch_gpu,2.4168694020045223,0,1,2.4168694020045223,2.4168694020045223
R2:L17:I8:T6,simulate_imu_prior,0.5432745060097659,,,,
R2:L17:I8:T6,cpu_golden,20.249699857988162,,,,
R2:L17:I8:T6,torch_gpu,2.0079478019906674,0,1,2.0079478019906674,2.0079478019906674
R2:L17:I8:T8,simulate_imu_prior,0.5882053929963149,,,,
R2:L17:I8:T8,cpu_golden,20.693616219999967,,,,
R2:L17:I8:T8,torch_gpu,2.160641837006551,0,1,2.160641837006551,2.160641837006551
