row_spec,seed_id,stage,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L8:I1+I2+I3+I8:T8,S03,simulate_imu_prior,0.6863881089957431,,,,
R4:L8:I1+I2+I3+I8:T8,S03,cpu_golden,0.21835391499917023,,,,
R4:L8:I1+I2+I3+I8:T8,S03,torch_gpu,0.742105432000244,0,1,0.742105432000244,0.742105432000244
R4:L14:I1+I2+I3+I8:T8,S03,simulate_imu_prior,0.6790664650034159,,,,
R4:L14:I1+I2+I3+I8:T8,S03,cpu_golden,0.19913096199161373,,,,
R4:L14:I1+I2+I3+I8:T8,S03,torch_gpu,0.3467115530220326,0,1,0.3467115530220326,0.3467115530220326
