pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5831.058892419426,5830.0,1.058892419426229,1.058892419426229
A-C,12260.377162013203,12259.35037406484,1.0267879483635625,1.0267879483635625
A-D,8261.54549309404,8261.095022624433,0.45047046960644366,0.45047046960644366
A-E,1366.346300971175,1366.139507620164,0.20679335101090146,0.20679335101090146
A-F,6323.906585588798,6324.467775467776,-0.5611898789775296,0.5611898789775296
A-G,12258.58900272646,12260.447513812152,-1.8585110856929532,1.8585110856929532
A-H,9012.060290695521,9012.0,0.06029069552096189,0.06029069552096189
B-C,8370.00109021241,8369.331575477918,0.6695147344926227,0.6695147344926227
B-D,8336.76244163998,8338.110769230769,-1.3483275907892676,1.3483275907892676
B-E,6051.803095384524,6051.437743190661,0.36535219386223616,0.36535219386223616
B-F,1539.0657865563896,1541.0000000000002,-1.934213443610588,1.934213443610588
B-G,8459.470344991225,8457.857868020305,1.6124769709203974,1.6124769709203974
B-H,8905.118841947811,8906.0,-0.8811580521887663,0.8811580521887663
C-D,7002.333325970772,7001.433628318584,0.899697652188479,0.899697652188479
C-E,12532.15160858669,12533.0,-0.8483914133103099,0.8483914133103099
C-F,8349.129399104733,8350.0,-0.8706008952667617,0.8706008952667617
C-G,1523.3502761246714,1523.8950276243093,-0.5447514996378686,0.5447514996378686
C-H,6925.011458610917,6926.0,-0.9885413890833661,0.9885413890833661
D-E,8625.002705361296,8624.234850030605,0.7678553306905087,0.7678553306905087
D-F,8577.754610118072,8578.08,-0.32538988192754914,0.32538988192754914
D-G,7042.751134413136,7042.463013698632,0.28812071450465737,0.28812071450465737
D-H,1532.1868522728482,1533.0,-0.8131477271517724,0.8131477271517724
E-F,6214.8945332772555,6214.4600638977645,0.43446937949101994,0.43446937949101994
E-G,12366.387964525236,12366.91320754717,-0.5252430219334201,0.5252430219334201
E-H,9162.752795655146,9162.631004366813,0.12179128833304276,0.12179128833304276
F-G,8169.161900591329,8169.0,0.1619005913289584,0.1619005913289584
F-H,8889.41870193482,8888.404983265154,1.0137186696647404,1.0137186696647404
G-H,6661.283174361284,6660.5,0.7831743612841819,0.7831743612841819
