pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,5117.398712679216,5117.500000000001,-0.10128732078464964,0.10128732078464964
A-C,8105.36996188454,8102.499999999999,2.869961884541226,2.869961884541226
A-D,9591.620448859903,9592.180327868853,-0.5598790089497925,0.5598790089497925
A-E,1369.6451653367315,1371.6828240252898,-2.0376586885583947,2.0376586885583947
A-F,5176.171395641775,5178.0,-1.8286043582247657,1.8286043582247657
A-G,8119.492596963668,8120.000000000001,-0.5074030363330166,0.5074030363330166
A-H,9785.260140903189,9787.0,-1.739859096811415,1.739859096811415
B-C,7490.751991469434,7490.571065989849,0.18092547958531213,0.18092547958531213
B-D,12543.332090131189,12545.444615384615,-2.1125252534257015,2.1125252534257015
B-E,5279.7347680301655,5278.060550458716,1.6742175714498444,1.6742175714498444
B-F,1336.8033260556053,1335.9311163895488,0.8722096660565057,0.8722096660565057
B-G,7433.8802163575665,7431.999999999999,1.8802163575674058,1.8802163575674058
B-H,12644.71543449563,12645.447513812154,-0.7320793165235955,0.7320793165235955
C-D,7472.819817533701,7472.467775467777,0.3520420659242518,0.3520420659242518
C-E,8188.940571566542,8190.530275229358,-1.589703662816646,1.589703662816646
C-F,7579.604005179807,7581.0,-1.3959948201927546,1.3959948201927546
C-G,1382.0497629883976,1384.0,-1.9502370116024395,1.9502370116024395
C-H,7539.143997197877,7540.5,-1.35600280212293,1.35600280212293
D-E,9666.44938042026,9664.65015974441,1.7992206758499378,1.7992206758499378
D-F,12523.244763480787,12523.0,0.2447634807867871,0.2447634807867871
D-G,7719.914530049549,7719.39024390244,0.5242861471097058,0.5242861471097058
D-H,1480.903880034928,1481.0,-0.09611996507192089,0.09611996507192089
E-F,4983.002909211626,4982.53698630137,0.46592291025535815,0.46592291025535815
E-G,7972.543707808945,7973.543396226416,-0.9996884174706793,0.9996884174706793
E-H,9651.70113466156,9651.0,0.7011346615599905,0.7011346615599905
F-G,7279.559414512732,7280.000000000001,-0.4405854872693453,0.4405854872693453
F-H,12469.467475655816,12467.221538461537,2.2459371942786674,2.2459371942786674
G-H,7523.63766014413,7523.0,0.637660144129768,0.637660144129768
