row_spec,seed_id,stage,cache_key,wall_time_s,gpu_warmup,repeat_count,wall_time_min_s,wall_time_max_s
R4:L4:I7:T6,S00,load_imu_prior_cache,L4:I7,0.002522912996937521,,,,
R4:L4:I7:T6,S00,load_track_tensors_cache,L4:I7,7.900016498751938e-07,,,,
R4:L4:I7:T6,S00,torch_gpu,,0.6022130429992103,0,1,0.6022130429992103,0.6022130429992103
R4:L4:I7:T8,S00,torch_gpu,,0.3321411779979826,0,1,0.3321411779979826,0.3321411779979826
R4:L4:I8:T6,S00,load_imu_prior_cache,L4:I8,0.003434426998865092,,,,
R4:L4:I8:T6,S00,load_track_tensors_cache,L4:I8,1.0399999155197293e-06,,,,
R4:L4:I8:T6,S00,torch_gpu,,0.32816401699892594,0,1,0.32816401699892594,0.32816401699892594
R4:L4:I8:T8,S00,torch_gpu,,0.3137176439995528,0,1,0.3137176439995528,0.3137176439995528
R4:L4:I1+I3+I7:T6,S00,load_imu_prior_cache,L4:I1+I3+I7,0.0035207479995733593,,,,
R4:L4:I1+I3+I7:T6,S00,load_track_tensors_cache,L4:I1+I3+I7,6.599984772037715e-07,,,,
R4:L4:I1+I3+I7:T6,S00,torch_gpu,,0.20073833700007526,0,1,0.20073833700007526,0.20073833700007526
R4:L4:I1+I3+I7:T8,S00,torch_gpu,,0.10110580699983984,0,1,0.10110580699983984,0.10110580699983984
R4:L4:I1+I2+I3+I8:T6,S00,load_imu_prior_cache,L4:I1+I2+I3+I8,0.00395508899964625,,,,
R4:L4:I1+I2+I3+I8:T6,S00,load_track_tensors_cache,L4:I1+I2+I3+I8,7.300004654098302e-07,,,,
R4:L4:I1+I2+I3+I8:T6,S00,torch_gpu,,0.10115204699832248,0,1,0.10115204699832248,0.10115204699832248
R4:L4:I1+I2+I3+I8:T8,S00,torch_gpu,,0.1011829979979666,0,1,0.1011829979979666,0.1011829979979666
