sweep,conn_id,peer_name,tag_id,plan,pmode,solve_reason,quality_flag_percent,active_anchor_count,valid_anchor_count,rms_mm,max_mm,step_mm
62780,,BSDC91,,cal_roto,5,success,100,4,4,98,121,0
62781,,BSDC91,,cal_roto,5,success,100,4,4,150,211,0
62782,,BSDC91,,cal_roto,5,success,100,4,4,57,79,0
62783,,BSDC91,,cal_roto,5,success,100,4,4,46,57,0
62784,,BSDC91,,cal_roto,5,success,100,4,4,59,79,0
62785,,BSDC91,,cal_roto,5,success,100,4,4,101,108,0
62786,,BSDC91,,cal_roto,5,success,100,4,4,103,127,0
62787,,BSDC91,,cal_roto,5,success,100,4,4,52,72,0
62788,,BSDC91,,cal_roto,5,success,100,4,4,98,150,0
62789,,BSDC91,,cal_roto,5,success,100,4,4,45,66,0
62790,,BSDC91,,cal_roto,5,success,100,4,4,46,69,0
62791,,BSDC91,,cal_roto,5,success,100,4,4,55,85,0
62792,,BSDC91,,cal_roto,5,success,100,4,4,210,302,0
62793,,BSDC91,,cal_roto,5,success,100,4,4,154,179,0
62794,,BSDC91,,cal_roto,5,success,100,4,4,252,368,0
62795,,BSDC91,,cal_roto,5,success,100,4,4,65,71,0
62796,,BSDC91,,cal_roto,5,success,100,4,4,66,75,0
62797,,BSDC91,,cal_roto,5,success,100,4,4,89,109,0
62798,,BSDC91,,cal_roto,5,success,100,4,4,29,41,0
62799,,BSDC91,,cal_roto,5,success,100,4,4,3,4,0
62800,,BSDC91,,cal_roto,5,success,100,4,4,71,94,0
62801,,BSDC91,,cal_roto,5,success,100,4,4,83,108,0
62802,,BSDC91,,cal_roto,5,success,100,4,4,107,146,0
62803,,BSDC91,,cal_roto,5,success,100,4,4,21,25,0
62804,,BSDC91,,cal_roto,5,success,100,4,4,74,93,0
62805,,BSDC91,,cal_roto,5,success,100,4,4,120,156,0
62806,,BSDC91,,cal_roto,5,success,100,4,4,104,141,0
62807,,BSDC91,,cal_roto,5,success,100,4,4,101,134,0
62808,,BSDC91,,cal_roto,5,success,100,4,4,58,84,0
62809,,BSDC91,,cal_roto,5,success,100,4,4,62,93,0
62810,,BSDC91,,cal_roto,5,success,100,4,4,12,20,0
62811,,BSDC91,,cal_roto,5,success,100,4,4,33,54,0
62812,,BSDC91,,cal_roto,5,success,100,4,4,2,2,0
62813,,BSDC91,,cal_roto,5,success,100,4,4,122,167,0
62814,,BSDC91,,cal_roto,5,success,100,4,4,156,169,0
62815,,BSDC91,,cal_roto,5,success,100,4,4,137,150,0
62816,,BSDC91,,cal_roto,5,success,100,4,4,14,15,0
62817,,BSDC91,,cal_roto,5,success,100,4,4,38,47,0
62818,,BSDC91,,cal_roto,5,success,100,4,4,62,89,0
62819,,BSDC91,,cal_roto,5,success,100,4,4,117,135,0
62820,,BSDC91,,cal_roto,5,success,100,4,4,32,38,0
62821,,BSDC91,,cal_roto,5,success,100,4,4,142,179,0
62822,,BSDC91,,cal_roto,5,success,100,4,4,47,64,0
62823,,BSDC91,,cal_roto,5,success,100,4,4,59,76,0
62824,,BSDC91,,cal_roto,5,success,100,4,4,47,53,0
62825,,BSDC91,,cal_roto,5,success,100,4,4,113,163,0
62826,,BSDC91,,cal_roto,5,success,100,4,4,63,76,0
62827,,BSDC91,,cal_roto,5,success,100,4,4,94,126,0
