sweep,conn_id,peer_name,tag_id,anchor_id,status,raw_mm,filt_mm,quality_percent,ok_count,fail_count
61992,,BSDC91,,5,ok,2879,2879,100,10,0
61992,,BSDC91,,6,ok,2852,2852,40,4,6
61993,,BSDC91,,0,reject,2804,3692,27,3,8
61993,,BSDC91,,1,reject,3444,2916,90,10,1
61993,,BSDC91,,2,ok,2933,2933,100,11,0
61993,,BSDC91,,3,ok,2633,2633,90,10,1
61993,,BSDC91,,4,ok,3024,3024,90,10,1
61993,,BSDC91,,5,ok,3323,3323,100,11,0
61993,,BSDC91,,6,ok,2770,2770,45,5,6
61993,,BSDC91,,7,reject,2589,3675,45,5,6
61994,,BSDC91,,0,reject,2899,3692,25,3,9
61994,,BSDC91,,1,ok,3005,3005,91,11,1
61994,,BSDC91,,2,ok,2932,2932,100,12,0
61994,,BSDC91,,3,ok,2705,2705,91,11,1
61994,,BSDC91,,4,ok,2820,2820,91,11,1
61994,,BSDC91,,5,ok,3445,3445,100,12,0
61995,,BSDC91,,0,reject,3080,3692,23,3,10
61995,,BSDC91,,1,ok,3178,3178,92,12,1
61995,,BSDC91,,2,ok,2609,2609,100,13,0
61995,,BSDC91,,3,ok,2805,2805,92,12,1
61995,,BSDC91,,4,ok,2926,2926,92,12,1
61995,,BSDC91,,5,reject,2723,3445,92,12,1
61995,,BSDC91,,6,ok,2403,2403,53,7,6
61996,,BSDC91,,0,reject,3139,3692,21,3,11
61996,,BSDC91,,1,ok,2867,2867,92,13,1
61996,,BSDC91,,2,ok,2739,2739,100,14,0
61996,,BSDC91,,3,ok,2946,2946,92,13,1
61996,,BSDC91,,4,ok,2931,2931,92,13,1
61996,,BSDC91,,5,reject,2697,3445,85,12,2
61996,,BSDC91,,6,ok,2444,2444,57,8,6
61996,,BSDC91,,7,reject,2830,3675,35,5,9
61997,,BSDC91,,0,ok,3244,3244,26,4,11
61997,,BSDC91,,1,ok,2899,2899,93,14,1
61997,,BSDC91,,2,ok,2553,2553,100,15,0
61997,,BSDC91,,3,ok,3158,3158,93,14,1
61997,,BSDC91,,4,ok,3065,3065,93,14,1
61997,,BSDC91,,5,reject,2682,3445,80,12,3
61998,,BSDC91,,0,ok,3284,3284,31,5,11
61998,,BSDC91,,1,ok,2504,2504,93,15,1
61998,,BSDC91,,2,ok,2554,2554,100,16,0
61998,,BSDC91,,3,ok,3333,3333,93,15,1
61998,,BSDC91,,4,timeout,0,3065,87,14,2
61998,,BSDC91,,5,reject,2368,3445,75,12,4
61998,,BSDC91,,6,reject,2352,2875,56,9,7
61999,,BSDC91,,1,ok,2415,2415,94,16,1
61999,,BSDC91,,2,ok,2637,2637,100,17,0
62000,,BSDC91,,1,ok,2390,2390,94,17,1
62000,,BSDC91,,2,ok,2741,2741,100,18,0
62000,,BSDC91,,4,ok,3180,3180,88,16,2
62000,,BSDC91,,5,ok,2145,2145,77,14,4
62001,,BSDC91,,1,ok,2141,2141,94,18,1
62001,,BSDC91,,2,ok,2751,2751,100,19,0
62001,,BSDC91,,4,ok,3169,3169,89,17,2
62002,,BSDC91,,1,ok,2054,2054,95,19,1
62002,,BSDC91,,2,ok,2776,2776,100,20,0
62003,,BSDC91,,1,ok,1931,1931,95,20,1
62003,,BSDC91,,2,ok,2885,2885,100,21,0
62003,,BSDC91,,4,ok,3029,3029,90,19,2
62003,,BSDC91,,5,ok,1872,1872,80,17,4
62004,,BSDC91,,1,ok,1807,1807,95,21,1
62004,,BSDC91,,2,ok,3002,3002,100,22,0
62004,,BSDC91,,5,ok,1799,1799,81,18,4
62005,,BSDC91,,1,ok,1872,1872,95,22,1
62005,,BSDC91,,2,ok,3326,3326,100,23,0
62006,,BSDC91,,1,ok,2180,2180,95,23,1
62006,,BSDC91,,2,ok,3083,3083,100,24,0
62006,,BSDC91,,4,ok,3194,3194,91,22,2
62006,,BSDC91,,5,ok,2166,2166,83,20,4
62007,,BSDC91,,1,ok,2153,2153,96,24,1
62007,,BSDC91,,2,ok,3100,3100,100,25,0
62007,,BSDC91,,4,ok,3037,3037,92,23,2
62008,,BSDC91,,1,ok,2257,2257,96,25,1
62008,,BSDC91,,2,ok,3104,3104,100,26,0
62009,,BSDC91,,2,ok,3055,3055,100,27,0
62009,,BSDC91,,1,ok,2185,2185,96,26,1
62009,,BSDC91,,4,ok,2639,2639,92,25,2
62009,,BSDC91,,5,ok,2492,2492,85,23,4
62010,,BSDC91,,1,ok,2433,2433,96,27,1
62010,,BSDC91,,2,ok,3167,3167,100,28,0
62010,,BSDC91,,4,ok,2466,2466,92,26,2
62011,,BSDC91,,1,ok,2723,2723,96,28,1
62011,,BSDC91,,2,ok,3104,3104,100,29,0
62012,,BSDC91,,1,ok,2705,2705,96,29,1
62012,,BSDC91,,2,ok,3037,3037,100,30,0
62012,,BSDC91,,4,ok,2633,2633,93,28,2
62012,,BSDC91,,5,ok,2802,2802,86,26,4
62013,,BSDC91,,1,ok,2822,2822,96,30,1
62013,,BSDC91,,2,ok,2986,2986,100,31,0
62013,,BSDC91,,4,ok,2623,2623,93,29,2
62014,,BSDC91,,1,ok,2939,2939,96,31,1
62014,,BSDC91,,2,ok,3035,3035,100,32,0
62015,,BSDC91,,1,ok,3237,3237,100,32,1
62015,,BSDC91,,2,ok,2860,2860,100,33,0
62015,,BSDC91,,4,ok,2776,2776,94,31,2
62015,,BSDC91,,5,ok,3542,3542,88,29,4
62016,,BSDC91,,1,ok,3006,3006,100,33,1
62016,,BSDC91,,2,ok,2971,2971,100,34,0
62016,,BSDC91,,4,ok,2778,2778,94,32,2
62017,,BSDC91,,1,ok,3109,3109,100,34,1
62017,,BSDC91,,2,ok,2621,2621,100,35,0
62018,,BSDC91,,1,ok,2830,2830,100,35,1
62018,,BSDC91,,2,ok,2724,2724,100,36,0
62018,,BSDC91,,4,ok,2925,2925,95,34,2
62018,,BSDC91,,5,ok,2724,2724,90,32,4
62019,,BSDC91,,1,ok,2800,2800,100,36,1
62019,,BSDC91,,2,ok,2545,2545,100,37,0
62019,,BSDC91,,4,ok,3060,3060,95,35,2
62020,,BSDC91,,1,ok,2475,2475,100,37,1
62020,,BSDC91,,2,ok,2623,2623,100,38,0
62021,,BSDC91,,1,ok,2358,2358,100,38,1
62021,,BSDC91,,2,ok,2741,2741,100,39,0
62021,,BSDC91,,4,ok,3315,3315,95,37,2
62021,,BSDC91,,5,ok,2078,2078,91,35,4
62022,,BSDC91,,1,ok,2095,2095,100,39,1
62022,,BSDC91,,2,ok,2865,2865,100,40,0
62022,,BSDC91,,4,ok,3686,3686,95,38,2
62023,,BSDC91,,1,ok,1987,1987,100,40,1
62023,,BSDC91,,2,ok,2802,2802,100,41,0
62024,,BSDC91,,1,ok,1804,1804,100,41,1
62024,,BSDC91,,2,ok,2987,2987,100,42,0
62024,,BSDC91,,4,ok,3006,3006,96,40,2
62024,,BSDC91,,5,ok,1678,1678,92,38,4
62025,,BSDC91,,1,ok,1821,1821,100,42,1
62025,,BSDC91,,2,ok,3210,3210,100,43,0
62025,,BSDC91,,4,ok,3010,3010,96,41,2
62026,,BSDC91,,1,ok,2087,2087,100,43,1
62026,,BSDC91,,2,ok,3090,3090,100,44,0
62027,,BSDC91,,1,ok,2360,2360,100,44,1
62027,,BSDC91,,2,ok,3669,3669,100,45,0
62027,,BSDC91,,4,ok,2749,2749,96,43,2
62027,,BSDC91,,5,ok,2523,2523,93,41,4
62028,,BSDC91,,1,ok,2153,2153,100,45,1
62028,,BSDC91,,2,ok,2967,2967,100,46,0
62028,,BSDC91,,5,ok,2427,2427,93,42,4
62029,,BSDC91,,1,ok,2343,2343,100,46,1
62029,,BSDC91,,2,ok,3093,3093,100,47,0
62030,,BSDC91,,1,ok,2549,2549,100,47,1
62030,,BSDC91,,2,ok,3134,3134,100,48,0
62030,,BSDC91,,4,ok,2548,2548,96,46,2
62030,,BSDC91,,5,ok,2524,2524,93,44,4
62031,,BSDC91,,1,ok,2633,2633,100,48,1
62031,,BSDC91,,2,ok,3107,3107,100,49,0
62031,,BSDC91,,4,ok,2456,2456,100,47,2
62032,,BSDC91,,1,ok,2759,2759,100,49,1
62032,,BSDC91,,2,ok,2927,2927,100,50,0
62033,,BSDC91,,2,ok,3008,3008,100,51,0
62033,,BSDC91,,1,ok,2883,2883,100,50,1
62033,,BSDC91,,4,ok,2610,2610,100,49,2
62033,,BSDC91,,5,ok,2870,2870,94,47,4
62034,,BSDC91,,1,ok,3155,3155,100,51,1
62034,,BSDC91,,2,ok,3033,3033,100,52,0
62034,,BSDC91,,4,ok,2987,2987,100,50,2
62035,,BSDC91,,1,ok,2997,2997,100,52,1
62035,,BSDC91,,2,ok,2937,2937,100,53,0
62036,,BSDC91,,1,ok,3297,3297,100,53,1
62036,,BSDC91,,2,ok,2760,2760,100,54,0
62036,,BSDC91,,4,ok,2924,2924,100,52,2
62036,,BSDC91,,5,ok,3161,3161,95,50,4
62037,,BSDC91,,1,ok,2895,2895,100,54,1
62037,,BSDC91,,2,ok,2795,2795,100,55,0
62037,,BSDC91,,4,ok,2909,2909,100,53,2
62038,,BSDC91,,1,ok,2987,2987,100,55,1
62038,,BSDC91,,2,ok,2569,2569,100,56,0
62039,,BSDC91,,1,ok,2508,2508,100,56,1
62039,,BSDC91,,2,ok,2608,2608,100,57,0
62039,,BSDC91,,4,ok,3330,3330,100,55,2
62039,,BSDC91,,5,ok,2342,2342,96,53,4
62040,,BSDC91,,1,ok,2411,2411,100,57,1
62040,,BSDC91,,2,ok,2659,2659,100,58,0
62040,,BSDC91,,4,ok,3233,3233,100,56,2
62041,,BSDC91,,1,ok,2120,2120,100,58,1
62041,,BSDC91,,2,ok,2740,2740,100,59,0
62042,,BSDC91,,1,ok,1990,1990,100,59,1
62042,,BSDC91,,2,ok,2747,2747,100,60,0
62042,,BSDC91,,4,ok,3047,3047,100,58,2
62042,,BSDC91,,5,ok,1889,1889,96,56,4
62043,,BSDC91,,1,ok,1819,1819,100,60,1
62043,,BSDC91,,2,ok,3004,3004,100,61,0
62043,,BSDC91,,4,ok,3012,3012,100,59,2
62044,,BSDC91,,1,ok,1895,1895,100,61,1
62044,,BSDC91,,2,ok,3022,3022,100,62,0
62045,,BSDC91,,1,ok,1958,1958,100,62,1
62045,,BSDC91,,2,ok,3065,3065,100,63,0
62045,,BSDC91,,4,ok,3126,3126,100,61,2
62045,,BSDC91,,5,ok,2232,2232,96,59,4
62046,,BSDC91,,1,ok,2274,2274,100,63,1
62046,,BSDC91,,2,ok,3099,3099,100,64,0
62046,,BSDC91,,4,ok,2847,2847,100,62,2
62047,,BSDC91,,1,ok,2066,2066,100,64,1
62047,,BSDC91,,2,ok,2994,2994,100,65,0
62048,,BSDC91,,1,ok,2371,2371,100,65,1
62048,,BSDC91,,2,ok,3060,3060,100,66,0
62048,,BSDC91,,4,ok,2544,2544,100,64,2
62048,,BSDC91,,5,ok,2563,2563,100,62,4
62049,,BSDC91,,1,ok,2460,2460,100,66,1
62049,,BSDC91,,2,ok,3115,3115,100,67,0
62049,,BSDC91,,4,ok,2605,2605,100,65,2
62050,,BSDC91,,1,ok,2602,2602,100,67,1
62050,,BSDC91,,2,ok,3100,3100,100,68,0
62051,,BSDC91,,1,ok,2747,2747,100,68,1
62051,,BSDC91,,2,ok,2928,2928,100,69,0
62051,,BSDC91,,4,ok,2603,2603,100,67,2
62051,,BSDC91,,5,ok,2794,2794,100,65,4
62052,,BSDC91,,1,ok,2880,2880,100,69,1
62052,,BSDC91,,2,ok,3010,3010,100,70,0
62052,,BSDC91,,5,ok,2884,2884,100,66,4
62053,,BSDC91,,1,ok,3164,3164,100,70,1
62053,,BSDC91,,2,ok,3074,3074,100,71,0
62054,,BSDC91,,1,ok,3002,3002,100,71,1
62054,,BSDC91,,2,ok,2960,2960,100,72,0
62054,,BSDC91,,4,ok,2875,2875,100,70,2
62054,,BSDC91,,5,ok,3576,3576,100,68,4
62055,,BSDC91,,1,ok,3187,3187,100,72,1
62055,,BSDC91,,2,ok,2772,2772,100,73,0
62055,,BSDC91,,4,ok,2829,2829,100,71,2
62056,,BSDC91,,1,ok,2927,2927,100,73,1
62056,,BSDC91,,2,ok,2697,2697,100,74,0
62057,,BSDC91,,2,ok,2650,2650,100,75,0
62057,,BSDC91,,1,ok,2957,2957,100,74,1
62057,,BSDC91,,4,ok,3074,3074,100,73,2
62057,,BSDC91,,5,ok,2762,2762,100,71,4
62058,,BSDC91,,1,ok,2559,2559,100,75,1
62058,,BSDC91,,2,ok,2596,2596,100,76,0
62058,,BSDC91,,4,ok,3148,3148,100,74,2
62059,,BSDC91,,1,ok,2493,2493,100,76,1
62059,,BSDC91,,2,ok,2628,2628,100,77,0
62060,,BSDC91,,1,ok,2143,2143,100,77,1
62060,,BSDC91,,2,ok,2811,2811,100,78,0
62060,,BSDC91,,4,ok,3344,3344,100,76,2
62060,,BSDC91,,5,ok,1970,1970,100,74,4
62061,,BSDC91,,1,ok,2004,2004,100,78,1
62061,,BSDC91,,2,ok,2800,2800,100,79,0
62061,,BSDC91,,4,ok,2966,2966,100,77,2
62062,,BSDC91,,1,ok,1832,1832,100,79,1
62062,,BSDC91,,2,ok,2971,2971,100,80,0
62063,,BSDC91,,1,ok,1904,1904,100,80,1
62063,,BSDC91,,2,ok,3223,3223,100,81,0
62063,,BSDC91,,4,ok,2961,2961,100,79,2
62063,,BSDC91,,5,ok,1960,1960,100,77,4
62064,,BSDC91,,1,ok,2140,2140,100,81,1
62064,,BSDC91,,2,ok,3162,3162,100,82,0
62064,,BSDC91,,4,ok,2990,2990,100,80,2
62065,,BSDC91,,1,ok,2539,2539,100,82,1
62065,,BSDC91,,2,ok,3369,3369,100,83,0
62066,,BSDC91,,1,ok,2505,2505,100,83,1
62066,,BSDC91,,2,ok,2958,2958,100,84,0
62066,,BSDC91,,4,ok,2704,2704,100,82,2
62066,,BSDC91,,5,ok,2464,2464,100,80,4
62067,,BSDC91,,1,ok,2283,2283,100,84,1
62067,,BSDC91,,2,ok,3080,3080,100,85,0
62067,,BSDC91,,4,ok,2701,2701,100,83,2
62068,,BSDC91,,1,ok,2480,2480,100,85,1
62068,,BSDC91,,2,ok,3125,3125,100,86,0
62069,,BSDC91,,1,ok,2698,2698,100,86,1
62069,,BSDC91,,2,ok,3110,3110,100,87,0
62069,,BSDC91,,4,ok,2447,2447,100,85,2
62069,,BSDC91,,5,ok,2651,2651,100,83,4
62070,,BSDC91,,1,ok,2727,2727,100,87,1
62070,,BSDC91,,2,ok,2970,2970,100,88,0
62070,,BSDC91,,4,ok,2551,2551,100,86,2
62071,,BSDC91,,1,ok,2819,2819,100,88,1
62071,,BSDC91,,2,ok,3050,3050,100,89,0
62072,,BSDC91,,1,ok,3123,3123,100,89,1
62072,,BSDC91,,2,ok,2998,2998,100,90,0
62072,,BSDC91,,4,ok,2822,2822,100,88,2
62072,,BSDC91,,5,ok,3178,3178,100,86,4
62073,,BSDC91,,1,timeout,0,3123,96,89,2
62073,,BSDC91,,2,ok,2950,2950,100,91,0
62073,,BSDC91,,4,ok,2821,2821,100,89,2
62074,,BSDC91,,1,ok,3092,3092,96,90,2
62074,,BSDC91,,2,ok,2851,2851,100,92,0
62075,,BSDC91,,1,ok,3604,3604,96,91,2
62075,,BSDC91,,2,ok,2757,2757,100,93,0
62075,,BSDC91,,4,ok,2905,2905,100,91,2
62075,,BSDC91,,5,ok,3221,3221,100,89,4
62076,,BSDC91,,1,ok,2935,2935,96,92,2
62076,,BSDC91,,2,ok,2731,2731,100,94,0
62076,,BSDC91,,5,ok,2745,2745,100,90,4
62077,,BSDC91,,1,ok,2914,2914,96,93,2
62077,,BSDC91,,2,ok,2649,2649,100,95,0
62078,,BSDC91,,1,ok,2599,2599,96,94,2
62078,,BSDC91,,2,ok,2587,2587,100,96,0
62078,,BSDC91,,4,ok,3114,3114,100,94,2
62078,,BSDC91,,5,ok,2398,2398,100,92,4
62079,,BSDC91,,1,ok,2505,2505,100,95,2
62079,,BSDC91,,2,ok,2621,2621,100,97,0
62079,,BSDC91,,4,ok,3257,3257,100,95,2
62080,,BSDC91,,1,ok,2187,2187,100,96,2
62080,,BSDC91,,2,ok,2800,2800,100,98,0
62081,,BSDC91,,2,ok,2739,2739,100,99,0
62081,,BSDC91,,1,ok,2023,2023,100,97,2
62081,,BSDC91,,4,ok,2971,2971,100,97,2
62081,,BSDC91,,5,ok,1896,1896,100,95,4
62082,,BSDC91,,1,ok,1930,1930,100,98,2
62082,,BSDC91,,2,ok,2834,2834,100,100,0
62082,,BSDC91,,4,ok,3065,3065,100,98,2
62083,,BSDC91,,1,ok,1828,1828,100,99,2
62083,,BSDC91,,2,ok,3018,3018,100,101,0
62084,,BSDC91,,1,ok,2087,2087,100,100,2
62084,,BSDC91,,2,ok,3570,3570,100,102,0
62084,,BSDC91,,4,ok,3701,3701,100,100,2
62084,,BSDC91,,5,ok,2184,2184,100,98,4
62085,,BSDC91,,1,ok,2551,2551,100,101,2
62085,,BSDC91,,2,ok,3153,3153,100,103,0
62085,,BSDC91,,4,ok,2908,2908,100,101,2
62086,,BSDC91,,1,ok,2271,2271,100,102,2
62086,,BSDC91,,2,ok,3166,3166,100,104,0
62087,,BSDC91,,1,ok,2144,2144,100,103,2
62087,,BSDC91,,2,ok,3008,3008,100,105,0
62087,,BSDC91,,4,ok,2729,2729,100,103,2
62087,,BSDC91,,5,ok,2489,2489,100,101,4
62088,,BSDC91,,1,ok,2361,2361,100,104,2
62088,,BSDC91,,2,ok,3133,3133,100,106,0
62088,,BSDC91,,4,ok,2559,2559,100,104,2
62089,,BSDC91,,1,ok,2601,2601,100,105,2
62089,,BSDC91,,2,ok,3085,3085,100,107,0
62090,,BSDC91,,1,ok,2667,2667,100,106,2
62090,,BSDC91,,2,ok,3091,3091,100,108,0
62090,,BSDC91,,4,ok,2476,2476,100,106,2
62090,,BSDC91,,5,ok,2761,2761,100,104,4
62091,,BSDC91,,1,ok,2791,2791,100,107,2
62091,,BSDC91,,2,ok,2979,2979,100,109,0
62091,,BSDC91,,4,ok,2454,2454,100,107,2
62092,,BSDC91,,1,ok,2922,2922,100,108,2
62092,,BSDC91,,2,ok,2970,2970,100,110,0
62093,,BSDC91,,1,ok,3390,3390,100,109,2
62093,,BSDC91,,2,ok,2818,2818,100,111,0
62093,,BSDC91,,4,ok,2777,2777,100,109,2
62093,,BSDC91,,5,ok,3575,3575,100,107,4
62094,,BSDC91,,1,ok,2975,2975,100,110,2
62094,,BSDC91,,2,ok,2859,2859,100,112,0
62094,,BSDC91,,4,ok,2815,2815,100,110,2
62095,,BSDC91,,1,ok,3236,3236,100,111,2
62095,,BSDC91,,2,ok,2633,2633,100,113,0
62096,,BSDC91,,1,ok,2887,2887,100,112,2
62096,,BSDC91,,2,ok,2761,2761,100,114,0
62096,,BSDC91,,4,ok,2900,2900,100,112,2
62096,,BSDC91,,5,ok,2756,2756,100,110,4
62097,,BSDC91,,1,ok,2823,2823,100,113,2
62097,,BSDC91,,2,ok,2566,2566,100,115,0
62097,,BSDC91,,4,ok,2981,2981,100,113,2
62098,,BSDC91,,1,ok,2506,2506,100,114,2
62098,,BSDC91,,2,ok,2620,2620,100,116,0
62099,,BSDC91,,1,ok,2404,2404,100,115,2
62099,,BSDC91,,2,ok,2654,2654,100,117,0
62099,,BSDC91,,4,ok,3260,3260,100,115,2
62099,,BSDC91,,5,ok,2133,2133,100,113,4
62100,,BSDC91,,1,ok,2120,2120,100,116,2
62100,,BSDC91,,2,ok,2834,2834,100,118,0
62100,,BSDC91,,5,ok,1981,1981,100,114,4
62101,,BSDC91,,1,ok,2037,2037,100,117,2
62101,,BSDC91,,2,ok,2811,2811,100,119,0
62102,,BSDC91,,1,ok,1817,1817,100,118,2
62102,,BSDC91,,2,ok,3005,3005,100,120,0
62102,,BSDC91,,4,ok,2982,2982,100,118,2
62102,,BSDC91,,5,ok,2095,2095,100,116,4
62103,,BSDC91,,1,ok,1940,1940,100,119,2
62103,,BSDC91,,2,ok,3275,3275,100,121,0
62103,,BSDC91,,4,ok,3148,3148,100,119,2
62104,,BSDC91,,1,ok,2153,2153,100,120,2
62104,,BSDC91,,2,ok,3128,3128,100,122,0
62105,,BSDC91,,2,ok,3172,3172,100,123,0
62105,,BSDC91,,1,ok,2291,2291,100,121,2
62105,,BSDC91,,4,ok,3146,3146,100,121,2
62105,,BSDC91,,5,ok,2493,2493,100,119,4
62106,,BSDC91,,1,ok,2179,2179,100,122,2
62106,,BSDC91,,2,ok,2965,2965,100,124,0
62106,,BSDC91,,4,ok,2681,2681,100,122,2
62107,,BSDC91,,1,ok,2356,2356,100,123,2
62107,,BSDC91,,2,ok,3086,3086,100,125,0
62108,,BSDC91,,1,ok,2478,2478,100,124,2
62108,,BSDC91,,2,ok,3102,3102,100,126,0
62108,,BSDC91,,4,ok,2583,2583,100,124,2
62108,,BSDC91,,5,ok,2555,2555,100,122,4
62109,,BSDC91,,1,ok,2631,2631,100,125,2
62109,,BSDC91,,2,ok,3135,3135,100,127,0
62109,,BSDC91,,4,ok,2428,2428,100,125,2
62110,,BSDC91,,1,ok,2758,2758,100,126,2
62110,,BSDC91,,2,ok,3038,3038,100,128,0
62111,,BSDC91,,1,ok,2882,2882,100,127,2
62111,,BSDC91,,2,ok,3022,3022,100,129,0
62111,,BSDC91,,4,ok,2925,2925,100,127,2
62111,,BSDC91,,5,ok,2917,2917,100,125,4
62112,,BSDC91,,1,ok,3518,3518,100,128,2
62112,,BSDC91,,2,ok,2855,2855,100,130,0
62112,,BSDC91,,4,ok,2966,2966,100,128,2
62113,,BSDC91,,1,ok,3156,3156,100,129,2
62113,,BSDC91,,2,ok,2860,2860,100,131,0
62114,,BSDC91,,1,ok,3276,3276,100,130,2
62114,,BSDC91,,2,ok,2769,2769,100,132,0
62114,,BSDC91,,4,ok,2882,2882,100,130,2
62114,,BSDC91,,5,ok,2722,2722,100,128,4
62115,,BSDC91,,1,ok,2867,2867,100,131,2
62115,,BSDC91,,2,ok,2741,2741,100,133,0
62115,,BSDC91,,4,ok,2896,2896,100,131,2
62116,,BSDC91,,1,ok,2961,2961,100,132,2
62116,,BSDC91,,2,ok,2626,2626,100,134,0
62117,,BSDC91,,1,ok,2683,2683,100,133,2
62117,,BSDC91,,2,ok,2591,2591,100,135,0
62117,,BSDC91,,4,ok,3130,3130,100,133,2
62117,,BSDC91,,5,ok,2476,2476,100,131,4
62118,,BSDC91,,1,ok,2454,2454,100,134,2
62118,,BSDC91,,2,ok,2594,2594,100,136,0
62118,,BSDC91,,4,ok,3248,3248,100,134,2
62119,,BSDC91,,1,ok,2294,2294,100,135,2
62119,,BSDC91,,2,ok,2712,2712,100,137,0
62120,,BSDC91,,1,ok,2094,2094,100,136,2
62120,,BSDC91,,2,ok,2808,2808,100,138,0
62120,,BSDC91,,4,ok,2961,2961,100,136,2
62120,,BSDC91,,5,ok,1886,1886,100,134,4
62121,,BSDC91,,1,ok,1946,1946,100,137,2
62121,,BSDC91,,2,ok,2795,2795,100,139,0
62121,,BSDC91,,4,ok,3007,3007,100,137,2
62122,,BSDC91,,1,ok,1859,1859,100,138,2
62122,,BSDC91,,2,ok,3034,3034,100,140,0
62123,,BSDC91,,1,ok,1902,1902,100,139,2
62123,,BSDC91,,2,ok,3047,3047,100,141,0
62123,,BSDC91,,4,ok,3351,3351,100,139,2
62123,,BSDC91,,5,ok,2263,2263,100,137,4
62124,,BSDC91,,1,ok,1965,1965,100,140,2
62124,,BSDC91,,2,ok,3036,3036,100,142,0
62124,,BSDC91,,5,ok,2202,2202,100,138,4
62125,,BSDC91,,1,ok,2244,2244,100,141,2
62125,,BSDC91,,2,ok,3032,3032,100,143,0
62126,,BSDC91,,1,ok,2193,2193,100,142,2
62126,,BSDC91,,2,ok,3000,3000,100,144,0
62126,,BSDC91,,4,ok,2808,2808,100,142,2
62126,,BSDC91,,5,ok,2454,2454,100,140,4
62127,,BSDC91,,1,ok,2288,2288,100,143,2
62127,,BSDC91,,2,ok,3127,3127,100,145,0
62127,,BSDC91,,4,ok,2567,2567,100,143,2
62128,,BSDC91,,1,ok,2528,2528,100,144,2
62128,,BSDC91,,2,ok,3111,3111,100,146,0
62129,,BSDC91,,2,ok,3114,3114,100,147,0
62129,,BSDC91,,1,ok,2727,2727,100,145,2
62129,,BSDC91,,4,ok,2451,2451,100,145,2
62129,,BSDC91,,5,ok,2707,2707,100,143,4
62130,,BSDC91,,1,ok,2812,2812,100,146,2
62130,,BSDC91,,2,ok,3015,3015,100,148,0
62130,,BSDC91,,4,ok,2693,2693,100,146,2
62131,,BSDC91,,1,ok,2933,2933,100,147,2
62131,,BSDC91,,2,ok,3016,3016,100,149,0
62132,,BSDC91,,1,ok,3447,3447,100,148,2
