host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,anchor_id,raw_mm,range_mm,quality_percent,valid,status,quality_flag_percent,first_to_last_us,frame_us,poll_count
0.024522,1777923820.991034,614,,BSF66F,,f,0,0,3219,3219,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,1,2888,2888,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,2,2996,2996,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,3,3400,3400,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,4,2876,2876,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,5,2462,2462,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,6,2395,2395,100,1,O,100,0,640,8
0.024522,1777923820.991034,614,,BSF66F,,f,0,7,0,2973,50,0,T,100,0,640,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,0,3253,3253,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,1,2884,2884,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,2,2949,2949,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,3,3372,3372,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,4,2876,2876,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,5,2472,2472,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,6,2365,2365,100,1,O,94,0,671,8
0.027794,1777923820.994306,615,,BSF66F,,f,0,7,2983,2983,57,1,O,94,0,671,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,0,3211,3211,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,1,2896,2896,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,2,2951,2951,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,3,3401,3401,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,4,2890,2890,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,5,2419,2419,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,6,2427,2427,100,1,O,100,0,640,8
0.232211,1777923821.198723,616,,BSF66F,,f,0,7,0,2983,50,0,T,100,0,640,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,0,3183,3183,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,1,2876,2876,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,2,2982,2982,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,3,3231,3231,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,4,2896,2896,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,5,2453,2453,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,6,2453,2453,100,1,O,94,0,671,8
0.315957,1777923821.282469,617,,BSF66F,,f,0,7,2936,2936,55,1,O,94,0,671,8
0.319281,1777923821.285793,618,,BSF66F,,f,0,0,3246,3246,100,1,O,95,0,671,8
