pair,pred_mm,fused_mm,err_mm,abs_err_mm
A-B,3202.6322898416975,3203.19175257732,-0.5594627356226738,0.5594627356226738
A-C,3596.7172732169684,3596.5,0.21727321696835133,0.21727321696835133
A-D,4073.849425924413,4073.59900990099,0.25041602342298575,0.25041602342298575
A-E,1525.6300875875456,1525.5663716814158,0.06371590612980071,0.06371590612980071
A-F,3446.69154029098,3446.5,0.19154029097990133,0.19154029097990133
A-G,3704.1966015275852,3704.0,0.19660152758524418,0.19660152758524418
A-H,4090.366748665115,4090.9999999999995,-0.6332513348843349,0.6332513348843349
B-C,3201.4735532500317,3201.7771918259723,-0.30363857594056753,0.30363857594056753
B-D,6092.658825138574,6092.52700729927,0.13181783930394886,0.13181783930394886
B-E,3794.145867159423,3793.532224532225,0.6136426271978053,0.6136426271978053
B-F,1337.2513562303363,1337.5764705882352,-0.3251143578988831,0.3251143578988831
B-G,3365.7941839594027,3365.576470588235,0.21771337116751965,0.21771337116751965
B-H,6165.123204675288,6165.209944751381,-0.08674007609261025,0.08674007609261025
C-D,3705.5710649632615,3706.397647058823,-0.8265820955616618,0.8265820955616618
C-E,4096.879607014033,4096.75,0.12960701403335406,0.12960701403335406
C-F,3733.916701424101,3734.0,-0.08329857589887979,0.08329857589887979
C-G,1457.787732127068,1457.9999999999998,-0.2122678729317613,0.2122678729317613
C-H,3999.9869825660976,3999.4714518760197,0.5155306900778669,0.5155306900778669
D-E,4332.5338004734085,4333.439004149377,-0.9052036759685507,0.9052036759685507
D-F,6432.303903360806,6431.368995633188,0.9349077276174285,0.9349077276174285
D-G,4011.2152607733833,4011.0,0.21526077338330651,0.21526077338330651
D-H,1452.0624410509145,1452.0,0.062441050914458174,0.062441050914458174
E-F,3475.7325535762006,3476.53698630137,-0.8044327251691357,0.8044327251691357
E-G,3632.1392669965676,3632.0,0.139266996567585,0.139266996567585
E-H,3814.3526443248375,3813.7952941176472,0.5573502071902112,0.5573502071902112
F-G,3338.999402217294,3339.543396226415,-0.5439940091209792,0.5439940091209792
F-H,6196.183159294272,6196.000000000001,0.18315929427080846,0.18315929427080846
G-H,3760.0168903111917,3760.532224532225,-0.5153342210332994,0.5153342210332994
