host_elapsed_s,host_epoch_s,sweep,conn_id,peer_name,tag_id,plan,pmode,quality_flag_percent,targets,statuses,qualities
0.031029,1777158551.33408,2325,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
0.261658,1777158551.564709,2326,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
0.411768,1777158551.714819,2327,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
0.644281,1777158551.947332,2328,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
0.8016,1777158552.104651,2329,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1.079361,1777158552.382412,2330,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1.208736,1777158552.511787,2331,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1.469285,1777158552.772336,2332,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
1.619216,1777158552.922267,2333,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
1.85428,1777158553.15733,2334,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2.009325,1777158553.312375,2335,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
2.240638,1777158553.543688,2336,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2.426825,1777158553.729875,2337,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
2.528537,1777158553.831587,60410,,BS2DCE,,cal_roto,5,94,"A,C,E,G","ok,ok,ok,ok","76,100,100,100"
2.646995,1777158553.950045,2338,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
2.661709,1777158553.964759,60411,,BS2DCE,,cal_roto,5,94,"C,A,E,G","ok,ok,ok,ok","100,78,100,100"
2.804353,1777158554.107404,2339,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
2.886842,1777158554.189892,60412,,BS2DCE,,cal_roto,5,95,"C,A,E,G","ok,ok,ok,ok","100,80,100,100"
2.903414,1777158554.206464,63813,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,100,100,93"
3.046026,1777158554.349077,60413,,BS2DCE,,cal_roto,5,95,"A,C,E,G","ok,ok,ok,ok","81,100,100,100"
3.06162,1777158554.364671,2340,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
3.104132,1777158554.407183,63814,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,100,100,94"
3.247006,1777158554.550057,60414,,BS2DCE,,cal_roto,5,95,"A,C,E,G","ok,ok,ok,ok","82,100,100,100"
3.269281,1777158554.572332,2341,,BSF66F,,cal_static,4,100,"E,F,G,H","ok,ok,ok,ok","100,100,100,100"
3.306798,1777158554.609848,63815,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,100,100,94"
3.449764,1777158554.752815,2342,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
3.457094,1777158554.760145,60415,,BS2DCE,,cal_roto,5,95,"A,C,G,E","ok,ok,ok,ok","83,100,100,100"
3.51656,1777158554.81961,63816,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,100,100,94"
3.63116,1777158554.93421,2343,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,timeout","100,100,100,92"
3.659323,1777158554.962373,60416,,BS2DCE,,cal_roto,5,96,"A,C,G,E","ok,ok,ok,ok","84,100,100,100"
3.747165,1777158555.050216,63817,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","100,100,100,95"
3.859793,1777158555.162844,2344,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
3.86924,1777158555.17229,60417,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","85,100,100,100"
3.899472,1777158555.202522,63818,,BSDC91,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","100,100,95,100"
4.011734,1777158555.314784,2345,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,93"
4.058662,1777158555.361713,63819,,BSDC91,,cal_roto,5,97,"A,C,G,E","timeout,ok,ok,ok","95,100,95,100"
4.07178,1777158555.374831,60418,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","85,100,100,100"
4.184309,1777158555.48736,63820,,BSDC91,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","95,100,100,95"
4.246279,1777158555.54933,2346,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
4.253777,1777158555.556827,60419,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,ok","100,86,100,100"
4.342165,1777158555.645216,63821,,BSDC91,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","95,100,100,95"
4.401664,1777158555.704715,2347,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,93"
4.463676,1777158555.766727,60420,,BS2DCE,,cal_roto,5,96,"C,A,E,G","ok,ok,ok,ok","100,86,100,100"
4.493473,1777158555.796523,63822,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,96,100,96"
4.679389,1777158555.982439,2348,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
4.686958,1777158555.990008,60421,,BS2DCE,,cal_roto,5,96,"A,C,E,G","ok,ok,ok,ok","87,100,100,100"
4.701636,1777158556.004686,63823,,BSDC91,,cal_roto,5,98,"C,A,E,G","ok,ok,ok,ok","100,96,100,96"
4.809413,1777158556.112464,2349,,BSF66F,,cal_static,4,98,"E,F,G,H","ok,ok,ok,ok","100,100,100,94"
4.845998,1777158556.149048,60422,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","88,100,100,100"
4.902207,1777158556.205258,63824,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","96,100,100,96"
5.047003,1777158556.350053,60423,,BS2DCE,,cal_roto,5,97,"A,C,G,E","ok,ok,ok,ok","88,100,100,100"
5.069407,1777158556.372458,2350,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
5.109187,1777158556.412238,63825,,BSDC91,,cal_roto,5,98,"A,C,E,G","ok,ok,ok,ok","96,100,100,96"
5.19678,1777158556.499831,2351,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,timeout,ok,ok","100,94,100,94"
5.254754,1777158556.557804,60424,,BS2DCE,,cal_roto,5,97,"A,C,G,E","ok,ok,ok,ok","88,100,100,100"
5.339196,1777158556.642247,63826,,BSDC91,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","96,100,96,100"
5.461336,1777158556.764387,60425,,BS2DCE,,cal_roto,5,97,"A,C,E,G","ok,ok,ok,ok","89,100,100,100"
5.479759,1777158556.78281,2352,,BSF66F,,cal_static,4,100,"A,B,C,D","ok,ok,ok,ok","100,100,100,100"
5.519338,1777158556.822389,63827,,BSDC91,,cal_roto,5,98,"A,C,G,E","ok,ok,ok,ok","96,100,96,100"
5.609792,1777158556.912843,2353,,BSF66F,,cal_static,4,97,"E,F,G,H","ok,ok,ok,ok","100,94,100,94"
