timestamp,id,type,path,notes
2026-06-23T20:06:20+02:00,"ALL_RESPONDER",anchor_responder,"/home/zekaixiao/Documents/nRF_dev/BioSpur_UWB_before_start/autopos_pipeline/erlangen_20260528_mocap/captures/codex_anchor_responder_check_20260623/manual_all_anchor_responder_20260623_200530","rc=0"
