sample_utc,gpu_index,gpu_util_pct,mem_used_mb,mem_total_mb,temperature_c,power_w
2026-06-06T23:21:46.932897+00:00,0,0.0,1079.0,32607.0,36.0,6.32
2026-06-06T23:22:16.976862+00:00,0,98.0,18250.0,32607.0,41.0,145.08
2026-06-06T23:22:47.032539+00:00,0,98.0,18250.0,32607.0,42.0,142.06
2026-06-06T23:23:17.081807+00:00,0,100.0,18250.0,32607.0,42.0,129.92
2026-06-06T23:23:47.155868+00:00,0,99.0,12527.0,32607.0,43.0,142.22
2026-06-06T23:24:17.201863+00:00,0,98.0,16819.0,32607.0,43.0,146.42
2026-06-06T23:24:47.239989+00:00,0,98.0,18250.0,32607.0,43.0,145.52
2026-06-06T23:25:17.277202+00:00,0,98.0,18250.0,32607.0,43.0,144.93
2026-06-06T23:25:47.318867+00:00,0,99.0,18250.0,32607.0,44.0,145.69
2026-06-06T23:26:17.359001+00:00,0,98.0,18250.0,32607.0,44.0,146.05
2026-06-06T23:26:47.401865+00:00,0,98.0,13242.0,32607.0,44.0,145.65
2026-06-06T23:27:17.425534+00:00,0,98.0,8951.0,32607.0,44.0,145.32
